word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
wonderful,great,9.5,9.3,9.63,9.75,9.5,9.0,9.29,8.85,8.9,8.57,9.2,9.5,9.7,9.0,9.22
guilty,ashamed,8.25,8.6,9.37,9.0,8.3,9.2,8.71,8.92,9.1,7.14,8.5,8.9,8.2,8.8,7.33
beautiful,wonderful,9.0,9.7,9.66,9.5,9.4,8.8,9.19,8.7,9.1,8.57,9.3,9.4,9.4,9.0,8.78
confident,sure,8.5,9.3,7.93,9.0,9.5,8.6,8.43,9.05,8.95,8.57,9.2,9.3,9.0,8.6,8.11
dumb,dense,8.5,7.4,9.02,9.0,8.2,8.7,8.66,9.1,9.3,3.57,7.5,7.1,7.5,8.2,7.56
large,big,8.75,9.6,9.74,9.5,9.6,8.9,9.26,9.31,8.45,8.57,8.5,9.5,9.0,9.0,9.33
nice,cruel,7.5,7.6,3.32,6.0,7.6,6.0,6.52,7.2,6.75,5.0,7.0,4.2,8.2,7.2,4.67
impatient,anxious,8.0,7.6,8.7,8.25,8.5,8.6,7.16,8.23,8.85,8.57,8.5,9.0,8.5,8.2,8.22
big,broad,7.5,8.0,7.77,7.75,9.0,6.8,7.85,8.72,7.9,8.57,7.0,8.8,8.5,8.7,7.67
strong,proud,7.25,8.6,6.87,5.75,8.6,8.0,8.7,8.76,8.55,8.57,8.0,8.7,7.5,8.9,7.0
unnecessary,necessary,9.0,8.8,8.89,9.0,8.9,8.6,8.7,7.43,7.9,8.57,8.0,8.9,8.8,8.9,8.33
restless,young,7.5,6.2,4.62,7.5,7.9,2.5,7.04,7.26,7.4,7.14,3.5,7.2,7.5,7.5,6.22
dumb,intelligent,5.75,6.2,5.0,4.75,3.5,2.0,4.17,7.6,5.2,4.29,6.5,2.5,6.7,7.0,3.22
bad,great,7.5,8.3,6.6,7.75,8.5,6.5,7.05,8.65,7.9,6.43,7.5,7.9,7.5,8.5,3.67
difficult,simple,4.25,7.0,3.08,4.0,4.3,6.0,6.42,8.02,8.4,5.71,6.5,5.0,7.0,2.4,8.0
necessary,important,8.75,9.4,8.32,9.25,9.1,8.5,8.95,8.93,8.75,8.57,8.5,9.1,9.2,8.5,8.33
bad,terrific,1.6,1.0,1.12,1.5,0.67,2.5,2.15,1.45,2.0,0.25,2.14,1.0,1.0,1.63,1.59
mad,glad,2.0,1.0,1.12,0.75,0.0,1.0,2.76,4.67,3.38,0.2,2.5,1.0,2.0,2.51,0.77
honest,guilty,1.0,2.5,1.58,0.25,1.13,2.5,6.41,1.05,1.58,0.2,1.4,1.0,0.0,0.63,1.5
easy,tough,1.0,1.0,4.03,2.5,0.56,2.5,1.29,3.34,2.46,0.13,1.0,1.17,2.0,1.34,1.29
easy,flexible,3.0,2.0,2.6,3.0,1.96,3.0,4.31,5.95,4.12,0.13,1.29,1.25,2.0,4.0,1.5
certain,sure,7.5,9.0,6.48,8.0,2.64,7.5,5.93,8.6,8.6,9.4,6.67,1.25,10.0,3.46,6.29
essential,necessary,4.2,8.0,9.06,7.0,3.49,8.53,7.38,6.85,7.87,9.7,8.5,1.0,9.0,6.91,6.86
different,normal,1.2,1.0,3.16,2.5,0.73,3.0,5.72,3.7,3.14,0.1,3.0,1.0,2.0,1.4,2.5
sly,clever,5.0,6.0,5.09,7.0,2.85,5.0,2.59,6.78,2.46,0.2,6.25,1.0,7.0,3.86,7.0
crucial,important,7.1,7.5,8.32,7.0,5.29,8.0,7.07,6.93,8.0,9.8,6.0,1.0,8.0,6.34,7.43
harsh,cruel,6.0,7.0,7.55,6.5,4.44,3.5,4.45,7.85,5.87,9.2,5.0,1.0,8.0,5.51,8.71
childish,foolish,6.5,5.0,6.07,7.5,4.37,7.0,6.63,6.28,7.2,8.8,6.75,1.0,5.0,6.29,7.5
scarce,rare,6.3,9.0,9.06,7.5,5.92,7.0,6.82,6.5,7.6,9.8,8.33,1.0,9.0,7.34,7.57
friendly,generous,4.8,6.0,7.07,5.0,2.47,7.5,6.72,3.55,5.6,7.8,5.0,1.0,5.0,1.86,7.57
fragile,frigid,0.5,1.0,1.12,0.5,0.19,3.0,1.54,3.67,1.38,0.13,1.0,1.0,1.0,1.0,3.14
long,narrow,4.2,4.0,5.09,4.0,4.3,3.5,3.72,2.27,4.6,3.0,1.0,1.17,5.0,4.29,7.86
big,heavy,6.5,3.0,4.24,3.0,3.61,4.0,3.12,3.0,3.69,3.0,5.0,1.0,2.0,3.0,6.14
rough,frigid,1.0,2.0,0.71,1.0,0.43,4.0,1.58,2.55,2.85,0.13,3.0,1.0,1.0,1.57,2.79
bizarre,strange,8.0,8.5,8.07,6.5,5.85,6.0,6.61,7.38,6.87,8.0,7.5,1.7,8.0,7.43,8.57
illegal,immoral,7.8,6.5,6.48,5.5,4.77,6.0,6.04,5.13,6.2,9.7,7.0,1.0,7.0,4.8,4.29
modern,ancient,0.5,2.5,3.74,2.5,1.22,3.5,5.28,2.55,1.38,0.6,2.0,1.0,1.0,2.11,1.5
new,ancient,1.9,1.0,2.55,1.5,0.33,1.0,4.6,2.75,1.58,0.6,1.0,1.0,1.0,1.71,1.5
dull,funny,2.5,2.0,2.24,3.0,1.41,2.5,4.13,4.33,3.69,1.0,2.75,1.0,2.0,2.0,1.5
happy,young,2.0,2.5,1.94,3.0,1.15,2.5,5.18,2.6,2.77,2.0,2.5,1.0,1.0,1.0,1.5
easy,big,2.2,2.0,3.87,2.5,1.48,3.5,2.45,1.4,3.14,1.5,1.0,1.0,2.0,2.0,2.0
great,awful,1.0,1.0,1.12,3.0,1.61,2.5,4.65,4.27,4.69,4.0,2.5,1.0,1.0,2.86,1.64
tiny,huge,2.5,2.5,7.07,4.0,3.08,3.0,6.08,4.78,5.87,8.0,6.5,1.0,6.0,2.71,5.57
polite,proper,6.9,7.5,7.54,7.0,2.65,4.5,6.52,6.59,4.12,9.2,4.5,1.0,8.0,3.29,6.43
modest,ashamed,1.5,3.0,2.55,1.0,2.34,5.0,3.73,2.0,4.12,0.1,3.0,1.0,2.0,3.0,4.0
exotic,rare,3.5,6.5,5.39,6.5,4.07,6.5,6.41,6.53,6.6,8.8,5.0,1.0,6.0,5.0,6.57
dumb,clever,4.0,3.5,2.84,7.5,1.63,4.0,1.91,4.35,3.14,0.33,5.0,1.0,2.0,2.0,6.0
delightful,wonderful,6.6,9.0,8.54,8.0,4.88,8.0,8.38,6.57,8.6,8.2,7.0,1.0,9.0,6.8,8.86
noticeable,obvious,6.8,7.5,7.0,7.5,4.32,8.0,7.03,6.65,7.47,8.8,7.5,1.0,9.0,5.71,8.29
afraid,anxious,5.8,7.5,4.33,4.5,2.28,4.5,5.67,7.4,7.87,8.6,7.5,1.75,7.0,4.86,6.14
formal,proper,6.6,7.0,7.54,6.5,4.11,4.5,6.07,8.25,6.4,7.2,6.5,1.0,8.0,3.46,6.14
dreary,dull,4.5,5.0,5.15,2.0,4.64,5.0,4.26,5.27,5.2,8.0,3.0,1.0,2.0,2.0,5.5
delightful,cheerful,3.0,8.0,6.2,6.5,4.81,7.0,7.12,6.68,5.47,8.2,6.5,1.0,6.0,4.29,7.71
unhappy,mad,1.0,2.5,1.58,1.0,1.09,3.0,3.72,4.55,5.2,0.2,2.5,1.0,1.0,2.29,1.86
sad,terrible,1.5,2.5,2.84,2.5,2.56,2.5,4.53,4.33,2.85,0.2,1.75,1.0,1.0,2.0,2.93
sick,crazy,3.0,2.5,2.24,2.5,2.99,6.0,4.24,5.2,5.47,0.4,6.0,1.0,4.0,4.33,2.93
violent,angry,6.3,5.5,6.32,3.0,3.88,4.0,6.17,5.4,7.27,8.6,4.5,1.0,8.0,6.14,8.0
laden,heavy,6.0,6.0,5.09,6.0,3.24,5.5,6.52,6.45,5.07,3.0,6.5,1.0,5.0,4.67,5.14
dirty,cheap,1.0,6.0,2.24,2.5,2.8,4.5,3.54,4.55,3.38,3.0,3.0,1.0,1.0,1.5,4.36
elastic,flexible,8.5,7.5,7.07,7.0,6.14,8.5,7.77,6.95,8.07,9.2,7.25,1.0,10.0,6.0,7.29
hard,dense,5.5,6.5,5.09,6.0,4.6,4.0,6.29,5.27,6.4,9.4,6.0,1.0,5.0,3.0,6.43
recent,new,7.7,6.0,6.74,6.5,4.63,6.0,6.14,5.13,6.87,9.4,5.0,1.0,5.0,6.57,6.57
bold,proud,5.6,4.5,2.55,6.5,2.26,2.5,6.32,4.55,5.2,8.4,3.0,1.0,5.0,2.57,4.36
sly,strange,6.2,7.0,3.07,5.5,2.85,6.0,4.58,4.35,5.07,8.0,3.5,1.7,4.0,3.86,7.86
strange,sly,6.2,7.0,3.07,5.5,3.07,6.0,4.58,4.35,5.07,8.0,3.5,1.7,4.0,3.86,7.86
bad,guilty,3.0,2.55,3.0,2.0,4.0,2.76,2.1,2.0,0.58,1.0,0.0,0.93,3.21,2.6,0.0
dumb,rare,0.51,1.1,1.03,0.37,0.1,0.12,1.2,0.0,1.12,0.34,1.0,0.59,0.0,0.15,0.43
sly,tough,0.59,1.1,2.4,0.59,0.78,0.26,2.47,0.0,1.54,1.92,1.0,2.23,0.3,0.05,1.07
terrific,mad,1.79,1.96,2.43,2.56,1.1,0.14,2.61,0.0,2.7,3.03,1.0,0.61,0.0,0.05,0.5
modest,flexible,0.91,2.07,1.94,0.78,0.55,0.13,1.37,0.0,4.44,1.59,1.0,0.1,0.0,0.12,0.79
fresh,wide,0.36,1.58,1.75,0.81,0.4,0.21,1.81,0.0,3.31,1.09,1.0,0.73,0.0,0.12,1.36
huge,dumb,1.46,2.07,1.03,1.27,1.02,0.15,1.66,0.77,2.96,2.39,1.0,1.14,5.0,0.0,0.93
large,flexible,1.5,1.58,2.17,2.67,2.5,0.19,2.61,0.0,4.37,1.46,1.0,3.44,1.11,0.03,1.57
dirty,narrow,1.08,1.96,1.52,0.64,0.9,0.09,2.59,0.0,5.07,2.35,1.0,2.17,0.0,0.15,2.0
wife,husband,9.37,4.32,8.84,4.61,7.88,0.63,9.23,9.68,6.75,6.95,9.0,8.7,9.0,0.15,7.33
book,text,4.69,5.53,5.92,3.92,2.75,0.23,6.47,5.4,5.09,4.27,3.0,6.0,3.0,0.05,1.86
groom,bride,7.68,5.2,9.58,4.59,8.12,0.73,9.23,9.68,7.25,5.88,9.0,8.95,0.0,0.1,5.19
night,day,7.81,4.76,6.95,2.89,4.8,0.43,7.45,2.68,2.82,5.73,2.0,1.45,8.0,0.03,2.5
south,north,8.63,5.48,6.95,4.92,6.75,0.72,8.47,9.68,6.05,8.51,8.0,9.15,10.0,0.12,6.75
plane,airport,4.95,4.85,4.45,2.16,2.2,0.24,2.96,5.82,2.47,2.48,2.0,5.74,4.0,0.05,2.57
uncle,aunt,9.18,5.65,8.29,5.25,7.88,0.72,8.87,9.68,7.68,6.93,9.0,9.96,9.0,0.11,8.53
horse,mare,8.34,4.88,7.8,6.11,4.55,0.79,9.43,7.83,6.47,7.37,2.0,7.87,8.0,0.05,3.5
bottom,top,8.69,6.9,8.65,5.39,7.88,0.73,8.66,9.68,7.37,7.58,9.0,9.53,10.0,0.03,6.5
friend,buddy,8.96,8.37,9.33,7.23,8.05,0.77,9.83,8.27,7.91,8.18,8.0,8.83,10.0,0.08,7.8
student,pupil,9.43,6.75,8.88,7.05,7.38,0.82,8.65,9.68,6.36,8.66,9.0,9.81,9.0,0.15,7.5
world,globe,8.3,5.83,7.45,6.31,6.75,0.82,8.07,5.95,3.59,7.42,6.0,7.52,6.0,0.07,6.07
leg,arm,8.33,4.88,7.9,4.1,0.71,8.96,8.66,6.18,7.07,8.0,8.74,5.0,0.03,6.71,0.36
plane,jet,6.13,3.63,5.18,2.2,0.58,5.47,5.82,4.07,5.19,6.0,5.61,6.5,0.07,4.0,9.5
woman,man,9.73,6.97,9.52,7.88,0.77,9.8,8.77,7.38,8.87,9.0,9.74,9.0,0.08,7.93,9.85
horse,colt,7.95,6.45,6.4,3.7,0.69,6.63,7.73,5.62,6.79,2.0,6.17,7.0,0.05,3.21,7.0
actress,actor,9.53,8.9,9.45,7.88,0.82,9.6,9.68,8.47,8.62,9.0,9.25,9.0,0.08,7.67,9.8
teacher,instructor,5.73,7.38,7.53,6.25,0.79,8.53,9.68,8.72,7.31,9.0,9.61,7.0,0.05,6.0,9.6
movie,film,8.05,8.03,8.73,7.5,0.78,9.47,9.2,6.46,8.07,8.0,9.69,5.0,0.1,6.79,9.85
bird,hawk,3.24,5.83,5.18,4.14,2.3,0.69,6.65,6.91,3.31,5.04,2.0,5.0,3.0,0.03,2.64
word,dictionary,5.84,5.03,6.88,3.99,3.15,0.7,7.09,5.82,4.67,5.58,3.0,5.42,6.5,0.05,2.93
money,salary,3.88,4.32,6.2,2.23,6.3,0.68,4.14,6.31,2.01,4.36,1.0,4.5,1.0,0.07,4.36
dog,cat,7.05,3.72,7.55,3.6,5.83,0.67,8.88,6.91,7.16,6.32,5.0,4.96,8.0,0.05,5.86
area,region,8.39,6.43,7.33,5.1,7.63,0.79,7.97,9.2,5.72,4.47,8.0,8.42,6.5,0.1,4.57
navy,army,6.7,6.85,7.9,5.82,6.38,0.73,7.41,8.01,5.85,4.72,1.0,7.67,6.5,0.05,7.21
book,literature,7.64,4.38,7.1,2.63,6.5,0.59,6.55,5.4,5.03,6.82,4.0,3.0,5.0,0.07,3.64
clothes,closet,3.76,3.94,5.03,1.42,3.0,0.63,5.96,7.16,6.42,3.38,4.0,5.8,3.0,0.05,4.5
sunset,sunrise,8.58,7.3,7.93,2.14,5.75,0.81,8.64,9.2,7.3,5.73,9.0,6.0,8.0,0.13,3.29
child,adult,8.95,5.68,7.95,6.41,7.0,0.77,8.65,8.27,7.84,7.85,8.0,8.78,8.0,0.1,6.71
cow,cattle,7.69,7.05,8.33,6.65,6.25,0.57,9.7,7.16,7.05,6.24,2.0,6.33,8.0,0.05,5.5
book,story,5.87,5.48,6.45,3.89,3.9,0.53,6.81,5.4,5.55,5.51,6.0,4.85,2.0,0.07,3.36
winter,summer,8.48,7.25,7.88,7.44,7.25,0.81,8.9,4.63,6.45,7.85,8.0,8.58,7.0,0.15,6.0
taxi,cab,6.47,6.45,8.5,5.63,6.25,0.63,8.26,9.2,6.45,6.19,8.0,7.91,9.0,0.13,5.0
tree,maple,4.12,2.1,4.05,2.52,3.78,0.55,3.36,6.91,2.83,2.73,2.0,3.65,3.0,0.05,2.36
bed,bedroom,7.54,5.73,7.8,4.97,6.7,0.79,7.27,9.2,6.78,4.43,9.0,7.75,6.5,0.08,6.64
roof,ceiling,7.79,5.28,7.3,4.85,5.25,0.69,6.23,8.27,5.91,4.6,9.0,7.35,5.5,0.08,4.0
disease,infection,6.51,5.83,6.95,4.2,7.0,0.7,5.68,7.16,6.36,3.52,8.0,6.77,0.0,0.05,1.36
arm,shoulder,6.85,5.25,7.17,4.49,4.38,0.75,7.66,5.82,5.15,6.34,4.0,7.94,5.0,0.07,5.93
sheep,lamb,8.22,5.95,7.6,6.0,0.82,9.1,7.16,6.19,6.56,2.0,7.74,8.0,0.05,3.43,8.5
lady,gentleman,8.9,7.22,8.8,7.75,0.79,9.57,9.2,7.27,7.94,9.0,0.79,9.0,0.1,7.57,9.2
boat,anchor,2.53,3.88,4.85,3.51,3.5,0.53,4.05,2.99,1.8,2.47,1.0,1.18,0.0,0.03,2.64
priest,monk,8.64,7.0,7.63,6.66,5.75,0.75,8.38,9.2,6.41,5.5,9.0,7.46,8.0,0.05,1.86
toe,finger,1.33,2.0,1.36,0.78,6.84,0.25,2.64,0.38,4.26,3.49,1.0,2.25,2.22,0.68,6.24
river,stream,6.21,7.5,7.8,8.99,8.42,8.95,7.05,9.75,8.4,7.95,7.2,7.63,8.67,6.43,8.08
anger,fury,8.88,8.5,8.7,9.75,8.65,8.38,7.75,8.25,8.56,8.05,8.9,7.75,7.56,7.19,8.7
date,calendar,5.87,5.5,3.46,6.23,4.81,2.66,7.91,8.0,7.3,4.98,3.3,8.25,8.56,8.0,5.56
sea,ocean,8.4,9.0,9.2,9.87,8.86,9.23,8.82,9.77,8.9,8.29,9.4,9.0,9.33,8.94,9.44
second,minute,8.71,7.5,7.42,9.0,8.31,8.23,6.51,7.3,9.09,7.67,9.5,8.25,8.67,8.73,9.01
hand,thumb,4.0,4.0,2.18,6.08,5.43,2.3,4.47,6.56,6.85,4.3,5.0,6.13,7.0,5.28,6.63
wood,log,7.64,7.0,7.97,8.41,6.42,7.63,7.64,9.88,8.08,7.6,6.8,7.0,8.22,5.41,8.25
mud,dirt,7.81,7.5,8.11,8.82,7.48,6.8,7.04,8.38,8.34,6.66,7.5,8.0,8.33,7.85,8.87
hallway,corridor,8.66,8.5,8.84,9.77,8.09,8.94,8.47,9.5,8.56,8.96,8.2,8.5,8.56,8.18,7.97
way,manner,8.08,5.0,7.31,7.17,6.58,7.18,7.03,7.0,7.16,4.19,5.4,7.0,7.0,4.52,7.97
mouse,cat,5.59,7.0,6.05,2.43,6.19,5.38,7.36,5.25,6.44,5.19,6.0,6.38,5.22,5.45,5.2
cop,sheriff,7.62,9.5,8.7,9.08,7.64,8.1,7.24,7.94,8.3,7.7,8.8,8.13,8.67,7.91,6.69
death,burial,6.34,7.5,6.18,7.74,6.5,3.98,7.09,6.5,6.18,5.64,6.9,7.75,6.78,5.35,8.38
music,melody,8.57,8.0,8.84,8.87,9.05,8.95,8.32,7.5,8.94,7.83,7.8,8.75,9.0,8.2,8.28
beer,alcohol,6.41,5.5,7.8,9.58,7.41,7.1,7.82,8.13,7.4,5.85,7.9,7.13,6.0,7.1,7.4
mouth,lip,7.47,6.5,8.7,7.57,7.11,6.2,6.37,7.5,6.6,6.48,6.0,7.0,7.22,6.28,7.0
storm,hurricane,8.33,9.5,9.34,9.25,8.58,8.63,8.34,8.81,8.7,8.08,9.0,8.5,8.33,7.88,7.88
tax,income,6.38,5.0,6.52,7.87,4.34,5.18,1.78,6.0,4.6,4.29,7.2,6.5,6.56,6.34,4.0
flower,violet,7.07,7.0,8.84,8.93,8.14,8.13,7.44,8.0,7.3,7.11,6.9,7.0,7.56,5.18,9.17
paper,cardboard,7.66,7.0,7.8,8.72,6.98,7.45,7.82,8.63,8.22,6.88,6.9,7.75,7.78,7.9,8.41
floor,ceiling,7.59,6.5,7.17,8.42,7.8,7.88,7.35,8.75,8.34,6.63,7.0,7.5,8.22,6.1,8.31
beach,seashore,8.09,8.0,8.98,9.45,8.58,8.9,7.83,9.5,8.64,7.11,8.2,8.5,8.89,7.7,6.66
rod,curtain,6.13,6.0,4.21,7.33,6.53,4.0,6.12,6.75,6.98,5.17,6.0,4.38,6.44,5.25,6.27
hound,fox,6.11,7.5,7.31,7.21,7.76,7.7,7.42,8.0,6.54,5.35,5.5,7.38,6.44,7.09,5.79
street,alley,7.86,7.5,7.17,9.19,8.22,7.7,7.41,8.5,7.94,7.02,7.8,8.25,7.11,6.9,6.6
boat,deck,6.68,7.0,7.97,8.17,7.63,6.25,7.03,7.0,7.8,7.58,6.5,6.75,7.78,6.61,6.51
car,horn,4.41,4.0,3.9,7.61,6.58,5.8,6.19,7.0,5.32,5.24,6.7,6.88,5.67,6.08,6.24
friend,guest,7.77,7.0,8.84,9.05,7.56,6.95,7.64,8.0,7.74,8.02,8.0,8.13,8.0,8.23,7.63
employer,employee,8.63,8.5,7.97,9.6,8.52,8.7,7.61,8.5,8.57,8.46,7.9,8.38,8.22,7.91,7.91
hand,wrist,3.71,3.5,4.36,5.84,6.72,5.83,6.93,6.75,6.23,5.75,4.7,7.25,6.44,6.1,6.54
ball,cannon,5.15,6.0,5.62,7.06,6.25,3.05,5.75,6.75,6.08,5.42,5.9,3.0,5.11,6.15,6.37
alcohol,brandy,6.79,7.0,7.8,9.15,7.18,8.2,7.86,9.25,8.8,7.57,8.1,7.13,7.44,7.8,8.0
victory,triumph,8.75,9.0,9.2,9.75,8.9,8.95,8.59,9.0,9.89,8.59,8.7,8.63,8.67,8.3,8.02
telephone,booth,6.64,6.5,7.8,8.61,7.84,7.18,7.07,8.5,7.45,6.1,6.3,6.5,6.78,6.25,6.63
door,doorway,7.47,6.5,6.89,8.55,8.14,8.65,7.82,8.5,8.3,7.91,7.8,8.13,6.33,7.42,7.7
motel,inn,7.69,8.0,8.56,8.82,7.15,8.15,8.21,9.25,8.2,8.37,7.6,8.25,8.56,7.86,8.68
clothes,cloth,7.64,4.5,7.8,8.93,7.97,7.43,8.21,7.0,7.84,7.11,6.8,7.38,7.33,7.4,8.38
steak,meat,7.27,6.5,7.17,8.96,7.1,7.68,7.19,8.0,7.95,7.41,7.4,8.0,7.22,6.45,8.19
nail,thumb,5.47,3.5,3.9,4.82,7.03,1.6,4.2,6.38,5.75,5.23,5.4,6.88,6.0,5.13,6.92
band,orchestra,7.79,8.0,8.56,8.99,8.86,8.18,8.54,9.13,8.43,7.78,8.7,8.25,7.78,8.2,8.41
book,bible,7.16,7.0,6.18,7.91,6.46,5.55,6.72,7.0,7.86,6.21,7.3,7.38,6.33,7.0,7.99
business,industry,7.39,7.5,8.42,8.34,7.78,7.95,7.88,8.0,8.6,7.42,7.6,7.75,7.56,7.36,7.14
winter,season,7.89,6.5,8.28,8.32,7.46,8.45,7.88,7.5,8.6,7.42,8.2,7.75,7.33,7.96,7.06
decade,century,8.44,7.5,8.56,9.03,7.42,8.55,7.25,7.0,8.14,8.49,7.8,7.25,7.56,8.03,6.85
alcohol,gin,6.43,7.0,7.8,9.37,7.26,7.93,7.42,9.5,9.0,6.88,8.0,7.13,6.11,6.65,7.87
hat,coat,7.37,4.0,6.52,8.36,7.2,6.7,6.88,7.5,6.68,6.4,6.2,6.88,7.67,6.0,7.94
window,door,6.68,5.5,6.32,7.83,6.66,6.25,7.23,7.0,7.05,6.5,7.7,7.0,7.0,6.66,7.26
arm,wrist,6.25,6.0,6.75,8.08,6.3,5.35,6.63,7.63,5.96,6.1,6.0,7.25,6.67,6.51,6.38
house,apartment,7.56,7.0,7.8,8.58,7.2,7.35,7.31,7.5,7.35,6.86,7.6,7.38,8.0,7.7,7.68
glass,crystal,3.09,6.2,6.43,4.13,5.0,5.43,6.03,6.0,6.0,6.78,5.21,7.84,7.3,6.3,5.5
wine,brandy,3.56,7.2,3.07,3.97,8.0,5.35,7.8,5.5,2.0,5.29,6.73,7.91,8.45,1.38,2.1
creator,maker,6.86,9.0,7.86,9.42,9.0,8.9,8.95,9.0,8.5,7.12,8.43,8.51,8.65,7.47,8.7
dinner,breakfast,1.8,5.5,5.0,4.68,4.5,5.5,6.04,4.0,3.0,5.74,5.79,5.7,6.0,3.9,3.0
arm,muscle,6.03,7.5,5.71,6.59,4.0,5.68,5.9,5.5,6.5,6.41,7.05,6.55,7.0,6.65,6.5
bubble,suds,5.04,5.0,5.0,6.87,8.0,6.08,8.39,7.0,4.0,6.88,7.65,5.13,6.5,7.87,5.0
