word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
liquor,century,0.0,1.2,0.2,0.0,0.02,0.0,0.0,0.17,0.0,0.02,0.0,0.0,0.12,0.0,0.06
task,straw,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.43,0.0,0.0,0.0,0.0,0.0,0.0
island,task,0.01,0.0,0.0,0.0,0.0,0.0,0.1,0.06,0.01,0.0,0.03,0.0,0.0,0.0,0.08
night,chapter,0.05,0.12,0.18,0.03,0.11,0.15,0.12,0.1,1.44,1.2,1.2,0.02,0.11,0.01,0.02
pollution,president,0.01,0.15,0.05,0.0,1.2,0.02,0.12,0.15,0.0,0.01,0.24,0.06,1.23,0.0,0.03
gun,trick,1.2,1.75,0.1,1.2,1.2,0.01,0.3,0.0,2.5,1.25,0.3,0.3,0.1,0.1,1.25
bath,trick,0.05,0.12,0.1,0.12,0.1,1.2,0.1,2.0,1.23,1.2,0.1,0.14,0.14,0.06,1.2
diet,apple,0.1,0.21,1.5,3.21,4.0,0.1,0.1,0.2,0.15,1.2,0.05,0.12,0.01,2.55,0.13
cent,wife,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0
chapter,tail,2.43,0.0,0.0,0.15,1.62,0.0,1.28,0.05,0.11,0.1,0.0,0.0,0.05,0.08,1.1
course,stomach,0.01,0.12,1.2,0.2,0.1,0.17,0.12,0.09,0.03,0.0,1.0,0.18,0.14,0.01,0.05
hymn,straw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
dentist,colonel,0.1,0.0,0.01,0.0,0.01,0.0,0.12,1.0,0.1,0.11,0.0,0.1,0.1,1.2,1.25
wife,straw,0.05,0.0,0.13,0.0,0.0,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hole,wife,0.0,0.0,0.0,1.0,0.0,1.2,1.25,0.0,1.23,1.2,0.0,0.0,0.0,0.1,1.0
pupil,president,0.1,0.07,0.18,1.23,0.05,1.03,0.01,0.1,1.2,0.2,0.12,1.2,0.05,0.2,1.0
bath,wife,1.25,0.1,1.5,0.0,0.22,0.0,0.0,1.1,1.2,0.0,0.0,1.2,0.01,0.0,0.05
people,cent,0.0,1.23,0.0,2.5,1.2,0.0,0.0,1.2,0.2,0.1,1.05,0.23,1.2,0.15,1.23
formula,log,0.23,2.15,2.5,2.5,0.04,0.29,2.5,1.8,1.22,2.56,0.11,1.15,2.5,2.15,1.5
woman,fur,0.23,0.21,0.02,1.2,2.12,0.01,1.4,0.01,0.16,0.12,0.05,3.2,0.07,1.2,1.27
apple,sunshine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.05,0.0,0.09,0.0,0.09,0.0
gun,dawn,0.0,1.0,0.0,0.0,0.0,0.0,0.13,1.35,0.0,0.0,1.0,1.25,1.44,1.2,0.1
meal,waist,0.0,1.0,0.1,0.01,0.01,1.2,0.0,0.01,0.2,1.2,0.0,0.0,1.0,0.0,1.25
camera,president,0.05,0.03,0.0,0.05,0.12,1.5,0.12,0.01,1.2,0.05,1.5,0.29,0.0,0.1,0.0
liquor,band,0.01,0.09,0.0,0.12,1.2,1.2,0.1,1.25,0.0,1.25,0.1,0.0,0.0,0.12,0.05
stomach,vein,0.04,0.12,0.05,0.21,1.2,0.23,0.15,0.07,0.16,0.1,1.25,1.0,0.12,2.5,1.0
gun,fur,0.0,1.15,0.32,0.0,1.43,0.0,0.13,0.11,0.0,1.2,0.1,0.01,0.0,0.0,0.0
couch,baseball,0.1,0.01,0.15,0.1,0.04,0.0,0.05,0.05,1.25,0.0,0.0,0.0,0.0,0.01,0.1
worker,camera,0.05,0.18,0.0,0.09,1.2,1.2,0.01,1.56,0.12,1.2,0.03,1.23,0.03,0.15,0.11
deck,mouse,1.2,0.01,0.0,0.0,0.1,0.12,0.15,0.08,0.1,0.03,0.0,0.07,0.05,0.0,0.0
rice,boy,0.0,0.1,1.24,0.1,0.06,0.1,1.25,0.11,1.0,0.0,0.12,0.02,0.1,0.01,0.12
people,gun,0.0,0.15,2.5,0.07,0.15,1.23,0.05,0.14,1.0,0.03,0.02,0.33,0.32,0.08,0.03
cliff,tail,0.12,0.0,0.0,0.15,0.0,0.0,0.0,1.5,0.12,0.0,0.2,0.0,1.25,0.01,0.0
ankle,window,0.09,0.08,0.0,1.2,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.12,0.0,0.0,0.1
princess,island,0.0,0.02,0.12,0.11,1.2,0.02,0.14,0.05,0.14,1.5,1.45,0.12,0.0,0.12,0.01
container,mouse,0.29,0.12,0.05,0.05,0.12,0.23,0.2,2.0,1.23,0.12,0.05,0.21,0.21,0.06,1.2
wagon,container,2.65,2.32,0.08,1.8,0.0,0.1,2.06,0.23,0.0,2.56,0.26,1.23,0.02,1.2,0.09
people,balloon,2.0,0.0,0.07,0.0,0.12,0.0,0.12,0.15,0.0,0.0,0.06,0.06,0.0,0.04,0.11
dollar,people,0.0,0.12,0.1,1.26,0.03,0.13,2.5,0.05,0.12,1.2,0.15,0.12,0.12,0.1,1.2
bath,balloon,2.5,0.1,0.12,0.0,0.0,0.0,0.05,0.21,0.0,0.0,1.2,0.13,0.1,0.07,0.12
stomach,bedroom,0.1,0.02,0.06,0.1,0.02,0.0,0.05,0.0,0.02,0.05,0.0,0.18,0.0,0.0,0.0
bicycle,bedroom,0.05,0.1,0.18,0.06,0.1,0.14,0.12,0.0,1.2,0.0,0.02,0.0,0.0,0.0,0.2
log,bath,0.21,0.0,0.0,0.0,0.1,0.02,1.47,0.0,1.0,0.0,0.0,0.1,1.5,0.0,0.15
bowl,tail,0.12,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.2,1.2,0.1,0.0,0.0,0.19,0.05
go,come,5.25,3.0,5.0,5.0,2.8,3.5,5.0,5.5,1.25,0.25,2.5,4.13,2.45,0.0,9.0
take,steal,8.5,8.5,8.5,7.0,8.5,8.5,8.5,7.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5
listen,hear,8.5,8.75,9.0,8.5,9.0,8.5,9.0,8.5,8.6,8.5,9.0,9.5,8.0,8.5,7.0
think,rationalize,7.0,6.2,6.75,6.5,7.6,5.2,4.0,7.2,5.25,6.2,6.5,5.25,6.02,7.5,6.25
occur,happen,8.5,9.0,9.0,8.5,9.5,9.5,9.0,9.0,9.0,8.5,9.0,7.5,9.0,8.5,9.0
vanish,disappear,9.0,9.5,9.0,9.0,9.5,9.0,9.0,9.5,9.5,9.0,9.5,9.0,9.5,9.0,9.0
multiply,divide,0.1,0.18,0.2,0.0,2.0,0.7,1.0,1.0,7.0,0.0,0.2,4.0,2.0,0.2,0.1
plead,beg,9.0,8.5,8.5,8.5,9.0,9.0,8.5,9.5,9.0,9.0,9.0,8.5,9.0,9.0,9.0
begin,originate,8.5,7.5,7.0,8.5,7.5,6.5,7.0,8.5,7.0,6.0,8.5,7.5,8.5,7.0,7.5
protect,defend,7.5,8.5,8.0,9.0,8.0,8.5,8.5,9.0,8.5,9.0,8.5,8.5,8.5,9.0,8.0
kill,destroy,8.0,7.5,8.7,8.5,8.0,6.0,7.5,7.5,7.5,8.0,7.5,7.5,8.0,8.0,8.5
create,make,7.0,8.5,7.5,8.0,8.5,8.5,7.0,8.5,8.2,7.5,8.5,8.5,8.5,8.5,8.5
accept,reject,0.01,1.0,0.0,1.0,0.1,0.33,2.0,2.0,2.0,0.0,2.0,1.0,0.17,0.0,0.25
ignore,avoid,5.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,5.0,7.0,7.0,7.5,7.0
carry,bring,7.5,8.0,8.0,7.0,6.5,6.0,7.0,6.67,7.5,6.31,6.0,6.67,8.5,5.5,8.0
leave,enter,0.0,0.05,2.0,0.41,1.0,2.5,2.0,1.0,1.0,1.0,0.1,0.0,0.1,2.0,2.5
choose,elect,8.0,8.0,8.5,8.5,8.0,8.5,8.0,8.5,8.5,8.0,8.0,8.0,7.5,7.5,7.0
lose,fail,8.5,8.5,8.0,9.0,7.0,8.5,8.0,8.0,8.5,8.0,6.25,7.5,7.5,8.0,8.5
encourage,discourage,0.0,8.0,7.5,2.5,3.33,8.5,8.0,2.5,8.0,8.0,8.0,9.0,8.0,8.0,8.33
achieve,accomplish,9.5,9.5,8.5,9.75,9.0,9.5,9.5,8.5,9.8,9.5,9.5,9.0,9.67,9.0,9.5
make,construct,7.5,8.5,9.0,8.5,8.0,8.5,8.5,8.0,8.5,8.8,8.5,8.0,8.5,7.5,8.0
listen,obey,6.5,3.0,5.0,3.55,3.0,5.0,6.0,3.2,3.25,7.0,1.0,6.0,5.0,3.5,0.56
inform,notify,8.0,8.5,8.0,8.0,8.5,8.5,9.0,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5
receive,give,1.33,2.0,1.25,8.2,1.67,2.5,2.0,3.0,1.2,1.33,2.5,0.0,2.5,2.0,3.0
borrow,beg,4.2,6.0,6.0,2.75,4.0,6.0,2.5,4.5,1.0,3.0,5.0,3.5,2.0,2.0,2.5
take,obtain,8.0,8.0,8.5,8.0,8.5,8.5,8.5,8.5,8.0,8.5,7.5,7.5,9.0,8.33,7.0
advise,recommend,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.0,8.5,8.5,9.0,8.0,8.5,9.0
imitate,portray,6.0,6.0,4.0,5.66,5.0,5.0,6.5,3.33,6.5,0.36,5.0,2.5,4.5,3.51,6.0
win,succeed,7.0,7.0,8.5,5.0,7.5,8.0,7.5,8.5,7.5,7.25,8.5,6.5,8.5,7.0,8.5
think,decide,6.25,5.0,3.0,3.0,6.42,5.03,3.5,4.08,4.2,4.5,2.23,6.5,6.25,3.2,6.0
greet,meet,7.5,5.0,4.0,7.0,6.0,7.5,6.67,5.0,6.0,6.33,6.5,6.5,6.0,6.0,7.0
agree,argue,2.0,0.3,2.0,2.0,2.25,1.57,1.0,1.0,2.5,2.5,3.0,1.5,1.0,1.5,1.0
enjoy,entertain,6.5,6.2,6.5,7.5,6.5,4.0,6.0,7.0,8.0,7.0,7.5,7.0,6.25,6.5,7.5
destroy,make,1.85,2.17,1.56,0.13,1.25,1.34,1.03,1.7,1.65,1.58,1.39,1.86,1.5,0.05,2.75
save,protect,7.5,5.57,7.5,6.0,7.0,8.0,6.67,7.0,6.0,8.5,7.0,6.0,7.5,7.0,7.0
give,lend,6.67,6.5,7.5,8.5,6.0,6.5,7.5,8.5,6.0,7.0,8.0,7.0,8.0,7.5,6.0
understand,know,7.5,8.5,8.0,8.5,7.0,7.5,7.0,7.0,6.5,8.75,8.0,8.5,8.0,8.5,7.0
take,receive,8.5,7.0,8.5,8.0,7.5,6.14,8.0,8.0,8.0,7.5,6.0,8.0,8.0,7.5,8.5
accept,acknowledge,7.5,8.0,7.5,8.0,7.0,7.5,7.0,8.0,7.5,7.5,8.5,7.0,7.0,7.5,8.0
decide,choose,9.0,8.75,8.5,8.0,8.0,8.0,8.0,8.5,7.5,8.5,8.0,8.56,8.0,9.0,8.0
accept,believe,1.5,2.0,2.5,2.1,1.25,2.0,2.5,3.84,1.5,2.5,3.0,2.0,2.5,1.2,3.65
keep,possess,7.0,7.5,8.0,7.5,8.5,6.5,7.0,6.25,6.5,7.5,6.0,5.5,7.0,6.2,6.0
roam,wander,8.5,8.5,7.5,9.0,9.5,9.5,9.0,9.0,8.5,8.5,8.0,9.5,9.0,9.0,8.0
succeed,fail,0.0,0.1,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.1,1.0,1.0,1.0
spend,save,0.2,2.81,1.25,3.0,1.56,1.42,1.0,2.0,2.0,1.21,1.0,0.1,1.67,1.25,0.29
leave,go,6.0,1.9,5.0,6.03,5.0,5.0,6.25,7.0,5.0,4.55,6.0,6.0,6.0,6.2,6.0
come,attend,2.14,3.33,3.75,0.2,3.43,2.14,2.15,2.61,2.1,2.56,2.0,1.0,2.5,3.52,3.56
know,believe,2.5,5.0,5.5,3.0,3.2,5.0,3.2,3.5,3.56,3.5,2.5,3.12,3.0,2.75,2.5
gather,meet,0.24,2.0,2.5,2.43,2.0,3.0,3.5,3.33,2.0,2.0,2.84,2.5,3.0,1.2,2.8
make,earn,6.5,5.0,6.25,5.6,8.5,4.5,6.25,6.6,6.0,6.0,6.5,5.5,6.25,7.23,7.2
forget,ignore,6.5,7.75,6.33,6.6,7.0,7.0,8.0,6.67,6.67,7.5,7.0,6.0,7.5,8.5,6.67
multiply,add,2.0,4.0,2.5,2.0,1.2,3.5,2.0,2.5,2.0,2.0,3.27,3.23,3.0,1.0,5.0
shrink,grow,0.0,1.0,1.0,1.0,1.08,2.5,2.33,0.0,1.0,1.0,1.0,1.5,1.67,1.5,1.0
arrive,leave,2.5,0.0,2.5,3.0,2.5,1.0,2.5,2.5,2.0,1.67,1.0,2.0,2.5,0.0,1.0
succeed,try,0.04,2.5,3.5,0.55,1.23,0.26,3.67,0.25,3.45,3.5,2.93,0.27,3.26,2.5,4.5
accept,deny,1.0,1.0,0.1,1.0,1.0,2.1,2.5,0.1,2.0,0.25,0.14,1.2,1.0,1.5,1.0
arrive,come,7.5,9.0,8.5,8.0,8.5,8.5,8.5,8.5,7.5,8.5,8.0,8.5,8.5,8.8,8.5
agree,differ,1.0,0.12,0.1,2.5,2.0,1.0,0.1,1.0,1.0,0.05,1.0,1.0,0.0,0.2,1.5
send,receive,8.0,9.5,8.5,9.0,8.5,8.5,9.0,8.5,9.5,8.5,8.5,8.5,8.5,9.0,7.5
win,dominate,8.0,7.0,7.0,7.5,7.5,9.0,6.67,7.5,7.5,6.25,6.5,7.5,6.0,8.0,7.5
add,divide,1.25,2.5,2.5,2.0,2.1,0.2,1.67,2.0,2.0,2.5,2.5,2.5,2.0,1.67,2.1
kill,choke,2.5,4.0,5.0,2.0,4.0,2.5,3.0,3.0,3.0,4.25,2.5,2.0,6.25,3.0,5.32
acquire,get,9.0,9.0,7.5,9.0,8.5,7.0,8.5,8.5,8.67,8.0,8.5,9.0,8.0,8.0,8.0
participate,join,5.5,6.0,7.0,6.5,6.0,7.0,6.0,8.0,7.5,8.5,7.5,7.0,6.25,7.5,6.33
leave,remain,2.5,2.5,3.0,2.0,2.0,1.0,3.0,0.1,1.0,3.0,5.0,0.32,3.18,1.0,3.5
go,enter,5.0,5.1,3.75,3.0,5.0,3.5,0.1,4.23,3.25,2.0,4.07,2.12,1.77,0.7,6.25
take,carry,8.0,7.5,7.33,7.5,7.5,7.5,8.5,7.5,6.58,7.5,7.5,8.0,7.0,7.0,8.5
forget,learn,1.84,3.5,2.5,1.78,1.75,1.0,2.0,0.2,2.0,0.1,3.21,1.4,2.94,2.1,1.56
appoint,elect,6.5,7.5,6.0,6.67,6.25,6.67,6.5,6.75,5.0,6.0,6.5,6.0,5.0,6.25,5.0
engage,marry,8.0,8.5,6.0,8.5,7.5,8.2,8.5,8.0,9.0,8.5,8.2,6.0,5.0,7.0,8.5
ask,pray,3.33,5.0,3.0,3.0,3.2,5.0,6.5,5.0,1.5,3.8,1.0,1.5,2.0,3.0,3.0
go,send,2.13,3.25,1.2,3.5,4.56,2.5,2.81,2.5,2.15,3.8,2.14,0.05,2.5,0.33,0.12
take,deliver,2.5,3.33,1.83,3.0,2.67,2.5,2.0,2.12,2.5,1.5,2.5,3.0,2.5,2.0,2.33
speak,hear,0.42,5.0,4.5,3.5,0.09,2.01,4.5,3.33,5.0,0.14,6.0,1.88,6.0,2.5,2.8
analyze,evaluate,7.5,8.0,6.5,8.5,5.0,8.5,7.0,8.0,7.5,7.5,8.5,8.0,7.5,7.5,7.5
argue,rationalize,4.56,3.2,3.0,4.0,7.0,5.5,3.24,4.5,7.5,6.0,4.56,5.5,4.0,5.5,6.25
lose,keep,1.03,1.05,1.67,0.0,1.77,1.25,1.0,1.0,1.3,1.82,1.25,0.0,1.43,2.0,1.11
compare,analyze,5.0,3.0,7.5,6.5,6.0,6.0,7.5,7.5,7.5,5.0,6.0,4.0,5.0,5.5,5.6
disorganize,organize,8.2,8.0,8.0,4.17,8.5,8.5,7.5,8.0,7.5,8.5,8.0,9.0,8.5,7.0,8.0
go,allow,3.0,0.01,2.0,1.46,2.5,2.75,0.28,1.88,2.38,2.0,1.35,2.26,1.62,1.52,1.77
take,possess,6.0,7.5,5.5,7.0,6.0,7.2,7.0,7.5,8.5,7.5,6.25,7.0,7.5,6.67,6.33
learn,listen,2.0,3.0,4.5,3.0,2.0,2.5,2.34,2.0,3.0,4.0,1.0,3.75,3.0,2.5,2.0
destroy,construct,3.0,1.0,1.25,1.0,0.37,2.5,0.0,0.1,1.11,1.0,1.2,0.11,1.0,1.0,1.5
create,build,8.0,8.0,8.0,7.0,8.5,8.0,7.5,8.0,6.0,7.0,8.5,8.5,8.5,7.5,8.5
steal,buy,0.2,2.0,1.0,1.43,0.11,2.0,1.0,1.25,0.4,2.5,1.05,1.0,2.0,0.29,2.0
kill,hang,0.25,2.0,2.3,0.1,1.5,2.5,1.67,0.1,2.0,2.0,3.0,2.5,2.5,0.1,1.6
forget,know,1.72,2.17,0.09,1.17,1.25,1.83,0.16,1.97,1.56,1.7,2.13,2.53,1.56,2.0,2.2
create,imagine,6.67,7.5,6.0,7.0,6.25,7.5,7.25,7.5,7.5,7.23,7.5,6.33,6.2,6.0,7.5
do,happen,3.0,2.1,2.5,2.5,2.12,2.5,2.0,2.0,2.5,2.5,2.14,2.0,2.0,1.2,1.5
win,accomplish,6.25,3.0,3.5,6.75,3.45,0.38,3.0,5.83,7.0,7.0,3.21,6.0,5.0,2.5,6.0
give,deny,2.5,1.25,2.0,2.5,2.94,1.5,0.21,2.0,1.36,2.8,1.5,1.5,2.5,2.5,1.0
deserve,earn,5.0,7.5,6.5,7.5,6.67,6.67,6.0,8.5,7.5,6.0,7.5,7.5,6.0,6.0,7.0
get,put,5.0,3.0,5.0,4.0,8.0,3.5,3.5,7.0,4.0,3.33,5.0,3.22,5.0,5.0,3.0
locate,find,9.0,8.5,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.5,8.5,8.0,8.0,8.0,8.5
appear,attend,2.14,1.0,2.0,0.07,2.0,2.0,1.2,0.16,0.2,2.0,0.1,0.14,0.05,0.12,2.5
know,comprehend,6.5,6.89,8.5,8.5,8.0,8.5,8.5,7.0,8.0,7.5,8.5,8.5,8.5,8.5,7.5
