word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
large,big,0.95,9.21,8.0,9.0,8.0,1.0,0.95,8.33,8.0,9.0,9.0,9.5,9.5,8.79,9.5
nice,cruel,0.22,0.0,3.0,1.75,1.5,0.75,0.12,3.33,0.85,1.5,0.11,1.5,1.0,1.54,2.0
impatient,anxious,0.83,7.07,6.0,8.5,6.5,0.75,0.6,8.33,7.25,6.5,9.0,6.5,7.5,6.22,5.5
big,broad,0.78,8.66,6.0,7.75,6.0,0.75,0.78,7.67,7.5,7.5,7.21,8.5,8.5,7.95,8.0
strong,proud,0.23,4.24,3.0,1.75,3.5,0.25,0.28,5.0,5.0,3.5,2.46,4.0,3.0,3.84,2.5
unnecessary,necessary,0.45,6.71,6.0,1.25,4.0,1.0,0.76,3.33,4.5,1.0,0.88,6.0,7.5,5.32,1.5
restless,young,0.57,4.47,3.0,1.5,3.5,0.25,0.53,2.0,3.5,5.0,1.58,2.0,2.0,1.7,1.5
dumb,intelligent,0.14,2.65,1.0,1.5,4.5,0.5,0.06,4.0,0.96,2.0,1.58,1.5,3.0,1.79,2.0
bad,great,0.2,0.0,2.0,1.75,3.0,0.25,0.1,1.67,0.75,2.0,0.11,3.0,1.0,2.37,3.0
difficult,simple,0.68,3.16,6.0,7.0,5.5,0.5,0.63,5.33,6.5,6.5,5.29,6.5,6.0,2.74,3.0
necessary,important,0.65,6.71,4.0,7.5,7.0,0.75,0.73,6.67,8.0,4.0,3.0,7.0,6.5,7.11,5.0
bad,terrific,0.12,0.0,2.0,1.5,2.5,0.25,0.15,3.33,0.55,3.0,0.11,1.5,2.0,1.84,1.5
mad,glad,0.35,5.48,3.0,1.75,4.0,0.5,0.4,4.67,5.25,4.0,1.58,3.0,2.5,3.7,4.0
honest,guilty,0.42,0.0,1.0,1.5,2.5,0.25,0.25,3.0,0.85,1.5,0.11,2.0,1.5,1.48,1.5
easy,tough,0.5,3.16,4.0,6.75,4.0,0.25,0.53,6.33,5.5,4.5,5.29,2.5,6.0,2.84,3.5
easy,flexible,0.4,3.16,3.0,5.5,2.0,0.5,0.4,3.33,7.25,3.0,0.11,2.5,5.5,1.93,3.0
certain,sure,0.85,9.9,7.0,8.5,7.5,1.0,0.78,8.33,7.5,8.0,7.21,7.5,8.5,8.83,8.0
essential,necessary,0.72,8.37,6.0,8.5,8.0,0.75,0.9,8.0,8.5,6.0,7.21,8.0,8.0,8.44,7.0
different,normal,0.4,2.65,2.0,5.75,3.5,0.75,0.41,3.67,6.0,5.0,1.58,3.5,4.0,3.72,3.0
sly,clever,0.65,4.24,5.0,5.5,4.0,0.75,0.6,6.0,7.25,6.0,4.0,5.0,7.5,5.86,6.5
crucial,important,0.9,7.81,7.0,8.25,6.5,0.75,0.85,7.33,8.5,7.0,5.29,8.5,7.0,7.44,7.5
harsh,cruel,0.75,4.71,7.0,6.75,6.0,0.5,0.46,6.33,6.75,6.5,5.29,5.0,5.0,6.53,6.0
childish,foolish,0.78,6.08,6.0,8.0,6.0,0.75,0.9,6.0,7.75,7.0,7.21,5.5,6.0,5.16,6.0
scarce,rare,0.72,7.75,5.0,7.5,6.5,0.75,0.84,7.33,6.75,8.0,2.46,7.5,7.5,7.28,8.5
friendly,generous,0.55,2.65,6.0,6.5,6.0,0.75,0.7,5.67,5.75,7.0,7.21,4.5,6.0,6.55,9.0
fragile,frigid,0.24,0.0,1.0,1.25,3.0,0.5,0.3,1.67,2.5,2.0,0.11,2.0,2.0,1.71,2.0
long,narrow,0.78,6.08,6.0,6.5,5.5,0.5,0.59,3.67,7.25,7.0,5.29,6.5,7.0,5.76,6.5
big,heavy,0.6,4.47,4.0,5.75,5.5,0.5,0.6,6.67,7.0,7.0,2.46,8.5,6.0,5.86,6.5
rough,frigid,0.27,0.0,2.0,1.5,2.5,0.5,0.2,2.67,2.75,2.0,1.58,2.5,3.5,1.43,2.0
bizarre,strange,0.85,9.11,8.0,8.25,7.0,0.75,0.84,7.33,8.5,8.0,7.21,6.5,8.0,8.39,9.0
illegal,immoral,0.75,7.75,4.0,7.0,4.0,1.0,0.82,8.33,8.0,7.0,5.29,4.5,5.5,5.58,5.5
bad,guilty,0.33,0.0,2.0,1.5,3.0,0.25,0.35,4.33,2.75,2.0,0.88,3.0,2.0,1.72,3.0
modern,ancient,0.05,1.0,3.0,1.5,3.0,0.25,0.1,2.67,3.5,2.0,1.58,2.5,4.0,2.0,2.0
new,ancient,0.14,1.0,2.0,1.5,2.5,0.25,0.2,2.33,3.5,2.0,0.11,3.0,2.0,1.65,2.0
dull,funny,0.42,1.58,3.0,1.5,3.5,0.75,0.45,3.67,2.5,4.5,1.58,3.5,3.0,1.69,4.0
happy,young,0.43,3.87,3.0,6.5,5.5,0.5,0.42,3.67,5.0,4.0,0.11,3.5,4.5,2.46,2.5
easy,big,0.68,6.32,6.0,7.5,6.0,0.25,0.52,6.67,7.25,5.5,5.29,4.0,6.0,3.42,5.5
great,awful,0.15,3.16,2.0,1.75,2.0,0.25,0.25,1.67,3.5,3.5,2.46,3.0,1.0,1.74,3.0
tiny,huge,0.2,7.81,5.0,5.75,6.0,0.5,0.65,6.33,6.0,3.5,2.46,4.0,6.0,3.68,4.5
polite,proper,0.26,1.44,2.59,3.0,1.0,1.0,2.3,0.54,1.89,0.3,2.0,3.47,1.0,4.5,1.77
modest,ashamed,1.48,3.0,7.32,1.5,0.45,3.5,3.2,2.31,2.1,0.19,3.0,4.29,0.5,3.0,4.32
exotic,rare,2.58,4.19,6.08,6.5,0.75,3.5,6.1,3.92,3.67,0.7,6.0,6.67,0.75,6.0,5.89
dumb,clever,1.54,2.87,1.02,1.0,0.2,1.0,1.5,0.46,1.1,0.11,1.0,1.54,0.25,2.5,1.12
delightful,wonderful,5.02,8.99,8.95,8.0,0.9,9.0,7.8,6.54,7.0,0.85,8.0,8.33,0.75,8.5,8.76
noticeable,obvious,6.63,7.39,6.8,7.0,0.8,8.0,7.8,6.23,5.56,0.62,7.0,7.67,0.75,7.0,6.67
afraid,anxious,4.16,6.51,6.47,5.0,0.7,7.0,3.9,5.31,5.78,0.57,6.0,5.15,0.5,6.0,5.45
formal,proper,6.22,6.04,7.97,7.0,0.8,7.0,6.5,6.69,7.78,0.65,7.0,6.98,0.75,7.0,7.6
dreary,dull,5.58,8.41,7.24,6.0,0.7,7.0,7.2,4.23,7.0,0.77,8.0,8.06,0.75,7.5,7.1
delightful,cheerful,3.77,7.88,7.14,6.5,0.8,7.5,6.7,7.77,6.67,0.62,7.0,7.85,0.5,5.0,5.9
unhappy,mad,2.18,3.24,3.68,2.0,0.4,1.0,2.9,2.54,1.56,0.38,2.0,3.1,0.25,2.0,3.21
sad,terrible,2.4,2.36,5.56,2.0,0.3,3.0,5.2,3.69,3.67,0.3,4.0,2.38,0.25,3.5,2.98
sick,crazy,3.7,2.26,3.35,3.0,0.4,4.0,4.7,2.08,3.0,0.3,2.0,4.52,0.5,3.0,3.45
violent,angry,6.07,7.15,6.68,6.0,0.7,5.5,6.4,6.15,6.56,0.6,7.0,6.46,0.75,6.5,6.78
laden,heavy,4.06,3.65,7.88,7.0,0.8,7.0,6.6,6.23,7.44,0.65,4.0,6.25,0.75,7.5,6.67
dirty,cheap,1.57,3.12,4.17,5.0,0.3,4.0,2.5,1.46,3.33,0.35,3.0,4.05,0.25,4.0,3.01
elastic,flexible,7.13,8.07,7.9,7.0,0.7,8.5,6.9,6.46,7.56,0.75,7.0,6.25,1.0,8.0,8.32
hard,dense,3.2,5.8,6.15,4.0,0.5,3.0,6.4,5.23,5.56,0.55,7.0,5.78,0.75,6.5,4.56
recent,new,7.97,6.91,7.94,8.0,0.9,6.5,6.2,7.92,7.33,0.6,8.0,6.98,0.75,8.5,8.9
bold,proud,3.2,4.46,3.56,5.0,0.4,4.0,5.3,3.08,4.11,0.25,3.0,3.08,0.25,3.5,4.56
sly,strange,2.38,3.67,3.34,3.0,0.2,2.0,3.8,1.85,2.11,0.16,3.0,2.17,0.25,2.5,3.01
strange,sly,2.38,3.67,3.34,3.0,0.2,2.0,3.8,1.85,2.11,0.16,3.0,2.17,0.25,2.5,3.01
dumb,rare,1.75,2.87,1.32,1.0,0.3,1.0,1.8,2.08,1.78,0.11,1.0,1.54,0.5,3.0,1.12
sly,tough,1.16,3.52,2.49,2.0,0.3,1.0,1.8,0.77,1.44,0.12,2.0,1.87,0.25,2.5,2.0
terrific,mad,2.77,2.22,3.38,3.0,0.5,2.5,3.0,2.23,1.89,0.36,3.0,3.06,0.25,2.0,4.3
modest,flexible,0.99,2.53,3.88,2.5,0.4,2.5,3.9,2.54,2.44,0.22,2.0,2.73,0.25,4.5,2.32
fresh,wide,2.91,2.99,5.12,5.5,0.5,2.5,6.1,5.77,5.0,0.43,5.0,4.45,0.25,4.0,4.7
huge,dumb,1.5,1.21,5.33,2.0,0.3,1.0,2.8,1.15,1.67,0.25,2.0,1.92,0.25,3.0,2.32
large,flexible,5.81,5.14,6.4,6.5,0.7,3.0,6.0,5.69,6.11,0.5,6.0,5.0,0.25,6.5,5.78
dirty,narrow,2.24,3.37,4.82,4.0,0.3,3.0,2.7,1.69,3.22,0.35,3.0,3.23,0.25,4.0,2.01
wife,husband,8.43,5.32,9.95,7.5,0.9,8.5,7.9,8.54,7.67,0.85,8.0,7.69,1.0,8.5,7.32
book,text,4.53,6.19,5.28,7.5,0.7,6.5,6.9,7.15,5.67,0.75,5.0,4.46,0.75,6.5,6.1
groom,bride,7.74,6.06,9.84,8.0,0.9,8.5,7.4,7.77,7.67,0.8,8.0,7.92,1.0,7.0,8.45
night,day,6.08,3.37,5.22,5.0,0.6,5.0,5.2,5.85,5.56,0.4,5.0,6.81,0.25,6.5,4.89
south,north,7.54,7.75,9.75,7.5,0.7,7.0,7.0,7.69,5.67,0.8,8.0,6.44,0.25,8.0,8.0
plane,airport,4.5,7.42,4.43,5.0,0.6,6.0,3.0,6.46,2.89,0.52,5.0,5.44,0.5,6.0,7.1
uncle,aunt,8.74,6.39,9.95,8.0,0.9,8.0,8.4,8.38,7.0,0.8,8.0,7.5,1.0,6.5,6.89
horse,mare,7.7,6.8,8.77,5.0,0.85,6.5,8.1,5.54,7.67,0.85,5.0,4.76,0.5,7.0,7.21
bottom,top,7.14,6.54,7.73,6.5,0.8,7.5,7.7,6.31,5.78,0.7,6.0,7.9,0.5,5.0,5.67
friend,buddy,6.81,8.56,8.64,7.0,0.9,8.5,6.9,7.46,8.0,0.9,9.0,8.73,0.75,8.0,8.9
student,pupil,8.5,9.5,8.5,7.5,8.5,7.5,8.5,7.0,7.5,7.5,7.5,7.5,8.5,8.5,8.5
world,globe,4.0,7.5,6.0,6.5,2.5,6.0,5.5,6.5,4.5,7.0,5.0,4.0,6.5,3.0,7.0
leg,arm,2.5,6.0,4.0,2.0,3.0,2.0,4.0,7.0,2.0,3.0,3.5,2.0,5.75,4.0,3.5
plane,jet,6.0,7.5,6.5,4.5,5.0,4.5,7.5,6.0,5.5,8.5,6.0,6.5,6.25,6.0,6.0
woman,man,7.5,8.5,7.5,7.0,6.0,8.5,8.0,7.5,8.0,7.0,6.5,5.0,8.0,9.5,8.5
horse,colt,6.5,9.0,7.0,5.5,7.5,7.0,7.0,6.5,6.5,5.5,8.0,8.0,5.75,7.0,6.5
actress,actor,8.0,9.0,8.0,8.0,9.0,8.0,8.5,8.0,6.0,8.0,7.0,9.0,9.0,9.0,9.0
teacher,instructor,7.0,8.5,8.0,6.5,8.0,6.5,7.5,8.0,7.0,7.5,6.5,6.5,7.5,7.5,7.5
movie,film,8.0,8.0,7.0,7.5,7.5,5.0,8.5,8.0,8.0,9.0,8.0,6.5,7.75,8.0,8.0
bird,hawk,4.0,7.0,5.5,3.5,3.0,5.0,5.0,6.0,4.0,5.5,4.0,3.5,5.5,6.0,4.0
word,dictionary,2.5,6.5,2.0,4.0,4.5,3.0,4.5,5.5,3.5,6.0,3.0,4.5,4.0,4.0,5.5
money,salary,3.0,4.5,4.5,3.5,1.0,1.5,3.0,4.0,3.0,3.0,2.0,2.0,5.25,3.5,2.5
dog,cat,4.0,6.0,5.0,6.0,3.0,6.0,6.5,6.0,5.0,5.5,6.0,3.0,6.5,6.0,5.5
area,region,6.5,5.5,6.5,5.0,6.5,4.0,7.0,7.0,6.5,7.0,4.5,7.0,6.0,7.5,6.0
navy,army,2.0,6.0,6.5,4.5,3.0,3.5,6.0,6.0,7.5,6.5,8.0,4.5,7.25,3.5,6.0
book,literature,3.0,6.0,3.0,3.0,5.5,4.0,3.0,4.5,4.0,5.0,4.0,3.5,6.25,4.0,3.5
clothes,closet,2.0,6.5,6.5,6.5,5.5,3.0,4.5,6.0,6.5,5.5,6.0,2.0,4.75,4.0,7.0
sunset,sunrise,7.0,9.5,8.0,8.5,9.0,6.5,7.5,8.0,7.5,9.0,7.5,7.5,8.0,7.5,8.5
child,adult,7.5,7.5,6.5,4.0,5.0,5.5,6.0,7.5,7.5,3.5,7.0,6.0,7.75,7.5,7.0
cow,cattle,8.0,9.0,7.5,6.5,7.0,7.0,7.5,6.5,7.0,6.0,5.5,5.0,8.0,6.0,5.0
book,story,2.5,5.5,3.5,5.0,5.0,5.0,4.0,6.0,3.5,5.5,1.5,3.5,5.25,6.0,6.0
winter,summer,7.0,7.0,7.0,5.5,8.5,6.0,6.5,7.5,7.0,8.5,5.0,7.0,7.75,7.5,7.5
taxi,cab,8.0,9.0,8.0,6.0,5.0,7.5,7.5,8.0,6.0,9.0,7.0,7.5,8.0,6.0,9.0
tree,maple,2.0,6.5,4.5,3.5,3.0,3.0,3.5,5.5,3.5,6.0,4.0,2.5,4.5,4.0,2.5
bed,bedroom,6.0,6.5,6.0,6.0,6.5,4.5,6.5,6.5,6.5,6.0,6.0,6.0,6.0,5.5,7.0
roof,ceiling,5.0,6.0,5.5,4.5,5.5,3.5,5.0,6.5,5.5,6.5,4.5,6.0,6.5,6.0,5.5
disease,infection,3.0,5.0,4.5,3.0,3.0,2.5,3.5,6.0,5.5,5.5,5.5,2.0,6.75,7.0,3.5
arm,shoulder,5.0,8.0,5.0,5.0,5.0,5.0,5.5,7.0,4.0,4.0,5.0,4.0,6.5,5.0,6.5
sheep,lamb,7.5,9.5,7.5,6.0,8.0,6.5,7.5,7.0,6.5,6.0,7.5,7.5,7.75,7.0,6.5
lady,gentleman,8.0,8.5,7.5,8.0,7.5,7.5,6.5,7.0,7.5,7.5,6.0,8.0,8.75,8.5,8.5
boat,anchor,3.0,4.5,4.5,2.5,3.0,2.5,4.0,5.5,3.5,5.0,3.5,4.0,4.75,3.0,3.5
priest,monk,6.0,7.5,7.5,5.5,6.0,6.5,7.0,7.0,7.5,7.0,7.0,6.5,8.25,8.0,7.5
toe,finger,5.0,6.5,6.5,6.5,4.5,5.0,5.0,7.0,3.5,4.5,5.0,5.5,6.75,6.0,5.0
river,stream,6.5,7.5,7.0,6.0,6.0,5.0,6.5,6.5,7.0,7.5,6.5,5.5,5.25,6.5,6.5
anger,fury,7.0,8.5,8.0,7.0,8.0,7.0,7.0,7.5,6.5,7.5,7.0,6.0,9.25,8.5,7.0
date,calendar,2.5,3.0,5.5,4.5,3.0,3.5,4.5,4.0,4.5,6.0,3.5,3.5,5.5,4.5,2.5
sea,ocean,7.5,7.5,8.0,7.5,8.5,7.0,7.0,7.5,7.5,8.5,7.0,6.5,7.5,7.5,8.5
second,minute,4.0,8.5,5.5,6.0,7.0,5.5,6.5,7.5,6.5,7.5,6.5,7.0,6.75,7.5,8.5
hand,thumb,2.0,6.0,4.0,4.5,2.0,3.0,4.5,7.0,3.0,4.0,5.0,2.5,5.75,5.0,4.0
wood,log,2.0,6.5,5.5,3.0,3.0,2.0,4.5,6.0,6.5,5.0,4.5,2.5,5.0,3.0,4.0
mud,dirt,7.5,7.5,7.5,7.5,8.5,7.5,7.5,8.75,8.5,8.5,8.5,8.5,9.5,8.5,7.5
hallway,corridor,8.5,8.5,8.0,8.5,7.5,8.75,8.5,7.5,7.5,9.0,7.0,7.0,8.0,7.5,8.5
way,manner,4.0,5.0,5.0,6.0,4.5,6.5,6.0,6.25,5.0,6.5,5.0,4.5,5.0,6.0,6.0
mouse,cat,3.0,2.0,3.0,5.0,2.0,1.0,3.0,1.25,4.25,1.0,2.0,3.0,3.0,3.0,1.0
cop,sheriff,6.5,7.0,6.5,8.0,8.0,6.0,6.5,8.75,6.75,7.5,7.5,6.0,7.0,7.0,7.5
death,burial,5.5,6.0,6.0,3.0,6.75,5.5,5.0,7.5,7.75,3.0,6.5,7.5,6.0,5.0,7.0
music,melody,9.0,9.5,8.5,8.5,9.2,8.5,9.0,8.75,8.75,8.5,9.0,9.0,8.5,9.0,8.5
beer,alcohol,6.0,6.0,7.0,7.0,7.0,5.0,6.0,6.25,7.0,6.0,6.0,6.5,6.0,6.0,6.0
mouth,lip,6.5,5.5,8.0,6.5,6.5,6.75,6.5,6.25,7.25,5.5,7.0,7.0,8.0,7.5,6.5
storm,hurricane,7.0,7.0,7.0,6.5,6.0,7.25,8.0,7.5,6.75,7.0,6.5,8.0,7.5,8.0,8.0
tax,income,2.5,2.0,3.5,1.5,2.75,3.75,4.5,3.75,4.25,2.0,2.0,2.0,1.0,4.5,2.0
flower,violet,7.5,8.0,7.5,6.0,6.8,7.25,7.5,6.25,8.5,7.5,7.0,7.5,8.0,8.0,7.0
paper,cardboard,6.0,6.5,6.0,3.5,5.5,6.5,6.0,6.25,6.75,5.0,6.0,6.0,7.5,5.5,6.5
floor,ceiling,3.5,4.5,5.5,2.0,6.25,5.0,5.0,6.25,5.25,2.0,5.5,4.5,4.0,6.5,5.5
beach,seashore,8.0,7.5,8.0,7.0,8.8,8.0,8.0,8.75,8.0,8.0,8.0,8.0,9.0,8.5,8.0
rod,curtain,3.5,2.0,4.0,3.0,4.0,4.5,3.5,1.25,3.0,2.5,3.0,3.5,1.0,4.0,4.0
hound,fox,6.0,3.0,6.0,6.0,7.8,3.5,5.5,5.0,5.75,3.0,6.0,5.0,6.0,6.5,5.5
street,alley,5.5,7.0,6.5,7.0,5.75,6.75,7.0,7.5,6.0,6.5,6.5,6.5,7.5,7.0,6.5
boat,deck,4.0,6.0,6.5,6.5,5.0,5.75,5.5,5.0,5.75,6.0,6.5,6.0,4.0,5.5,6.5
car,horn,2.0,2.0,2.0,2.5,2.5,2.25,4.0,1.25,3.75,1.5,3.5,2.5,2.0,2.0,3.0
friend,guest,6.5,6.5,6.5,8.0,5.0,7.5,7.5,5.0,7.0,6.5,6.0,6.5,5.5,8.0,7.0
employer,employee,8.0,5.5,5.5,8.0,7.5,7.5,8.0,8.75,8.25,8.5,6.5,6.5,8.0,7.5,7.5
hand,wrist,3.5,4.0,6.5,5.5,5.0,5.75,6.5,3.75,6.25,4.0,5.0,5.0,6.5,6.0,5.0
ball,cannon,2.5,2.0,3.0,3.0,1.5,2.0,4.0,2.5,3.25,2.0,2.0,2.0,2.0,3.0,3.0
alcohol,brandy,6.5,7.5,8.5,7.5,9.0,6.25,8.5,8.75,7.75,8.0,9.0,8.0,7.0,8.0,8.0
victory,triumph,8.5,8.5,8.0,8.0,8.0,8.5,8.5,8.75,8.75,8.5,8.0,8.5,8.5,9.0,7.5
telephone,booth,6.5,4.5,6.5,6.5,5.5,6.75,7.5,5.0,6.0,7.0,6.0,5.5,6.5,7.0,6.5
door,doorway,7.0,6.5,7.5,8.5,7.2,6.5,6.5,6.25,7.25,7.0,8.0,7.5,7.0,7.0,8.0
motel,inn,7.5,8.5,7.0,6.5,6.5,7.0,8.0,7.5,7.25,8.0,7.5,6.0,5.5,6.5,7.0
clothes,cloth,6.0,7.0,6.0,6.5,7.5,7.25,7.0,6.25,8.0,6.5,7.0,7.5,8.0,6.5,6.5
steak,meat,6.0,6.5,6.0,6.0,9.0,6.25,6.5,6.25,6.5,6.0,7.5,6.5,5.5,7.0,7.0
nail,thumb,2.5,3.0,3.5,4.0,4.0,3.25,5.5,3.75,4.5,3.0,3.0,2.5,3.0,3.0,4.5
band,orchestra,8.0,8.0,7.5,7.0,8.0,8.0,7.5,7.5,7.5,7.5,8.0,7.0,8.0,8.5,7.5
book,bible,5.5,4.0,6.0,5.5,6.5,4.75,6.0,5.0,6.25,4.0,7.5,6.0,6.0,6.0,6.5
business,industry,5.0,5.5,6.0,7.0,5.75,6.25,6.5,6.25,7.75,6.5,5.5,5.5,5.5,6.5,5.5
winter,season,5.5,6.0,2.5,6.5,7.0,4.5,5.5,5.0,6.5,5.5,4.0,7.5,7.0,7.0,6.5
decade,century,4.0,4.5,7.0,5.0,7.5,6.75,6.5,7.5,8.75,5.5,6.5,7.0,8.0,7.5,5.0
alcohol,gin,7.5,7.0,7.5,8.0,8.5,6.25,8.5,5.63,7.75,7.5,8.5,7.5,7.5,8.0,7.5
hat,coat,4.5,5.5,5.5,5.0,6.0,6.5,6.0,5.0,6.0,5.0,6.0,5.5,5.0,6.5,7.0
window,door,2.5,4.0,4.0,4.0,5.0,4.5,5.5,3.75,4.75,4.0,5.0,4.0,4.0,4.0,6.0
arm,wrist,2.0,4.33,6.67,3.0,2.5,3.33,6.0,2.61,3.33,6.5,3.5,3.75,2.38,4.0,3.33
house,apartment,5.5,3.25,7.8,4.0,3.0,5.0,7.0,3.12,4.67,7.5,5.0,6.5,3.0,6.0,2.5
glass,crystal,7.5,7.5,7.5,6.5,6.5,7.5,8.0,5.56,6.67,8.0,6.0,6.75,4.36,7.0,5.0
wine,brandy,6.5,5.0,7.2,5.5,5.0,6.0,5.0,4.88,2.0,6.0,4.0,2.0,3.78,5.0,2.5
creator,maker,7.0,8.0,8.8,7.5,8.0,8.0,9.0,7.56,7.0,8.5,8.5,8.0,6.0,8.0,8.33
dinner,breakfast,4.0,2.0,5.0,2.5,1.5,3.0,3.0,1.45,2.67,3.0,2.0,2.5,1.58,3.0,3.33
