word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
doctor,professor,5.8,3.5,4.5,5.2,3.85,3.5,4.5,3.15,4.2,4.2,6.5,1.5,3.5,3.5,2.5
arm,vein,1.53,1.5,2.45,2.0,1.2,1.46,1.5,0.15,1.7,1.45,0.12,1.39,2.13,2.05,1.67
room,bath,4.2,4.2,2.0,3.0,1.5,3.0,2.5,3.0,5.67,2.0,2.0,3.0,2.5,4.2,3.5
corporation,business,6.5,6.33,7.8,6.3,5.67,7.5,6.5,7.2,7.5,6.0,5.5,5.15,6.23,6.56,6.57
fun,football,0.2,2.5,0.2,2.0,3.0,1.5,3.2,3.5,3.5,0.28,0.25,3.0,2.5,3.2,3.25
hill,cliff,4.0,2.5,5.0,3.0,3.75,2.5,4.5,4.2,6.5,3.0,6.0,3.0,7.0,3.29,2.0
bone,ankle,1.38,3.5,3.25,2.1,3.2,3.55,1.5,2.33,2.5,2.75,3.45,2.25,3.2,3.65,2.7
apple,candy,2.5,2.25,1.0,0.23,0.23,0.15,3.25,0.32,2.0,0.2,2.0,0.1,1.55,0.2,0.2
helper,maid,7.0,6.5,6.5,7.5,6.0,6.0,7.0,6.5,1.0,6.25,4.0,5.0,5.0,5.0,6.0
leader,manager,7.5,6.5,7.0,7.0,7.5,7.5,7.5,6.5,6.5,8.5,7.8,7.5,7.5,7.5,6.5
lemon,tea,3.0,2.85,1.5,2.9,0.38,3.0,2.0,2.15,2.5,1.2,1.56,2.5,2.0,1.5,2.0
bee,ant,2.0,2.5,6.5,2.0,7.0,7.5,4.0,3.5,2.0,0.35,1.75,3.8,6.25,4.5,4.6
basketball,baseball,8.5,8.0,0.67,0.76,0.65,5.0,7.5,8.0,7.89,0.5,7.5,7.0,8.0,0.8,6.5
rice,bean,6.0,4.0,3.0,0.22,3.0,3.5,4.0,5.0,5.0,2.5,2.75,3.56,3.5,3.0,2.5
bed,furniture,7.5,6.5,6.5,6.5,7.0,6.5,7.0,6.0,6.5,7.5,7.5,7.5,6.0,7.5,6.5
emotion,passion,7.5,7.0,6.67,7.5,7.5,6.33,7.38,7.5,7.5,7.5,7.5,6.67,7.5,7.0,7.5
anarchy,chaos,7.0,7.5,6.5,8.0,8.0,7.02,7.5,8.5,8.0,7.0,7.5,7.0,7.0,7.5,7.5
crime,violation,8.5,8.5,8.5,8.0,8.5,7.5,8.0,8.0,6.0,7.0,8.0,8.5,7.0,7.5,7.0
machine,engine,8.0,8.0,8.0,7.25,8.0,7.0,7.0,7.0,8.5,7.5,8.2,8.0,8.0,7.0,8.2
beach,sea,5.0,8.5,7.5,7.0,7.5,6.5,6.5,6.5,8.0,7.5,7.5,6.5,6.0,7.5,8.0
alley,bowl,0.0,1.25,0.0,0.0,0.12,0.0,0.0,0.0,1.2,0.0,0.1,0.0,0.0,0.0,2.5
jar,bottle,4.0,0.5,5.0,5.2,6.0,2.5,2.5,6.25,6.25,6.5,5.0,5.0,4.0,0.45,2.0
strength,capability,3.18,3.75,2.0,2.56,5.5,4.12,3.4,3.25,3.75,5.8,3.5,4.46,1.8,5.8,6.25
seed,mustard,2.5,3.75,0.03,1.25,2.0,2.5,2.04,2.0,2.0,0.3,2.56,2.0,0.25,2.05,1.25
guitar,drum,3.2,2.5,2.5,0.2,2.5,3.67,2.5,1.5,2.5,3.0,3.0,3.0,0.23,1.5,2.5
opinion,idea,6.0,3.33,5.0,4.56,6.85,3.12,6.0,3.5,2.0,5.0,3.55,4.84,5.0,5.0,3.0
north,west,0.0,0.01,1.67,2.5,1.0,0.0,1.67,1.0,0.37,3.12,2.0,2.5,3.33,0.0,3.0
diet,salad,3.75,3.5,2.5,2.0,2.5,2.5,3.2,3.5,2.5,2.5,1.4,2.0,3.0,2.0,2.75
mother,wife,3.2,2.0,2.5,1.23,0.51,2.0,3.5,2.85,2.5,3.5,1.5,0.15,2.5,3.65,2.1
dad,mother,6.75,6.0,3.75,5.0,2.5,0.19,6.5,0.8,2.5,2.5,1.5,3.9,5.2,2.5,3.5
captain,sailor,6.75,6.5,6.75,5.0,6.0,7.5,3.5,6.12,7.0,5.0,5.0,6.5,7.5,6.0,4.25
meter,yard,7.5,5.0,8.5,7.25,8.5,7.5,5.0,6.25,3.0,3.33,3.0,2.0,7.0,0.02,2.5
beer,champagne,2.0,2.5,2.5,2.0,2.5,1.2,2.5,1.5,0.3,1.5,2.5,0.42,2.5,2.0,2.5
motor,boat,2.2,4.2,3.0,3.0,2.5,1.8,2.5,2.5,1.25,2.4,2.0,1.5,1.12,1.25,1.23
card,bridge,2.5,2.17,2.1,1.5,0.16,0.11,1.2,1.5,1.25,2.5,1.2,1.5,2.5,2.5,1.21
science,psychology,6.6,6.5,6.25,7.5,5.75,6.5,6.5,6.5,6.4,6.33,6.5,6.2,6.5,4.5,6.5
sinner,saint,0.0,0.05,1.0,1.2,1.0,0.17,1.0,0.11,1.0,0.0,0.0,1.0,1.0,0.2,1.5
destruction,construction,2.0,1.0,0.41,2.14,2.67,1.23,0.06,1.67,0.0,1.8,2.0,0.17,0.0,1.0,2.0
crowd,bunch,6.5,4.0,6.5,4.5,6.33,5.0,6.0,5.3,3.2,2.2,5.0,3.0,5.0,3.0,3.0
beach,reef,2.5,2.75,2.5,1.2,2.5,1.75,2.5,1.23,1.23,1.2,3.2,1.5,2.0,2.0,1.3
man,child,1.35,4.75,2.6,3.5,1.5,0.15,3.2,2.5,3.5,2.5,2.5,2.4,2.5,2.5,2.5
bread,cheese,2.5,0.31,1.45,0.23,2.25,1.57,1.2,2.5,2.5,1.2,0.23,0.4,2.5,2.5,2.5
champion,winner,8.5,7.0,7.5,7.0,8.0,8.5,7.5,7.5,7.5,8.5,8.5,7.5,7.5,7.0,8.5
celebration,ceremony,8.5,6.5,8.5,8.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,6.5,7.5,7.5
menu,order,0.1,2.5,2.5,1.2,2.5,3.46,1.0,0.12,2.0,1.0,3.5,2.56,3.2,2.1,2.08
king,princess,8.5,5.75,7.5,6.25,7.5,6.5,7.5,6.0,5.25,7.5,7.5,7.5,7.5,7.5,7.5
wealth,prestige,3.25,2.88,0.24,3.0,2.58,2.6,2.25,2.13,1.5,0.1,0.23,1.78,3.71,2.82,0.25
endurance,strength,3.0,1.5,1.2,3.2,4.2,2.5,2.0,3.25,2.5,3.2,3.5,0.21,5.5,2.5,0.19
danger,threat,7.0,8.5,8.5,8.5,8.5,7.0,8.5,7.0,8.5,8.5,9.0,8.5,8.5,8.5,8.5
god,priest,3.75,2.56,3.5,2.5,6.43,7.5,4.5,2.75,2.25,3.25,4.5,3.0,3.25,2.45,2.5
men,fraternity,0.19,2.5,3.12,2.0,2.5,2.5,2.5,3.64,2.5,3.47,2.5,3.25,5.0,1.2,3.25
buddy,companion,8.5,8.0,8.0,8.0,8.5,8.5,8.0,8.5,8.0,8.5,7.0,7.5,8.0,7.5,7.5
teacher,helper,6.0,4.5,6.5,5.5,6.5,6.5,4.75,5.0,5.5,3.0,3.0,6.5,5.5,6.5,5.0
body,stomach,7.5,7.0,7.0,6.5,7.0,7.5,8.5,7.5,8.75,7.0,7.0,8.5,7.5,8.2,7.5
tongue,throat,3.5,3.5,5.12,3.0,6.5,4.2,4.5,0.45,5.43,6.0,3.5,4.5,3.0,3.0,4.0
house,carpet,0.1,0.2,0.22,0.32,3.25,2.0,0.12,2.5,2.5,2.0,1.2,1.2,1.28,2.3,1.2
intelligence,skill,6.5,5.0,3.25,5.0,6.5,6.0,5.0,6.5,4.25,5.23,3.75,0.43,2.5,6.5,6.0
journey,conquest,2.0,1.45,2.33,0.36,2.14,0.06,2.0,3.36,1.97,0.0,1.5,1.6,1.2,0.1,2.5
god,prey,0.0,0.1,0.1,0.05,1.8,0.08,0.0,0.0,1.1,0.1,0.1,0.0,0.0,0.12,1.2
brother,soul,0.1,0.05,0.1,0.1,0.12,0.1,0.0,0.0,0.15,1.2,0.0,1.0,0.0,3.2,1.3
adversary,opponent,8.5,8.0,8.5,7.5,7.0,8.5,8.5,8.0,8.0,8.5,8.5,8.5,8.5,7.5,8.0
death,catastrophe,5.25,4.25,2.5,3.2,2.5,3.12,3.15,2.5,1.5,2.5,1.25,2.5,3.8,2.5,3.0
monster,demon,7.0,7.5,5.56,8.5,7.5,6.0,8.5,6.5,7.0,7.5,7.0,6.5,7.0,7.5,7.5
day,morning,6.0,6.0,6.0,7.5,5.0,7.0,7.5,7.5,7.5,5.5,5.0,6.0,7.5,7.0,7.5
man,victor,1.2,2.5,1.45,0.12,0.15,1.2,3.21,1.55,1.5,1.2,2.15,1.25,2.5,0.0,0.0
friend,guy,2.5,1.7,2.0,1.43,1.25,2.0,2.5,1.5,2.0,1.5,3.2,2.5,2.5,1.5,2.0
song,story,0.2,2.0,2.5,2.0,2.0,2.0,2.5,2.0,4.0,2.0,0.2,3.5,2.0,3.0,2.0
ray,sunshine,3.33,1.56,3.17,2.0,4.25,1.5,4.0,3.33,7.0,3.12,3.0,0.44,6.0,3.56,4.2
guy,stud,6.5,6.5,5.5,6.0,6.0,6.0,6.7,8.5,6.5,6.5,5.0,5.0,6.5,6.5,6.75
chicken,rice,1.54,1.5,1.2,2.5,2.0,1.2,2.5,1.5,3.0,3.0,2.5,2.11,1.5,1.0,1.35
box,elevator,1.2,0.1,0.05,0.1,0.1,1.05,0.01,1.05,0.09,0.1,1.32,1.75,0.1,0.1,1.0
butter,potato,1.27,0.18,0.22,2.4,2.45,0.12,0.1,0.22,1.25,1.1,0.11,1.5,0.12,0.21,1.1
apartment,furniture,2.5,2.5,3.12,2.5,2.3,1.2,2.5,2.6,1.5,2.45,2.53,1.45,2.5,0.26,0.34
lake,swamp,5.5,3.4,5.0,6.0,4.0,5.0,5.0,6.5,5.0,6.25,6.25,3.0,3.0,5.0,5.0
salad,vinegar,3.2,3.0,3.0,3.0,5.0,3.14,3.5,5.0,5.0,2.5,5.0,2.0,3.4,3.0,2.5
flower,bulb,5.3,2.0,3.0,2.0,3.0,2.5,3.0,2.0,2.0,3.0,1.46,1.96,2.5,3.0,2.0
cloud,mist,5.0,6.2,7.5,8.0,6.5,6.33,7.5,5.0,6.54,7.5,7.5,7.5,7.0,7.5,7.5
driver,pilot,3.5,7.0,6.5,6.5,6.5,7.0,6.5,5.0,6.5,7.5,6.0,6.0,6.0,6.5,5.0
sugar,honey,7.5,8.9,8.5,8.5,7.5,8.0,7.8,5.0,8.5,8.5,7.5,6.25,7.5,6.5,8.5
body,shoulder,5.2,6.12,4.13,5.0,6.5,6.25,5.2,6.78,7.35,7.5,3.5,4.2,4.5,6.25,6.25
idea,image,2.5,3.0,2.0,3.5,1.5,3.5,2.88,4.2,3.0,3.0,3.33,3.0,6.67,5.0,3.33
father,brother,0.45,0.69,3.85,5.25,4.0,3.5,2.5,5.0,5.0,5.5,2.25,5.0,1.2,0.25,3.0
moon,planet,2.0,0.43,6.12,1.8,1.5,4.3,2.5,7.5,5.5,6.25,3.56,4.5,6.5,4.5,4.18
ball,costume,0.0,0.0,0.12,0.12,0.0,0.2,0.1,0.12,0.2,0.1,0.06,0.1,0.05,0.0,0.03
rail,fence,0.5,2.0,2.5,2.0,1.5,2.5,2.5,2.0,2.5,2.5,4.12,2.5,3.0,2.5,3.0
room,bed,5.7,6.5,6.0,6.5,6.5,4.2,5.5,4.25,4.5,1.8,6.5,5.8,7.5,6.5,6.5
flower,bush,2.0,2.0,1.2,1.5,1.21,2.0,2.0,2.0,1.2,2.0,2.5,1.2,1.2,2.5,1.4
bone,knee,2.15,1.2,0.43,2.5,2.5,0.25,2.75,1.5,2.1,2.5,2.5,2.4,1.75,0.21,2.13
arm,knee,0.17,1.4,2.0,2.5,0.15,0.05,1.0,1.0,1.5,0.16,2.5,0.22,2.78,1.0,2.0
bottom,side,2.0,2.0,2.5,2.0,0.11,2.5,2.47,2.83,2.0,2.0,2.57,2.0,2.0,0.0,0.1
vessel,vein,4.5,3.0,5.0,3.25,2.0,4.2,3.0,3.5,3.0,3.5,3.75,2.5,4.5,3.25,3.0
cat,rabbit,3.5,1.5,1.2,1.25,3.0,2.14,6.5,0.12,1.8,1.5,1.5,3.0,2.5,3.2,1.5
meat,sandwich,1.5,4.0,6.5,5.0,3.5,6.5,3.5,6.25,3.0,3.5,3.0,6.25,4.5,2.5,3.5
belief,concept,5.0,5.8,6.75,3.4,5.5,6.0,1.2,5.2,3.65,4.23,4.6,4.12,0.29,3.63,3.55
intelligence,insight,7.5,6.5,6.2,3.5,6.0,4.3,3.5,2.5,4.25,4.0,3.67,4.0,6.0,6.5,5.0
attention,interest,4.2,6.95,5.42,5.2,4.5,6.5,5.2,5.7,6.25,5.2,5.22,6.25,2.67,5.0,6.13
attitude,confidence,0.39,0.29,2.32,2.53,2.5,1.54,2.51,2.86,3.45,0.39,2.25,3.1,0.44,3.67,0.2
right,justice,2.14,4.2,0.1,2.33,2.0,3.21,1.0,2.12,3.21,2.5,1.5,4.2,3.25,1.8,2.55
argument,agreement,2.5,3.33,3.33,1.2,3.5,2.5,0.33,2.46,2.0,3.33,2.33,2.33,3.33,3.67,2.67
depth,magnitude,6.25,2.75,1.25,3.0,2.56,2.43,4.2,0.45,2.39,2.4,0.37,2.5,1.5,3.5,3.33
medium,news,1.55,2.33,1.43,2.5,2.5,1.2,1.0,1.5,1.3,0.08,2.34,2.8,2.5,1.02,1.32
winner,candidate,2.5,2.33,2.5,2.76,2.0,2.0,1.0,2.0,2.5,1.5,1.5,3.5,3.5,3.2,3.2
birthday,date,5.0,6.5,4.0,0.5,6.67,6.0,6.2,6.3,7.0,5.0,0.2,6.0,4.5,6.0,6.25
fee,payment,8.0,8.5,7.5,8.0,8.5,8.5,8.0,8.0,8.5,7.0,8.0,9.0,8.5,8.5,8.0
bible,hymn,0.32,1.2,2.3,2.5,0.2,2.8,2.5,0.2,0.16,0.11,0.2,0.12,0.14,0.24,0.25
exit,doorway,3.5,5.0,2.0,3.5,3.0,5.0,3.0,6.0,5.0,3.5,4.0,6.0,6.0,6.0,5.0
man,sentry,1.25,3.5,2.5,2.5,0.37,3.25,1.32,2.43,2.0,0.32,3.0,1.03,1.69,2.67,1.8
aisle,hall,2.5,3.2,2.0,1.0,3.5,3.33,3.2,0.2,2.0,2.5,2.65,3.0,5.2,3.5,2.0
whiskey,gin,6.2,6.25,0.45,6.5,6.5,7.0,6.5,8.0,7.5,6.5,7.5,6.8,7.5,7.0,5.5
blood,marrow,5.75,6.5,3.9,6.75,6.75,6.75,4.75,5.2,6.24,6.2,6.78,5.0,6.25,6.75,4.5
oil,mink,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.2
floor,deck,6.15,3.25,2.56,2.45,5.0,2.5,5.7,5.0,1.85,2.5,5.0,6.0,3.5,3.0,6.4
roof,floor,0.45,1.1,1.0,2.5,3.33,3.0,3.0,3.0,2.0,2.0,1.5,0.39,2.0,2.5,0.0
door,floor,1.25,0.2,3.0,0.3,5.0,5.0,3.0,0.3,6.0,0.3,0.11,1.8,3.81,7.0,5.5
shoulder,head,1.2,3.2,2.5,1.5,2.52,0.25,1.2,2.25,1.2,2.15,1.5,1.2,2.76,0.24,1.25
wagon,carriage,6.0,8.0,7.8,6.67,7.5,8.0,7.75,8.0,8.0,7.5,8.5,8.5,7.5,8.5,8.5
car,carriage,6.5,6.0,5.0,7.0,6.67,6.0,7.0,6.25,6.5,6.0,6.46,7.5,6.0,6.42,5.5
elbow,ankle,0.1,1.67,1.25,2.0,1.2,1.25,2.0,1.25,1.1,0.21,1.67,2.0,1.3,2.5,0.0
wealth,fame,0.12,0.01,0.08,2.5,3.75,1.5,1.56,1.2,1.2,0.11,2.0,0.15,0.15,0.02,1.5
sorrow,shame,7.0,6.5,5.8,5.2,3.5,5.5,5.0,3.77,3.0,6.5,6.5,5.5,6.0,5.5,3.52
administration,management,9.0,8.5,8.5,8.75,8.5,8.0,8.8,8.5,8.5,8.5,8.0,9.0,8.5,8.0,8.0
communication,conversation,7.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.5,8.5,7.5,8.5,8.8,7.0
pollution,atmosphere,1.7,2.61,0.18,2.8,0.18,2.78,0.25,2.5,1.6,2.5,3.0,2.68,3.56,3.56,4.2
anatomy,biology,3.56,3.25,6.45,2.4,3.22,3.67,3.5,5.5,3.2,2.35,3.22,6.25,3.5,6.0,3.5
college,profession,2.5,2.5,0.15,1.5,3.45,1.5,1.5,1.25,2.6,1.1,0.0,1.56,1.5,1.8,1.5
book,topic,1.4,1.2,1.5,2.5,1.8,2.5,0.0,0.05,1.74,1.2,1.42,0.17,2.5,2.0,1.0
formula,equation,7.5,9.0,8.5,8.5,7.8,7.5,8.5,8.5,8.5,8.5,8.0,6.33,8.0,7.5,7.5
book,information,2.5,1.25,2.5,2.5,1.25,2.5,2.63,2.5,2.0,2.5,2.24,3.45,3.2,2.15,3.42
boy,partner,0.15,1.2,1.5,1.2,0.19,0.1,0.0,0.0,0.1,1.2,0.12,2.0,1.5,2.0,1.5
sky,universe,4.2,0.23,3.5,5.74,1.5,3.25,2.5,6.5,4.2,2.5,5.0,4.0,2.5,2.5,2.53
population,people,8.5,8.5,8.5,8.5,8.5,8.5,9.5,7.5,7.5,7.5,7.5,8.5,8.5,8.0,9.0
college,class,1.5,2.5,2.5,2.1,2.5,1.2,2.5,1.75,2.5,2.7,2.5,2.5,2.5,1.45,2.5
chief,mayor,6.0,6.25,6.2,6.5,6.5,7.5,5.7,6.0,6.5,6.5,7.5,0.45,6.5,5.0,6.8
rabbi,minister,3.0,3.0,1.32,1.5,3.2,1.25,2.0,3.44,2.5,2.4,2.5,2.0,4.0,3.5,3.0
meter,inch,3.0,5.0,2.5,4.2,0.43,1.5,2.5,0.14,3.2,0.12,2.0,2.0,0.75,1.8,1.2
polyester,cotton,3.25,2.56,3.21,3.65,6.25,2.5,4.2,0.38,3.2,0.27,6.45,5.2,2.5,6.5,3.5
lawyer,banker,7.0,2.5,2.5,3.5,5.0,7.5,6.75,3.0,0.41,3.2,6.0,3.5,4.2,5.0,5.0
violin,instrument,7.5,8.5,6.5,7.5,8.0,8.5,6.25,8.5,7.5,7.5,6.5,7.5,7.5,6.5,7.5
camp,cabin,6.5,7.0,6.75,6.5,6.5,5.0,5.8,6.0,6.5,7.5,3.0,7.5,8.5,3.5,6.5
pot,appliance,1.8,2.43,2.75,3.5,3.0,2.0,3.67,2.5,3.14,3.5,3.0,2.0,2.0,2.0,2.25
linen,fabric,6.5,7.5,7.5,6.66,7.5,6.25,7.0,7.5,7.5,7.5,7.5,6.67,7.5,7.5,8.5
whiskey,champagne,3.23,1.2,2.0,0.11,0.1,0.09,1.5,0.21,0.3,0.2,0.11,0.2,0.02,0.1,0.05
girl,child,8.5,8.0,9.0,8.0,8.5,8.5,8.0,9.0,8.7,8.5,8.2,8.5,8.0,8.0,8.0
cottage,cabin,8.5,8.5,8.5,8.5,8.0,8.5,8.0,8.5,8.0,8.5,8.5,8.0,8.5,8.5,8.0
bird,hen,6.5,6.5,7.5,6.5,1.8,7.0,4.5,6.0,5.0,6.5,7.5,6.0,6.25,7.5,6.0
racket,noise,5.24,6.25,6.0,3.4,7.2,7.5,7.0,2.0,7.2,4.2,7.55,6.0,4.25,6.25,4.0
sunset,evening,5.0,8.0,7.0,7.5,8.67,6.0,6.0,8.2,8.5,7.0,7.5,8.5,7.5,7.5,8.0
drizzle,rain,9.5,9.0,9.5,8.0,8.0,8.5,9.0,8.5,7.5,9.0,5.0,8.5,8.5,8.5,9.0
adult,baby,0.15,2.8,0.02,0.12,1.2,1.5,1.08,1.5,0.21,1.69,2.0,2.5,1.25,1.2,1.2
charcoal,coal,8.5,8.0,8.5,8.5,9.0,8.5,8.0,8.0,8.0,8.0,8.5,8.0,8.0,8.5,8.0
body,spine,7.5,7.0,7.5,6.25,7.5,7.5,6.25,7.0,6.25,7.5,6.5,6.75,7.5,7.5,6.25
head,nail,1.5,1.89,1.2,0.31,1.5,0.25,0.07,0.09,2.5,1.75,1.3,1.74,1.76,1.2,1.8
log,timber,7.0,7.0,7.5,8.0,8.2,8.0,8.5,9.0,9.2,8.0,8.0,8.0,7.5,8.5,7.0
spoon,cup,1.5,3.2,2.5,2.5,3.0,3.25,2.0,4.2,3.4,3.0,3.0,0.43,3.0,1.0,0.33
body,nerve,2.89,3.67,3.5,2.77,2.78,3.33,2.67,4.2,1.32,3.24,2.46,3.0,2.46,2.3,1.8
man,husband,8.5,7.5,7.2,8.0,8.5,9.5,8.5,8.5,8.5,8.0,8.5,9.0,7.5,7.5,8.5
bone,neck,2.23,0.26,0.0,1.8,0.18,2.08,1.2,1.23,0.12,2.5,1.0,0.25,1.25,2.0,1.23
