word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
rough,frigid,0.23,1.5,1.43,0.27,0.22,1.28,0.09,0.12,2.5,1.41,2.0,0.08,0.12,0.1,0.1
bizarre,strange,7.33,7.5,8.5,8.0,8.6,8.0,8.5,8.5,6.5,8.0,7.5,8.0,7.5,7.0,7.5
illegal,immoral,6.2,3.0,6.0,6.5,4.5,3.0,6.0,4.0,6.0,7.0,8.0,6.33,6.5,7.0,6.5
bad,guilty,6.2,3.2,2.5,3.25,2.75,5.65,3.2,3.58,6.0,2.5,3.0,4.25,0.2,5.0,3.5
modern,ancient,1.0,1.0,1.0,1.0,0.1,1.0,2.0,1.0,1.0,2.5,0.15,0.2,2.0,1.0,1.0
new,ancient,1.25,2.0,1.0,2.0,1.37,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.18,1.0,1.0
dull,funny,0.18,1.0,2.68,1.5,1.0,0.06,0.1,1.5,0.12,1.0,0.1,2.5,0.2,1.5,1.0
happy,young,2.87,0.18,3.25,1.43,3.5,2.5,0.18,2.75,0.2,2.5,0.09,0.33,1.45,2.0,0.05
easy,big,0.3,0.13,0.08,0.08,0.12,0.04,0.12,0.17,0.12,0.12,0.06,0.07,0.22,0.15,0.05
great,awful,0.1,0.1,1.0,2.0,1.0,2.5,1.0,0.1,1.0,0.1,0.1,0.1,1.2,0.1,1.0
tiny,huge,2.14,1.0,0.12,1.0,1.0,1.0,0.25,0.1,1.0,1.8,0.0,0.02,2.0,1.0,1.0
polite,proper,6.67,7.5,6.5,7.0,7.0,6.0,6.33,6.67,6.5,6.33,7.0,6.5,7.5,5.0,6.5
modest,ashamed,3.33,3.5,2.0,3.3,3.33,3.14,4.36,0.25,2.67,0.36,3.33,0.38,3.12,2.5,0.2
exotic,rare,2.5,2.5,2.0,2.0,3.5,3.21,3.5,2.5,3.67,3.0,2.5,3.5,3.0,5.0,3.2
dumb,clever,1.1,1.0,0.1,1.35,1.0,0.1,0.1,1.2,1.2,2.0,1.5,1.0,0.15,1.2,2.5
delightful,wonderful,9.0,8.5,9.7,9.75,8.5,9.0,9.5,8.5,8.5,8.8,9.0,0.9,8.5,8.5,8.5
noticeable,obvious,8.0,8.5,8.5,8.0,8.5,8.25,8.5,8.0,8.5,8.0,8.5,8.5,9.0,8.0,6.5
afraid,anxious,8.75,7.5,8.75,7.5,8.5,7.0,8.0,8.5,7.5,7.5,8.5,7.5,8.5,8.0,7.0
formal,proper,7.5,6.75,7.0,7.5,6.33,6.0,6.33,7.0,6.5,7.5,7.0,2.5,6.42,5.0,7.0
dreary,dull,8.0,7.0,8.5,7.0,7.0,8.0,8.5,8.0,7.0,7.0,8.0,8.0,7.5,7.0,8.0
delightful,cheerful,7.5,7.5,8.5,7.5,6.67,7.5,7.5,8.5,7.5,7.5,7.5,8.5,6.0,8.75,7.0
unhappy,mad,5.0,5.5,6.0,6.25,2.25,5.0,7.5,4.0,6.5,3.0,5.2,6.25,6.5,5.21,0.23
sad,terrible,8.0,7.0,7.5,8.5,8.0,7.5,8.5,8.0,7.5,8.75,8.0,8.0,7.5,8.0,7.5
sick,crazy,3.63,1.4,0.4,0.1,0.11,3.5,0.3,2.0,2.5,0.1,2.3,2.57,2.0,2.0,0.13
violent,angry,3.02,2.5,5.0,4.58,0.39,4.0,3.4,2.5,6.5,2.5,4.78,3.2,4.45,5.13,5.16
laden,heavy,8.5,7.5,8.5,8.0,8.5,8.0,8.0,8.0,7.0,8.5,8.5,8.0,8.5,8.0,8.0
dirty,cheap,2.5,0.2,2.5,2.5,2.5,0.21,0.3,5.5,2.0,2.5,0.1,1.2,0.1,1.2,0.16
elastic,flexible,7.5,7.8,6.2,7.5,6.67,7.5,7.5,6.67,7.5,6.0,6.67,8.5,7.5,8.0,6.67
hard,dense,2.5,0.08,2.0,1.56,3.57,3.0,3.5,2.0,0.2,3.0,3.0,3.4,3.0,3.57,2.5
recent,new,7.0,6.0,8.0,7.0,8.5,6.0,8.0,7.5,6.0,7.0,8.0,7.0,6.0,7.5,6.0
bold,proud,0.1,1.8,2.2,0.15,1.0,0.1,0.1,1.5,0.33,1.2,0.2,0.21,0.28,2.43,0.0
sly,strange,0.22,2.1,2.25,1.0,0.12,0.06,0.12,0.1,1.9,1.18,0.06,1.26,2.17,0.1,2.2
strange,sly,2.14,0.09,1.65,1.5,0.08,1.42,1.86,0.18,0.1,0.23,2.54,1.1,2.5,0.1,1.1
dumb,rare,0.0,0.1,0.11,0.05,1.0,0.0,0.0,0.05,0.1,0.0,0.1,1.0,0.1,2.0,0.1
sly,tough,0.11,2.58,0.2,0.1,0.09,0.05,0.11,0.16,0.15,0.02,0.08,0.11,0.14,0.05,0.0
terrific,mad,0.16,0.0,1.2,1.2,0.12,0.1,0.0,0.02,0.1,1.5,0.0,2.1,0.21,1.14,2.0
modest,flexible,1.0,0.02,0.19,0.12,0.11,0.04,0.12,0.18,0.12,0.09,0.11,1.43,2.12,1.5,0.1
fresh,wide,1.17,0.12,0.08,2.0,1.51,0.0,0.1,1.73,0.0,0.11,1.43,0.08,1.64,2.1,0.15
huge,dumb,1.2,0.03,0.15,2.0,0.1,0.05,0.15,0.05,1.5,0.1,0.17,0.12,0.1,1.25,2.35
large,flexible,0.09,0.1,0.14,1.67,0.12,1.67,0.15,2.5,2.07,2.42,2.84,0.11,2.4,0.08,0.05
dirty,narrow,1.3,0.12,0.15,1.67,2.5,2.0,0.06,0.15,1.4,0.11,1.0,0.32,1.0,2.14,1.56
wife,husband,9.5,9.0,9.8,9.5,9.5,9.5,9.75,9.5,9.5,9.3,9.5,9.5,9.75,9.0,9.8
book,text,4.2,6.0,6.0,1.0,6.85,6.75,5.0,6.0,3.5,6.5,3.12,3.5,5.5,6.2,1.0
groom,bride,9.5,9.75,9.0,9.8,9.5,9.25,9.5,9.75,9.95,9.8,9.0,8.5,9.5,9.75,9.75
night,day,0.0,0.1,0.01,0.08,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.0,2.0
south,north,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0
plane,airport,4.2,2.0,1.2,6.0,2.0,3.5,2.0,2.5,1.5,1.5,2.5,1.5,3.0,3.76,3.0
uncle,aunt,8.5,9.5,6.8,9.0,8.5,8.5,9.2,8.5,8.6,9.0,9.0,8.5,8.5,8.5,8.5
horse,mare,9.0,9.5,9.0,9.8,9.5,9.8,9.5,9.5,9.5,9.5,9.5,9.0,9.0,8.5,9.0
bottom,top,1.0,2.5,1.0,1.0,1.0,1.5,1.0,0.11,1.0,1.0,0.1,0.1,1.0,0.14,0.1
friend,buddy,8.5,9.0,9.0,8.5,8.5,8.5,8.0,8.0,9.0,9.0,9.0,9.0,8.5,7.0,8.75
student,pupil,9.0,9.0,8.5,9.0,9.0,9.0,7.5,9.0,9.0,8.5,8.5,8.0,8.5,8.5,8.5
world,globe,6.5,6.25,7.0,6.5,7.5,6.0,7.5,7.0,7.0,7.5,6.5,9.0,6.0,6.67,7.5
leg,arm,2.0,4.0,2.5,2.5,3.0,5.0,2.0,3.45,2.5,2.5,1.0,3.2,4.0,4.0,3.0
plane,jet,7.0,8.5,8.5,8.5,8.5,8.5,8.0,8.5,9.0,7.0,8.5,8.0,8.0,9.0,8.5
woman,man,9.8,9.5,9.2,9.87,8.5,9.75,9.8,9.25,8.7,9.8,8.5,9.8,9.8,8.5,9.86
horse,colt,9.25,8.75,7.5,8.5,8.5,8.5,7.5,8.5,8.5,8.0,8.75,8.33,8.5,7.5,8.5
actress,actor,9.5,9.5,9.8,9.8,9.5,9.8,9.5,9.5,9.0,9.5,9.5,9.8,9.5,9.8,9.5
teacher,instructor,8.5,8.5,8.5,8.5,8.5,8.5,9.0,8.5,8.5,8.5,8.0,7.5,8.5,9.5,8.5
movie,film,9.5,9.5,9.5,9.8,9.8,9.5,9.8,9.5,9.8,9.8,9.8,9.5,9.8,9.5,9.8
bird,hawk,8.5,7.5,8.5,8.5,9.0,7.5,8.5,8.5,7.5,8.5,8.75,7.5,7.0,8.5,8.5
word,dictionary,3.5,7.5,3.01,6.75,3.2,3.75,0.15,6.5,5.0,5.6,6.8,6.5,3.8,6.5,6.78
money,salary,7.0,7.5,7.2,6.2,7.0,7.8,7.0,7.5,7.5,6.5,7.5,7.5,6.25,7.5,6.5
dog,cat,0.21,0.5,1.0,0.33,1.0,0.33,2.5,1.5,2.23,2.5,1.0,2.5,1.0,3.5,3.34
area,region,8.5,8.5,7.5,7.5,8.5,9.0,8.0,9.0,8.5,8.5,8.0,8.4,8.0,8.0,8.5
navy,army,2.0,4.75,6.0,5.0,6.5,3.5,5.0,2.0,3.0,0.45,1.5,2.5,1.5,2.5,2.5
book,literature,5.2,7.5,6.5,5.0,6.5,7.5,6.5,3.8,6.0,7.8,7.5,7.5,8.0,6.75,6.5
clothes,closet,6.0,7.0,6.0,6.0,6.7,7.0,6.0,6.5,3.0,5.0,3.0,5.0,6.5,7.0,6.8
sunset,sunrise,8.0,8.5,7.5,9.5,8.5,7.0,9.0,8.5,8.5,9.0,9.0,7.5,9.0,9.0,9.5
child,adult,2.0,0.24,8.0,2.5,0.2,1.0,0.19,3.0,2.8,3.21,3.0,3.2,6.5,1.89,0.13
cow,cattle,9.0,9.0,9.0,9.5,9.5,9.0,9.5,9.85,9.5,9.0,9.5,9.5,9.5,9.8,9.8
book,story,4.8,5.5,2.5,6.0,6.0,6.5,6.5,6.5,6.0,4.5,5.8,5.5,6.5,6.5,3.5
winter,summer,1.67,0.1,1.0,0.1,1.0,1.0,1.0,1.59,4.25,2.0,0.1,1.0,0.23,2.0,2.0
taxi,cab,9.0,9.5,9.5,9.0,10.0,9.0,9.0,10.0,9.8,9.5,9.5,9.0,9.8,9.0,9.5
tree,maple,7.0,6.0,6.5,8.7,7.5,6.67,6.5,8.2,6.25,7.5,7.5,8.5,7.5,6.0,7.5
bed,bedroom,8.0,8.0,6.8,7.0,7.0,8.5,6.0,7.0,8.0,7.5,7.5,6.67,8.0,8.0,7.0
roof,ceiling,8.5,7.5,8.0,8.0,9.0,8.5,8.0,6.0,8.0,7.5,8.5,7.8,8.0,8.0,8.5
disease,infection,7.5,8.5,7.0,7.0,7.5,8.5,7.5,7.0,7.5,6.67,7.5,7.5,8.0,7.5,7.5
arm,shoulder,7.5,8.5,8.0,7.8,8.0,6.0,7.5,6.5,5.0,8.0,7.0,9.0,8.2,7.5,7.5
sheep,lamb,9.0,8.5,8.0,9.75,8.5,8.5,7.5,9.0,9.0,8.5,8.0,8.5,8.5,9.0,8.5
lady,gentleman,8.5,9.0,8.5,8.5,8.5,9.5,8.5,7.5,8.5,8.5,8.5,1.0,8.2,8.2,8.5
boat,anchor,1.5,5.2,5.2,3.2,2.5,3.5,4.2,2.5,3.0,4.2,4.5,4.0,4.5,2.5,6.5
priest,monk,7.5,7.0,6.5,8.5,6.5,8.5,7.5,8.2,7.0,6.5,8.5,7.5,7.5,7.5,8.5
toe,finger,6.0,0.23,2.0,1.4,2.0,5.0,1.5,1.5,3.0,0.21,3.0,3.0,6.0,3.67,0.2
river,stream,8.5,8.75,8.5,8.5,8.5,8.2,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5
anger,fury,8.63,8.5,9.0,8.5,8.75,8.5,9.5,8.5,9.0,8.5,8.5,8.75,8.5,0.85,8.5
date,calendar,6.0,7.5,6.67,7.0,6.5,6.0,6.5,5.0,5.0,6.75,7.0,7.5,6.25,7.5,6.25
sea,ocean,9.8,9.2,9.5,9.5,9.5,9.5,9.5,9.0,8.5,9.5,9.5,9.4,9.5,9.5,9.5
second,minute,8.5,7.5,8.5,8.5,5.5,6.5,8.0,7.0,8.5,6.0,8.55,5.0,6.0,8.0,8.0
hand,thumb,7.5,6.5,6.0,7.5,8.0,7.5,8.5,7.5,6.2,7.5,7.5,7.5,7.5,6.88,7.5
wood,log,6.5,6.0,8.5,6.5,7.5,6.5,7.5,6.0,7.5,8.3,7.0,6.67,7.5,8.5,8.0
mud,dirt,8.5,8.5,8.0,8.5,8.5,8.0,8.5,8.5,8.0,9.5,8.5,8.0,8.0,8.5,8.5
hallway,corridor,9.0,9.8,9.0,9.0,9.0,9.5,9.5,9.5,9.0,9.75,9.5,9.5,9.5,9.5,9.5
way,manner,9.0,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,9.0,8.5
mouse,cat,0.25,2.5,1.5,1.25,1.2,2.5,2.5,2.5,1.0,1.5,2.5,2.5,1.5,2.5,2.2
cop,sheriff,7.5,7.5,7.5,6.0,7.5,6.0,7.5,7.4,7.0,7.0,7.0,6.21,6.0,5.0,7.5
death,burial,9.0,8.0,6.5,6.75,6.67,7.5,8.5,8.0,8.0,6.5,7.5,6.0,7.5,7.5,8.0
music,melody,9.5,8.75,8.5,8.5,7.5,8.5,8.75,7.5,8.0,8.75,8.5,8.5,8.5,8.5,8.5
beer,alcohol,8.0,8.0,8.5,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,8.5,8.5,8.5,8.5
mouth,lip,8.9,7.5,8.7,8.5,8.5,8.0,8.5,8.0,7.5,8.5,8.0,8.5,8.0,8.5,7.0
storm,hurricane,8.5,8.0,8.5,8.5,8.0,8.5,9.5,8.7,8.0,8.5,8.5,8.5,9.5,8.5,7.5
tax,income,3.0,3.15,3.2,2.68,3.0,2.55,2.5,2.5,3.5,2.78,4.5,1.67,3.25,1.53,2.45
flower,violet,7.5,6.5,6.75,5.0,6.0,6.5,6.5,8.5,6.5,7.5,6.25,7.5,4.2,6.5,6.5
paper,cardboard,7.0,7.0,5.5,6.5,7.5,7.5,6.5,6.42,7.5,6.0,6.0,7.0,6.25,7.0,5.0
floor,ceiling,6.0,6.0,7.5,0.0,9.0,7.5,7.5,6.5,7.0,7.5,6.5,7.5,8.5,8.0,4.5
beach,seashore,9.0,9.5,9.0,9.0,9.0,9.5,9.0,9.0,9.5,9.8,9.75,9.6,9.5,9.5,9.5
rod,curtain,2.65,2.0,1.5,1.1,1.0,0.11,1.25,1.2,0.21,1.5,0.12,1.2,2.0,3.85,0.0
hound,fox,2.5,2.4,2.5,2.95,2.0,4.0,2.5,2.1,3.21,2.5,0.4,2.67,3.5,2.5,1.2
street,alley,6.5,6.25,7.5,6.5,7.5,6.2,7.5,6.5,7.5,7.0,6.5,6.0,6.25,6.45,6.5
boat,deck,2.5,2.5,1.52,2.75,0.25,2.5,3.75,2.5,0.34,2.8,4.5,2.5,1.5,3.2,4.5
car,horn,0.12,2.5,1.2,0.2,0.25,2.5,1.2,1.2,2.5,1.2,2.5,3.2,1.25,0.21,1.0
friend,guest,0.15,2.0,2.5,2.5,2.0,1.23,2.3,1.54,1.2,1.2,2.5,2.5,2.5,3.2,2.0
employer,employee,9.75,9.0,8.5,9.5,9.5,9.5,7.5,8.5,8.5,9.5,8.5,8.75,9.0,8.5,9.0
hand,wrist,7.0,8.0,7.0,7.5,7.0,7.5,8.0,7.5,7.0,8.95,8.5,8.5,8.0,7.5,8.5
ball,cannon,0.2,2.0,2.5,0.2,1.25,0.1,0.21,1.5,0.25,2.5,2.0,1.2,1.2,1.5,1.25
alcohol,brandy,8.67,8.5,8.5,7.5,7.5,8.5,7.5,6.25,7.5,7.2,6.25,8.5,7.5,7.5,7.5
victory,triumph,9.75,9.0,9.5,9.0,9.5,9.5,9.0,9.5,9.8,9.5,9.0,9.75,9.5,9.75,9.5
telephone,booth,0.23,1.2,3.0,2.0,3.0,3.5,2.0,2.5,3.0,2.43,3.5,3.5,3.5,2.0,2.5
door,doorway,9.0,8.5,7.5,9.0,9.0,8.5,8.0,9.0,8.0,8.5,9.0,8.0,8.5,9.0,8.5
motel,inn,6.5,6.0,7.0,8.5,8.0,8.0,7.0,8.0,6.67,8.0,8.2,8.5,8.5,7.0,6.0
clothes,cloth,6.5,8.0,6.0,8.0,8.5,8.5,8.0,8.0,7.5,8.5,8.0,8.5,9.0,8.0,7.5
steak,meat,8.0,8.5,8.5,8.5,8.0,8.5,8.0,9.0,8.0,9.0,8.0,8.5,8.5,9.0,8.5
nail,thumb,2.5,0.29,2.5,2.5,2.5,3.0,1.25,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.0
band,orchestra,8.2,7.4,7.5,7.5,7.5,8.5,7.5,7.5,7.5,7.5,8.5,7.5,7.5,8.5,8.75
book,bible,6.25,6.0,4.2,7.5,5.0,6.0,1.7,3.2,4.25,4.2,6.5,4.5,7.5,6.25,6.75
business,industry,6.5,7.5,7.5,7.0,6.5,6.5,7.5,8.5,7.5,6.0,6.5,7.5,7.5,7.5,7.0
winter,season,7.5,6.25,7.5,8.5,3.2,7.5,6.75,6.34,7.5,6.25,6.0,7.5,6.2,6.5,5.0
decade,century,4.21,6.0,7.0,5.0,7.5,1.0,7.0,6.0,4.5,3.33,2.0,3.33,7.2,3.0,7.5
alcohol,gin,7.5,6.7,8.5,7.5,9.5,8.0,7.5,8.0,6.75,8.5,8.5,7.0,6.8,8.0,7.2
hat,coat,2.5,1.2,0.43,0.3,0.2,0.21,0.35,0.28,2.5,0.0,0.21,1.75,2.55,2.0,0.27
window,door,4.25,2.56,1.5,1.5,2.0,2.5,2.5,3.5,1.0,1.5,0.21,2.0,3.45,2.5,2.44
arm,wrist,6.25,6.0,2.5,3.67,7.0,3.5,3.0,6.25,3.5,6.0,7.5,0.25,5.0,4.0,6.0
house,apartment,7.0,5.0,4.5,6.25,5.0,3.0,4.75,5.0,5.2,3.56,6.25,6.0,2.5,6.25,3.65
glass,crystal,5.56,6.5,6.67,6.0,6.5,7.5,7.0,6.25,6.5,7.5,7.5,5.6,6.0,7.5,4.2
wine,brandy,7.5,0.55,7.5,6.5,7.5,0.39,7.0,7.5,6.5,7.5,7.5,8.2,0.74,0.75,7.0
creator,maker,7.0,8.5,9.0,6.5,6.67,8.0,7.5,8.75,7.5,6.0,9.0,8.0,8.5,8.5,8.0
