word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
buik,slaapkamer,0.0,0.0,0.12,0.0,0.1,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05
fiets,slaapkamer,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0
boomstam,bad,0.0,0.0,0.0,1.23,0.0,0.0,0.0,1.85,0.0,1.23,0.0,1.2,0.0,1.2,0.0
kom,staart,1.2,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1.2,1.2,1.2,1.0,0.0,1.2
gaan,toestaan,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.2,0.0,0.1,0.0,0.0,0.0
nemen,stelen,6.25,5.0,6.5,6.25,7.5,7.5,6.25,7.5,6.5,7.8,7.5,6.2,7.5,6.25,7.0
luisteren,horen,8.5,8.5,8.5,7.5,8.5,7.5,8.5,8.0,8.5,8.0,7.5,8.5,8.5,8.0,8.5
denken,rationaliseren,6.5,6.58,6.25,6.75,5.6,6.25,5.2,6.5,6.5,6.23,6.25,6.2,7.5,2.5,6.7
plaatsvinden,voorkomen,1.2,1.8,2.5,2.0,2.5,3.45,3.2,2.5,5.8,3.2,2.15,3.75,0.5,7.5,0.2
voorbijgaan,verdwijnen,7.5,3.5,7.0,6.5,7.5,6.75,5.2,2.5,7.25,6.5,5.5,4.25,6.25,3.1,6.5
vermenigvuldigen,delen,1.0,1.67,1.5,0.1,0.1,3.5,2.5,0.25,7.5,0.0,1.0,1.2,1.67,1.0,2.33
pleiten,bedelen,2.0,2.5,0.1,0.1,1.2,2.0,3.25,2.0,1.5,0.0,1.5,0.1,1.0,0.1,2.1
beginnen,ontstaan,6.2,7.5,6.5,5.0,6.5,6.5,6.5,6.5,6.5,6.5,7.5,5.0,7.5,7.0,6.2
beschermen,verdedigen,8.5,8.5,8.5,8.0,7.5,6.67,7.5,8.5,7.5,7.5,8.5,7.5,7.5,7.5,7.5
doden,vernietigen,7.8,6.5,8.5,7.5,6.25,8.5,8.5,7.5,6.5,6.25,8.0,8.2,7.5,6.25,7.0
creëren,maken,7.5,7.5,7.5,8.5,6.0,7.5,7.5,7.5,7.0,7.5,6.0,6.5,6.25,6.5,0.5
accepteren,weigeren,0.0,0.0,9.0,0.0,9.0,9.5,9.0,0.0,1.67,9.0,0.0,8.5,9.0,8.0,1.0
negeren,vermijden,7.5,8.5,7.0,7.5,5.2,7.5,5.2,6.5,7.5,6.5,7.5,8.5,6.5,9.5,7.5
dragen,brengen,6.25,5.4,7.5,6.25,7.0,5.0,6.5,5.0,6.0,7.0,6.0,6.5,7.5,5.2,5.25
vertrekken,binnenkomen,0.15,1.42,0.0,2.65,1.43,1.67,0.1,2.56,0.2,2.56,2.46,2.56,0.1,3.75,0.1
kiezen,stemmenop,6.0,5.0,5.5,3.5,6.25,3.2,6.25,7.5,6.5,6.0,7.0,5.5,6.5,6.5,5.0
verliezen,falen,8.5,7.89,8.5,7.5,8.5,8.5,9.2,8.4,7.5,7.5,8.5,7.5,8.5,7.5,8.75
aanmoedigen,ontmoedigen,7.5,8.33,8.0,9.0,9.0,9.0,9.5,8.6,7.5,7.5,8.5,8.0,9.5,8.5,8.0
bereiken,volbrengen,5.5,8.0,7.0,6.5,6.5,7.5,6.0,6.5,8.0,6.0,6.0,7.5,6.25,7.5,7.5
maken,opbouwen,7.7,6.33,6.33,6.33,7.0,7.5,8.5,6.25,5.33,7.2,6.25,7.5,7.5,6.25,6.25
luisteren,gehoorzamen,7.5,6.5,5.7,7.5,7.5,7.5,6.5,8.0,7.5,6.5,6.5,7.5,7.5,7.5,7.5
delen,melden,2.5,2.5,0.2,3.21,2.5,2.5,2.5,3.0,2.5,2.5,0.1,3.5,2.0,2.5,1.5
ontvangen,geven,8.5,5.5,8.5,8.5,7.0,6.5,7.5,7.5,8.0,7.5,6.5,8.5,8.2,8.5,8.5
lenen,smeken,3.2,0.1,2.5,0.0,2.2,0.2,0.1,1.8,2.5,0.0,1.2,1.33,1.2,2.5,0.0
nemen,verkrijgen,7.5,7.5,8.5,8.5,8.5,8.5,7.25,9.0,8.12,7.5,8.5,7.8,9.0,8.0,7.5
adviseren,aanbevelen,9.2,8.5,9.0,8.5,9.0,8.5,9.0,8.5,9.0,8.5,8.5,9.0,9.0,9.0,9.5
imiteren,uitbeelden,6.25,7.0,8.2,4.23,6.25,6.0,3.44,8.5,5.56,6.67,6.0,5.56,6.25,4.2,5.56
winnen,slagen,0.1,0.2,3.45,0.5,2.5,5.5,6.75,5.0,6.25,6.5,6.0,0.2,3.5,3.5,0.1
denken,besluiten,6.25,6.54,3.12,6.5,6.2,6.25,7.2,6.42,6.23,8.24,7.25,7.2,7.2,3.75,6.75
groeten,ontmoeten,6.0,6.67,4.33,6.5,6.0,6.67,5.0,5.0,3.0,4.33,3.33,3.33,5.0,5.5,5.56
akkoordgaan,argumenteren,0.1,2.5,2.5,2.5,2.0,3.2,0.2,2.5,0.0,2.5,1.0,2.5,1.5,0.3,0.1
genieten,vermaken,6.2,5.2,5.4,4.2,2.5,4.2,4.55,6.25,7.5,6.5,6.25,6.5,6.2,3.2,6.25
vernietigen,maken,0.12,2.45,1.53,0.2,0.0,0.05,0.0,0.1,0.05,2.45,1.8,1.23,2.11,0.1,0.1
redden,beschermen,6.0,5.35,6.67,6.5,6.5,7.0,6.25,6.5,6.5,5.0,4.67,5.5,1.8,6.25,5.12
geven,lenen,0.1,2.5,2.5,0.2,2.33,1.2,2.0,2.5,6.25,1.0,3.5,2.5,4.2,1.67,2.5
begrijpen,weten,7.0,7.5,6.5,6.5,7.5,6.0,7.5,8.5,6.5,7.5,8.5,7.5,6.5,7.5,7.5
nemen,ontvangen,8.0,6.25,6.0,6.0,6.5,6.75,7.0,7.0,6.0,8.5,3.5,6.5,6.75,7.5,6.5
accepteren,erkennen,7.5,6.25,6.0,6.5,6.5,6.5,6.5,6.5,8.5,6.5,7.5,6.0,7.5,7.5,7.5
beslissen,kiezen,8.5,8.5,7.0,7.0,5.0,7.5,8.5,7.5,7.5,7.5,7.0,7.5,7.5,7.5,7.0
accepteren,geloven,2.5,2.5,2.5,0.2,2.0,1.5,2.5,2.0,1.5,2.5,0.1,2.5,1.5,0.1,2.5
houden,bezitten,7.5,7.5,6.5,6.0,8.5,7.5,5.5,8.0,8.5,7.5,7.8,7.5,8.5,7.5,6.25
rondzwerven,dwalen,8.5,8.5,8.5,8.0,8.0,8.0,8.7,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
slagen,falen,9.5,8.5,9.0,9.0,9.0,0.0,9.5,0.0,9.0,9.0,9.0,9.0,9.0,0.0,8.5
besteden,redden,0.2,0.1,1.3,0.1,0.1,2.0,0.1,0.0,0.3,0.1,0.1,1.2,0.0,0.2,0.0
vertrekken,gaan,7.5,8.5,8.5,8.5,8.5,8.5,8.5,9.0,8.0,8.5,8.5,8.5,9.0,8.5,8.5
komen,bijwonen,5.0,7.5,6.5,7.5,6.33,4.25,6.75,5.0,6.5,5.0,7.5,7.5,6.67,6.0,6.25
weten,geloven,3.0,2.0,4.32,3.2,3.5,3.2,1.2,2.5,2.5,3.2,2.5,5.0,2.5,3.5,2.0
verzamelen,ontmoeten,0.0,0.0,1.2,0.0,2.0,0.2,1.62,0.1,0.0,1.2,0.0,0.0,1.2,0.0,0.0
maken,verdienen,3.85,0.14,0.3,2.34,3.11,2.2,1.5,2.1,0.1,3.48,0.2,0.12,3.5,2.15,2.45
vergeten,negeren,6.25,7.5,6.0,6.25,5.56,6.32,7.2,6.5,7.2,6.25,5.0,6.5,5.2,6.5,4.2
vermenigvuldigen,toevoegen,2.5,2.5,2.5,2.5,2.14,1.2,1.2,1.85,2.5,1.0,1.67,1.23,2.5,0.1,1.2
krimpen,groeien,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.67,0.0,1.0,2.0,0.0,0.0,0.0
aankomen,komen,8.7,8.5,8.5,9.4,8.5,8.5,8.0,8.7,9.5,8.5,8.5,9.65,8.5,8.5,8.5
slagen,proberen,6.25,0.1,4.2,2.5,3.6,2.5,4.2,3.75,3.59,2.5,2.5,2.2,3.4,3.25,3.21
accepteren,ontkennen,0.0,1.67,2.0,2.5,1.0,1.0,0.1,3.33,1.5,2.33,2.0,1.43,1.0,1.43,0.0
aankomen,vertrekken,6.5,0.05,1.2,1.0,0.0,2.5,2.0,1.0,5.0,1.5,0.0,0.1,1.67,1.0,1.0
akkoordgaan,afwijken,1.0,1.2,1.09,1.2,1.2,1.5,2.5,2.5,1.8,1.2,0.2,1.8,2.5,2.5,1.0
sturen,ontvangen,8.0,7.0,1.86,0.1,0.5,1.0,3.33,0.0,0.1,0.0,5.0,5.0,0.1,1.0,0.0
winnen,domineren,7.25,6.0,5.64,6.25,6.12,7.5,6.45,5.67,3.45,7.1,6.25,7.5,6.0,6.25,6.1
toevoegen,verdelen,0.2,0.2,2.5,0.2,1.0,2.5,2.0,1.17,0.2,0.2,2.0,1.5,0.0,0.0,0.1
doden,wurgen,8.3,8.5,8.0,8.0,8.0,7.5,7.5,8.2,8.5,8.5,8.5,7.5,7.5,8.5,6.0
verwerven,krijgen,8.5,8.5,8.5,8.5,9.0,8.5,8.5,8.5,9.0,9.0,8.5,8.5,9.5,8.5,8.5
deelnemen,meedoen,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.0,9.0,9.5,9.5,9.5,9.5,9.5,9.5
vertrekken,achterblijven,0.2,0.2,2.5,1.1,2.8,2.33,3.75,1.43,1.85,2.57,3.8,0.2,1.5,2.5,1.2
gaan,komen,7.5,6.25,6.38,8.2,2.5,7.5,8.5,7.5,7.5,7.5,7.5,7.4,8.5,7.2,8.5
nemen,dragen,5.0,2.0,2.67,3.33,6.2,3.67,2.5,1.33,3.2,3.2,2.56,2.75,3.42,2.6,2.3
vergeten,leren,0.3,2.36,1.8,2.33,0.25,0.14,2.56,2.56,2.63,0.5,2.8,2.5,2.6,2.3,1.32
benoemen,kiezen,2.5,3.0,3.75,2.0,6.5,2.5,2.55,1.8,1.8,1.2,2.5,2.5,5.0,2.5,2.55
verloven,trouwen,8.5,8.5,9.0,8.5,9.0,9.0,8.5,8.5,8.5,8.5,9.0,8.0,8.5,8.5,8.0
vragen,bidden,3.5,0.1,2.0,0.22,1.0,3.0,0.1,2.5,2.5,1.5,0.1,2.5,0.2,0.2,3.33
gaan,sturen,2.0,0.36,0.1,2.0,2.5,0.1,0.08,2.0,0.1,2.5,0.2,3.2,0.13,2.5,2.8
nemen,leveren,1.5,0.2,1.2,2.5,0.1,2.56,2.5,1.43,0.2,2.5,0.0,0.0,2.0,1.8,0.1
spreken,luisteren,6.5,8.5,6.25,6.25,3.5,7.5,7.5,3.6,6.5,6.25,0.5,3.8,6.25,7.0,4.68
analyseren,evalueren,7.5,8.5,7.5,7.5,7.5,7.5,7.5,6.0,7.5,5.5,7.5,7.5,7.5,7.5,6.5
argumenteren,rationaliseren,6.25,7.5,6.5,8.0,7.5,5.0,7.5,7.5,6.5,7.5,6.5,8.5,7.5,7.5,7.5
verliezen,houden,1.54,0.1,1.23,0.1,0.2,2.6,0.1,0.1,1.23,1.2,0.1,1.5,1.2,1.5,2.45
vergelijken,analyseren,5.33,6.5,3.45,3.5,3.25,3.5,4.24,2.45,6.2,4.33,6.25,4.2,3.5,3.2,3.5
desorganiseren,organiseren,6.67,8.33,8.5,8.0,8.0,8.33,9.5,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.5
gaan,verkopen,0.21,1.59,2.35,0.1,0.23,2.54,0.21,2.84,2.35,1.23,1.43,2.25,0.0,0.14,1.89
nemen,bezitten,2.53,0.1,3.76,3.12,4.2,0.2,0.1,2.56,3.56,2.8,2.81,5.0,2.62,0.2,1.3
leren,luisteren,6.0,3.21,3.5,3.45,2.5,3.0,5.0,3.21,6.2,3.2,3.21,6.25,6.67,5.2,3.25
vernietigen,bouwen,0.1,2.5,0.1,1.2,1.56,0.2,0.1,0.1,0.1,0.1,1.2,1.25,1.5,2.64,1.5
creëren,bouwen,6.25,5.2,6.5,7.2,5.5,6.0,6.2,5.8,7.5,7.2,5.2,6.25,7.5,7.5,6.25
stelen,kopen,0.14,0.5,0.2,1.54,1.8,0.0,2.14,1.12,0.1,0.14,1.52,1.6,0.1,0.11,1.32
doden,ophangen,7.5,3.2,5.0,1.25,0.0,2.35,3.2,6.23,3.2,5.2,3.2,6.25,3.0,2.5,7.8
vergeten,weten,1.8,2.5,2.5,0.4,1.23,0.43,2.25,1.67,2.5,2.5,2.5,2.56,2.56,1.67,3.75
creëren,voorstellen,5.5,5.8,2.85,6.25,5.67,3.25,7.5,5.25,6.25,2.5,4.32,6.35,3.45,6.2,5.23
