word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
sluw,slim,6.0,6.0,5.0,5.0,3.5,4.0,6.0,5.0,4.0,2.0,1.0,0.3,3.0,4.0,6.0
cruciaal,belangrijk,7.0,7.0,8.0,7.0,5.5,6.0,7.0,7.0,6.0,6.0,7.0,0.7,6.0,7.0,7.0
hard,wreed,4.0,2.0,3.0,2.0,1.5,2.0,1.0,3.0,4.0,2.0,2.0,0.2,2.0,3.0,4.0
kinderachtig,dwaas,6.0,6.0,5.0,7.0,6.0,6.0,4.0,8.0,6.0,6.0,3.0,0.7,4.0,5.0,6.0
zelden,zeldzaam,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,7.0,8.0,0.9,6.0,8.0,8.0
vriendelijk,vrijgevig,7.0,7.0,7.0,7.0,5.0,6.0,7.0,7.0,6.0,4.0,5.0,0.6,5.0,6.0,7.0
breekbaar,kil,2.0,2.0,1.0,1.0,1.5,2.0,1.0,1.0,1.0,2.0,1.0,0.1,1.5,2.0,2.0
lang,smal,2.0,3.0,5.0,3.0,2.5,4.0,3.0,2.0,4.0,4.0,3.0,0.4,3.5,2.0,6.0
groot,zwaar,2.0,4.0,2.0,4.0,3.5,2.0,2.0,4.0,3.0,3.0,2.0,0.3,2.0,2.0,2.0
ruw,koel,2.5,1.0,2.0,3.0,1.0,0.2,2.0,1.0,1.0,1.0,0.2,0.1,0.2,1.0,1.0
bizar,vreemd,5.0,1.0,9.0,9.0,1.0,0.9,9.0,1.0,1.0,0.9,0.9,1.0,0.9,1.0,1.0
illegaal,immoreel,2.0,0.0,7.0,7.0,0.5,0.1,5.0,0.3,0.5,0.8,0.7,0.4,0.7,0.5,0.0
slecht,schuldig,1.0,0.0,3.0,2.0,0.0,0.2,1.0,0.1,0.0,0.2,0.1,0.1,0.3,0.0,0.0
modern,oud,3.0,0.0,1.0,1.0,0.0,0.1,2.0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0
nieuw,oud,2.5,0.0,2.0,2.0,0.0,0.25,2.0,0.2,0.1,0.15,0.3,0.2,0.1,0.5,0.0
saai,grappig,2.0,0.0,4.0,2.0,0.0,0.1,1.0,0.1,0.1,0.05,0.1,0.2,0.4,0.0,1.0
gelukkig,jong,1.0,0.0,1.0,1.0,0.0,0.1,1.0,0.1,0.1,0.1,0.1,0.1,0.2,0.0,0.0
makkelijk,groot,1.0,0.0,1.0,1.0,0.0,0.1,2.0,0.1,0.1,0.05,0.1,0.1,0.1,0.0,0.0
geweldig,vreselijk,2.0,0.0,2.0,3.0,0.0,0.7,2.0,0.2,0.1,0.05,0.5,0.3,0.7,0.0,0.0
klein,enorm,2.0,1.0,1.0,2.0,0.0,0.1,1.0,0.1,0.1,0.05,0.1,0.05,0.1,0.0,0.0
beleefd,gepast,4.0,1.0,8.0,6.0,0.0,0.7,2.0,0.8,0.2,0.9,0.7,0.4,0.8,0.0,1.0
bescheiden,beschaamd,1.0,0.0,3.0,3.0,0.0,0.2,1.0,0.4,0.1,0.0,0.6,0.8,0.7,0.0,1.0
exotisch,zeldzaam,4.0,1.0,3.0,8.0,1.0,0.4,1.0,0.6,0.3,0.8,0.7,0.6,0.5,0.67,1.0
dom,slim,1.0,0.0,2.0,2.0,0.5,0.8,1.0,0.1,0.2,0.1,0.1,0.1,0.2,0.0,1.0
heerlijk,prachtig,2.5,1.0,6.0,3.0,0.0,0.7,5.0,0.5,0.2,0.5,0.8,0.8,0.6,0.5,0.0
opvallend,duidelijk,2.0,1.0,4.0,4.0,0.5,0.2,3.0,0.3,0.4,0.4,0.6,0.2,0.5,0.0,1.0
angstig,bang,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,8.5,9.0,9.0,8.5,8.0
formeel,juist,3.0,6.0,2.0,4.0,2.0,7.0,4.0,6.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0
somber,saai,5.0,7.0,6.0,6.0,6.0,6.0,6.0,3.0,3.0,8.0,6.0,6.0,6.0,6.5,7.0
heerlijk,vrolijk,8.0,8.5,7.0,8.0,6.0,8.0,6.0,8.0,7.0,7.0,7.5,8.0,8.0,7.0,6.0
ongelukkig,kwaad,3.0,6.0,4.0,7.5,4.0,6.0,3.0,4.0,4.0,3.0,4.5,7.0,5.0,4.0,2.0
verdrietig,vreselijk,5.0,7.0,5.0,7.0,4.0,5.0,3.0,5.0,6.0,4.0,5.0,6.0,6.0,6.0,4.0
ziek,gek,2.0,5.0,2.0,5.0,4.0,6.0,2.0,2.0,3.0,5.0,6.0,5.0,6.0,5.0,4.0
gewelddadig,boos,6.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,6.0,5.0,7.0,7.0,8.0,6.5,6.0
beladen,zwaar,7.0,7.0,8.0,8.0,4.0,8.0,4.0,8.0,7.0,7.0,7.0,7.0,7.0,5.5,6.0
vuil,goedkoop,2.0,3.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0
elastisch,flexibel,9.0,8.5,8.0,8.5,8.0,9.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0
hard,dicht,4.0,5.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.5,2.0
onlangs,nieuw,7.0,4.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,2.0,4.0,5.0,2.0,3.0
brutaal,trots,2.0,6.0,7.0,4.0,3.0,5.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,6.0,2.0
sluw,vreemd,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,2.0,3.0,1.5,2.0
vreemd,sluw,2.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,6.0,2.0,3.0,1.5,2.0
dom,zeldzaam,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sluw,koppig,1.0,1.0,1.0,2.0,1.0,1.0,0.1,3.0,0.1,0.1,0.1,0.1,2.0,0.1,0.1
fantastisch,kwaad,0.0,1.0,0.2,1.0,0.1,0.0,0.2,1.0,0.05,0.05,0.0,0.05,1.0,0.05,0.2
bescheiden,flexibel,0.0,2.0,0.1,2.0,0.2,0.0,0.3,2.0,0.2,0.15,0.1,0.1,2.0,0.2,0.3
vers,breed,0.0,1.0,0.1,1.0,0.1,0.0,0.1,1.0,0.05,0.05,0.1,0.05,1.0,0.1,0.1
enorm,sprakeloos,0.0,1.0,0.1,1.0,0.0,0.0,0.1,1.0,0.05,0.05,0.0,0.05,1.0,0.05,0.05
groot,enorm,1.0,2.0,0.8,1.0,0.9,0.67,0.9,6.0,0.9,0.95,0.9,0.9,8.0,0.9,0.9
vuil,smal,0.0,1.0,0.1,1.0,0.1,0.0,0.1,1.0,0.05,0.05,0.0,0.05,1.0,0.05,0.05
echtgenote,echtgenoot,1.0,8.0,0.9,9.0,0.9,1.0,0.9,9.0,0.9,0.95,0.9,1.0,7.0,0.8,0.9
boek,tekst,0.0,4.0,0.1,3.0,0.2,0.0,0.5,6.0,0.7,0.25,0.2,0.4,6.0,0.4,0.7
bruidegom,bruid,1.0,10.0,0.9,9.0,0.8,1.0,0.9,9.0,0.9,0.9,0.9,1.0,7.0,0.7,0.8
nacht,dag,0.0,1.0,0.1,1.0,0.1,0.0,0.1,1.0,0.1,0.05,0.1,0.1,2.0,0.1,0.1
zuid,noord,1.0,1.0,0.9,9.0,0.9,0.0,0.9,6.0,0.8,0.9,0.9,0.95,6.0,0.9,0.9
vliegtuig,luchthaven,0.0,3.0,0.5,1.0,0.15,0.0,0.6,2.0,0.7,0.25,0.0,0.2,2.0,0.5,0.5
oom,tante,0.0,6.0,0.8,7.0,0.1,1.0,0.5,2.0,0.5,0.75,0.1,0.3,3.0,0.2,0.5
paard,merrie,1.0,9.0,0.9,7.0,0.8,1.0,0.6,5.0,0.8,0.8,0.7,0.8,8.0,0.9,0.9
onderkant,bovenkant,1.0,10.0,0.9,9.0,0.95,1.0,0.9,8.0,0.9,0.95,0.8,0.9,9.0,0.9,0.8
vriend,maat,0.0,3.0,0.2,3.0,0.1,0.0,0.2,2.0,0.3,0.05,0.1,0.2,1.0,0.3,0.2
student,leerling,9.0,8.5,8.5,8.0,9.0,8.5,8.0,9.0,7.5,8.5,9.0,9.0,9.0,9.0,8.0
wereld,wereldbol,8.0,7.0,8.0,9.0,7.0,7.5,9.0,8.0,8.0,9.0,8.0,8.0,7.0,7.0,9.0
been,arm,1.0,1.0,3.5,2.0,2.0,2.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,2.0,2.0
vliegtuig,straalvliegtuig,8.0,8.0,7.0,8.0,8.0,8.0,7.0,8.0,6.0,8.0,8.0,8.0,6.0,6.0,6.0
vrouw,man,6.0,6.0,7.0,3.0,8.0,5.0,8.0,7.0,7.0,9.0,7.0,8.0,8.0,8.0,8.0
paard,veulen,9.0,7.5,7.5,8.0,9.0,7.0,7.0,8.0,5.0,7.5,8.0,7.0,5.0,7.0,6.0
actrice,acteur,8.0,8.0,8.5,8.0,8.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0
leraar,instructeur,7.0,6.5,7.0,7.0,7.0,7.0,6.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,7.0
film,filmrol,7.0,6.0,8.0,6.0,7.0,6.0,8.0,6.0,6.5,7.0,7.0,5.0,7.0,6.0,7.0
vogel,havik,6.0,5.5,6.0,4.0,5.0,6.5,6.0,6.0,5.0,6.0,5.0,7.0,4.0,5.0,5.0
woord,woordenboek,2.0,2.0,5.5,6.0,3.0,5.5,4.0,4.0,5.0,7.5,3.0,6.0,6.0,3.0,5.0
geld,salaris,4.0,6.0,5.5,4.0,4.0,4.0,3.0,6.0,4.0,6.0,3.0,3.0,3.0,4.0,4.0
hond,kat,2.0,2.0,3.5,2.0,2.0,3.0,4.0,2.0,5.0,4.0,2.0,1.0,2.0,4.0,3.0
gebied,regio,8.0,7.0,6.5,7.0,7.0,7.0,8.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0
marine,leger,3.0,3.5,4.0,4.0,6.0,3.0,4.0,4.0,4.0,7.5,6.0,4.0,5.0,4.0,3.0
boek,literatuur,5.0,5.5,5.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,5.0,6.0,5.0
kleding,kast,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,2.0,2.0,3.0,2.0,4.0
zonsondergang,zonsopgang,9.0,9.0,8.0,9.0,9.5,8.5,9.0,9.0,9.0,9.5,9.5,9.0,9.5,8.0,8.0
kind,volwassen,8.0,7.0,6.0,6.0,8.0,7.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0
koe,vee,7.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,9.0,7.0,9.0,10.0,8.5,9.0,9.0
boek,verhaal,6.0,7.0,5.0,7.0,7.0,7.5,6.0,6.0,6.0,7.5,7.0,7.0,6.5,6.0,6.0
winter,zomer,7.0,8.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,8.5,8.0,8.0,8.0,8.0,8.0
taxi,taxis,0.0,0.0,3.0,4.0,2.0,2.0,5.0,2.0,7.0,7.0,8.5,5.0,6.0,10.0,0.0
boom,esdoorn,5.0,6.0,5.0,6.0,6.0,8.0,6.0,6.0,3.0,6.0,5.0,3.0,5.0,5.0,6.0
bed,slaapkamer,6.0,6.0,3.0,5.0,5.0,6.0,5.0,3.0,5.0,6.5,7.0,4.0,7.0,4.0,5.0
dak,plafond,3.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,6.0,3.0,5.5,2.0,4.0
ziekte,infectie,6.0,7.0,5.0,7.0,6.0,6.5,4.0,6.0,7.0,7.0,8.0,6.0,7.5,6.0,7.0
arm,schouder,4.0,5.0,3.0,4.0,3.0,6.0,3.0,4.0,6.0,7.5,6.5,4.0,6.5,3.0,5.0
schaap,lam,8.0,8.0,8.0,8.0,7.5,8.5,7.0,8.0,8.0,8.0,8.5,9.0,8.0,9.0,7.0
dame,meneer,9.0,7.0,6.0,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.5,8.0,9.0,8.0,6.0
boot,anker,1.0,4.0,1.0,4.0,2.0,3.0,2.0,2.0,2.0,6.5,5.0,2.0,4.5,4.0,2.0
priester,monnik,7.0,6.0,4.0,7.0,7.0,7.5,7.0,6.0,7.0,8.0,6.5,8.0,7.0,7.0,6.0
teen,vinger,4.0,5.0,4.0,6.0,5.0,4.0,7.0,5.0,6.0,7.5,7.5,5.0,7.5,6.0,4.0
rivier,stroom,3.0,7.0,4.0,2.0,6.5,5.5,6.0,6.0,8.0,7.0,6.0,7.0,8.5,7.0,6.0
boosheid,woede,9.5,8.5,9.5,9.0,9.5,9.5,9.0,9.0,9.0,9.0,9.0,9.0,9.5,9.0,9.0
datum,kalender,8.0,9.0,5.0,7.0,5.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,8.5,8.0,8.0
zee,oceaan,8.5,9.5,8.5,9.0,8.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,9.0,8.0,9.0
seconde,minuut,7.0,7.5,5.0,6.0,4.5,7.0,6.0,7.0,7.0,8.0,7.0,7.0,8.0,7.0,7.0
hand,duim,6.0,6.0,1.0,4.0,3.0,7.5,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,3.0
hout,stam,7.0,7.0,8.0,5.0,7.0,7.0,6.0,8.0,8.0,7.0,7.0,8.0,7.0,7.0,6.0
modder,vuil,8.5,8.0,7.5,6.0,7.5,8.0,8.0,8.0,8.0,7.0,8.0,7.0,8.5,8.0,8.0
hal,gang,6.0,6.5,6.0,5.0,5.5,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.5,7.0,5.0
weg,manier,4.0,5.0,2.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,4.0,6.0,5.0,5.0,5.0
muis,kat,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,7.0,2.0,3.0,4.0,3.0,3.0,2.0
politieagent,sheriff,5.0,4.0,4.0,7.0,6.5,4.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,7.0,6.0
dood,begrafenis,7.0,4.5,2.0,3.0,3.0,3.0,7.0,1.0,4.0,3.0,7.0,8.0,7.5,4.0,4.0
muziek,melodie,8.5,8.0,8.0,8.0,8.5,8.5,8.0,9.0,8.0,8.0,8.0,7.0,8.5,8.0,7.0
bier,alcohol,7.0,6.0,8.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,7.0,4.0,6.0,7.0
mond,lip,6.0,7.0,3.0,7.0,6.0,6.5,7.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,6.0
storm,orkaan,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.5,8.0,8.0
belasting,inkomen,2.0,2.5,1.0,1.0,2.5,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.5,2.0,2.0
bloem,viooltjes,8.0,7.0,6.0,0.8,8.0,7.0,8.5,6.0,7.0,0.7,0.8,8.5,8.0,8.0,7.0
papier,karton,7.0,7.5,8.0,0.7,7.0,8.0,7.0,8.0,6.0,0.9,0.9,9.0,7.0,7.0,8.0
vloer,plafond,2.0,3.0,2.0,0.2,3.0,5.0,6.0,3.0,3.0,0.2,0.2,6.0,2.0,4.0,4.0
strand,kust,9.0,8.0,9.0,0.9,8.0,9.0,9.0,7.0,9.0,0.6,0.7,9.0,9.0,7.5,6.0
staaf,gordijn,1.0,1.5,1.0,0.1,2.0,2.0,2.0,2.0,1.0,0.1,0.1,2.0,1.0,2.0,1.0
jachthond,vos,5.0,1.0,2.0,0.0,3.0,3.0,5.0,1.0,2.0,0.1,0.2,1.5,5.0,1.5,2.0
straat,auto,1.0,1.0,3.0,0.1,1.0,2.0,2.0,1.0,1.0,0.05,0.1,2.0,1.0,1.0,2.0
boot,dek,9.0,5.0,7.0,0.4,8.0,6.0,8.0,5.0,5.0,0.5,0.6,7.0,7.0,7.0,6.0
auto,toeter,1.0,1.0,0.0,0.1,1.0,1.0,1.5,1.0,1.0,0.1,0.05,1.5,5.0,2.0,1.0
vriend,gast,6.0,6.0,5.0,0.7,6.0,7.0,6.0,5.0,7.0,0.6,0.5,6.0,6.0,5.0,5.0
werkgever,werknemer,8.0,8.0,8.0,0.9,10.0,8.0,8.0,9.0,8.0,0.7,0.7,7.0,8.0,6.0,8.0
hand,pols,3.0,6.5,7.0,0.6,5.0,6.0,5.0,5.0,4.0,0.6,0.4,6.5,3.0,4.5,6.0
bal,kostuum,1.0,1.0,1.0,0.1,1.0,1.0,2.0,2.0,2.0,0.1,0.1,1.0,1.0,1.0,2.0
alcohol,brandewijn,7.0,8.5,9.0,0.9,9.0,9.0,7.0,8.0,9.0,0.9,0.9,9.0,9.0,7.5,9.0
overwinning,zege,9.0,9.0,10.0,0.8,9.0,9.0,9.0,9.0,8.0,0.9,0.95,8.5,9.0,9.0,8.0
telefoon,cel,1.0,2.0,1.0,0.1,1.0,2.0,1.0,1.0,3.0,0.3,0.1,4.5,2.0,1.5,3.0
deur,ingang,7.0,7.0,7.0,0.7,7.0,7.0,7.5,4.0,6.0,0.8,0.5,8.0,6.0,6.0,7.0
motel,herberg,6.0,5.0,7.0,6.0,6.0,7.0,6.5,8.0,7.0,6.0,6.0,7.5,1.0,8.0,7.0
kleding,stof,4.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,2.0,5.0,0.1,2.0,5.0
steak,vlees,8.0,8.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,1.0,9.0,8.0
nagel,duim,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.5,1.0,3.0,0.0,1.0,2.0
muziekgroep,orkest,9.0,6.0,8.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,8.0,0.8,9.0,9.0
boek,bijbel,3.0,1.0,6.0,3.0,3.0,2.0,7.0,4.0,5.0,4.0,4.0,6.0,0.2,3.0,5.0
bedrijf,industrie,6.0,4.0,5.0,5.0,7.0,7.0,2.5,6.0,5.0,3.0,3.0,4.0,0.5,5.0,6.0
winter,seizoen,5.0,7.0,6.0,3.0,5.0,5.0,5.0,7.0,4.0,7.0,5.0,6.5,0.8,5.0,4.0
decennium,eeuw,3.0,5.0,4.0,7.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,7.0,0.3,3.0,2.0
alcohol,jenever,8.0,6.0,8.0,7.0,8.0,9.0,7.0,8.0,8.0,8.0,7.0,8.0,0.7,8.0,8.0
hoed,jas,2.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,5.0,0.4,3.0,4.0
raam,deur,7.0,6.0,6.0,4.0,6.0,5.0,4.5,6.0,6.0,5.5,7.0,7.0,0.9,6.0,6.0
arm,pols,2.0,4.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,4.0,0.1,2.0,3.0
