word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
bizar,vreemd,0.7,0.7,0.67,0.8,0.85,0.74,1.0,0.9,0.75,0.86,0.9,0.0,0.77,0.6,0.8
illegaal,immoreel,0.7,0.5,0.33,0.05,0.45,0.9,0.0,0.9,0.7,0.78,0.4,0.0,0.63,0.3,0.9
slecht,schuldig,0.05,0.05,0.0,0.1,0.0,0.06,0.0,0.1,0.1,0.06,0.06,0.0,0.05,0.1,0.0
modern,oud,0.05,0.1,0.33,0.05,0.1,0.04,0.0,0.1,0.05,0.07,0.02,0.0,0.41,0.15,0.2
nieuw,oud,0.3,0.05,0.0,0.05,0.1,0.13,0.0,0.1,0.1,0.17,0.16,0.0,0.21,0.1,0.3
saai,grappig,0.05,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.05,0.49,0.01,0.0,0.19,0.15,0.2
gelukkig,jong,0.05,0.1,0.0,0.2,0.25,0.0,0.0,0.1,0.15,0.14,0.05,0.5,0.44,0.05,0.2
makkelijk,groot,0.7,0.1,0.33,0.2,0.45,0.64,0.0,0.1,0.1,0.08,0.03,0.0,0.6,0.2,0.3
geweldig,vreselijk,0.7,0.9,0.33,0.7,0.1,0.44,0.0,0.1,0.75,0.68,0.03,0.0,0.87,0.05,0.6
klein,enorm,0.05,0.4,0.67,0.9,0.25,0.0,0.0,0.1,0.1,0.38,0.06,1.0,0.68,0.15,0.4
beleefd,gepast,0.05,0.6,0.0,0.7,0.65,0.61,0.0,0.8,0.2,0.6,0.69,0.0,0.63,0.25,0.8
bescheiden,beschaamd,0.28,0.33,3.0,0.5,3.0,0.0,1.0,3.0,1.5,0.58,0.2,2.0,2.0,0.75,2.0
exotisch,zeldzaam,0.05,0.17,3.0,0.25,2.0,0.0,0.0,2.0,0.5,0.55,0.4,2.5,2.0,0.4,2.0
dom,slim,0.47,0.17,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.24,0.1,1.0,1.0,0.2,1.0
heerlijk,prachtig,0.73,0.67,3.0,0.5,4.0,0.0,0.0,3.0,3.0,0.53,0.1,3.0,3.0,0.8,3.0
opvallend,duidelijk,0.29,0.33,1.0,0.25,2.0,0.0,0.0,2.0,2.0,0.6,0.3,1.5,1.0,0.2,1.0
angstig,bang,0.92,0.5,4.0,0.75,4.0,5.0,1.0,4.0,4.5,0.78,0.2,4.0,3.0,0.8,4.0
formeel,juist,0.21,0.17,1.0,0.25,1.0,0.0,0.0,1.0,0.5,0.23,0.1,2.0,1.0,0.2,2.0
somber,saai,0.57,0.5,2.0,0.5,3.0,0.0,0.0,3.0,3.0,0.52,0.5,3.0,3.0,0.4,2.0
heerlijk,vrolijk,0.74,0.67,3.0,0.75,3.0,0.0,0.0,4.0,2.0,0.51,0.1,3.5,3.0,0.4,3.0
ongelukkig,kwaad,0.18,0.33,2.0,0.25,1.0,0.0,0.0,2.0,2.0,0.34,0.2,2.0,2.0,0.2,2.0
verdrietig,vreselijk,0.65,0.67,4.0,0.25,2.0,0.0,0.0,3.0,3.0,0.71,0.4,2.5,3.0,0.6,3.0
ziek,gek,0.3,0.33,2.0,0.5,1.0,0.0,0.0,2.0,3.0,0.47,0.3,2.0,2.0,0.2,2.0
gewelddadig,boos,0.24,0.33,3.0,0.5,3.0,0.0,1.0,3.0,1.0,0.39,0.3,2.0,2.0,0.4,2.0
beladen,zwaar,0.86,0.5,4.0,0.5,4.0,0.0,0.0,4.0,4.0,0.59,0.6,2.5,4.0,0.4,3.0
vuil,goedkoop,0.11,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.15,0.1,0.5,1.0,0.0,1.0
elastisch,flexibel,0.92,1.0,5.0,1.0,5.0,5.0,1.0,5.0,4.0,0.67,1.0,4.5,5.0,1.0,5.0
hard,dicht,0.2,0.33,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.45,0.2,1.0,1.0,0.2,1.0
onlangs,nieuw,0.82,0.17,4.0,0.75,2.0,5.0,1.0,4.0,3.0,0.46,0.4,2.5,4.0,0.2,2.0
brutaal,trots,0.18,0.0,1.0,0.25,1.0,0.0,0.0,2.0,1.5,0.33,0.1,2.0,1.0,0.2,1.0
sluw,vreemd,0.13,0.0,2.0,0.25,2.0,0.0,0.0,2.0,1.0,0.1,0.2,2.0,2.0,0.0,1.0
vreemd,sluw,0.13,0.0,2.0,0.25,2.0,0.0,0.0,2.0,1.0,0.1,0.2,2.0,2.0,0.0,1.0
dom,zeldzaam,0.2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.2,0.2,1.0,1.0,0.2,1.0
sluw,koppig,0.18,0.0,2.0,0.25,1.0,0.0,0.0,1.0,1.0,0.17,0.1,1.0,1.0,0.2,2.0
fantastisch,kwaad,0.14,0.0,1.0,0.25,1.0,0.0,0.0,2.0,1.0,0.27,0.1,1.0,1.0,0.2,1.0
bescheiden,flexibel,0.1,0.17,2.0,0.25,2.0,0.0,0.0,1.0,1.0,0.27,0.1,1.5,1.0,0.4,2.0
vers,breed,0.11,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.3,0.1,1.0,1.0,0.2,2.0
enorm,sprakeloos,0.04,0.0,1.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,1.0,0.0,1.0
groot,enorm,0.88,0.33,4.0,0.25,4.0,5.0,0.0,4.0,3.0,0.63,0.7,3.0,4.0,0.2,3.0
vuil,smal,0.06,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29,0.1,0.5,1.0,0.0,1.0
echtgenote,echtgenoot,0.91,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,4.0,1.0,5.0
boek,tekst,0.37,0.17,3.0,0.5,3.0,0.0,0.0,3.0,3.0,0.41,0.5,2.5,2.0,0.5,2.0
bruidegom,bruid,0.9,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0
nacht,dag,0.38,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.47,0.3,2.5,2.0,0.2,1.0
zuid,noord,0.87,0.0,5.0,0.0,4.0,0.0,1.0,4.0,5.0,0.81,1.0,4.5,4.0,0.8,5.0
vliegtuig,luchthaven,0.39,0.0,3.0,0.25,2.0,0.0,0.0,3.0,4.0,0.63,0.1,3.0,3.0,0.4,3.0
oom,tante,0.8,0.5,5.0,0.75,4.0,5.0,0.0,5.0,5.0,0.71,0.7,4.5,4.0,0.4,4.0
paard,merrie,0.76,1.0,5.0,0.75,5.0,5.0,1.0,5.0,5.0,1.0,0.9,5.0,5.0,1.0,5.0
onderkant,bovenkant,0.88,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,5.0
vriend,maat,0.75,0.67,4.0,0.5,1.0,5.0,0.0,2.0,2.0,0.54,0.8,2.5,3.0,0.2,4.0
student,leerling,0.65,1.0,5.0,0.75,4.0,0.0,1.0,4.0,5.0,0.86,0.7,4.0,5.0,1.0,5.0
wereld,wereldbol,4.0,3.0,4.0,3.0,4.0,4.0,0.85,4.0,4.5,4.0,0.85,4.0,3.5,3.5,0.58
been,arm,0.1,1.0,0.2,0.0,1.0,0.0,0.1,0.5,0.2,1.0,0.1,1.0,1.0,1.0,1.03
vliegtuig,straalvliegtuig,4.5,4.0,4.5,4.0,4.5,4.5,0.95,4.5,4.5,4.0,0.9,4.0,4.5,4.5,0.99
vrouw,man,4.5,4.0,3.0,4.0,4.0,4.0,0.9,3.5,3.75,3.0,0.7,4.0,3.0,4.0,3.98
paard,veulen,3.5,3.0,4.5,3.0,4.5,4.5,0.85,4.5,4.0,4.0,0.8,3.0,4.5,4.5,4.13
actrice,acteur,4.5,4.5,4.5,4.0,4.5,4.0,0.9,4.0,4.5,4.0,0.9,4.0,4.0,4.5,3.8
leraar,instructeur,3.5,3.5,3.0,3.0,3.5,3.5,0.7,3.5,3.5,3.0,0.85,3.0,3.0,4.0,3.34
film,filmrol,3.0,3.5,2.5,3.0,3.0,4.0,0.8,3.5,3.75,3.0,0.8,3.5,4.5,3.5,3.03
vogel,havik,3.5,2.0,3.0,2.0,2.5,3.0,0.7,2.0,2.0,3.0,0.6,3.5,3.0,3.0,2.22
woord,woordenboek,3.5,3.0,3.5,3.0,4.0,3.5,0.7,3.5,3.5,3.0,0.85,3.5,4.0,3.5,3.24
geld,salaris,2.0,2.0,1.0,2.0,2.0,3.0,0.5,1.0,2.0,1.0,0.5,2.0,1.5,2.0,2.69
hond,kat,1.0,2.0,1.0,1.0,1.0,1.0,0.1,1.5,1.5,1.0,0.2,2.0,2.0,1.0,1.85
gebied,regio,4.0,4.0,4.0,4.0,4.5,4.5,0.9,4.5,4.5,4.0,0.85,4.0,4.5,4.5,3.71
marine,leger,3.5,2.0,1.0,2.0,3.0,3.0,0.6,1.0,2.5,2.0,0.4,1.0,1.0,2.0,2.1
boek,literatuur,3.0,3.0,3.5,2.0,2.0,3.0,0.7,2.5,3.5,3.0,0.6,3.5,2.0,2.5,2.12
kleding,kast,1.5,1.0,1.0,1.0,1.0,2.0,0.3,1.0,1.75,1.0,0.3,2.0,1.0,1.0,0.47
zonsondergang,zonsopgang,4.0,4.5,4.5,4.0,4.5,4.5,0.9,4.5,4.5,4.0,0.9,4.0,4.5,4.5,3.71
kind,volwassen,2.0,1.5,0.5,2.0,1.5,1.5,0.6,1.0,1.0,2.0,0.45,3.0,2.0,3.0,3.09
koe,vee,4.0,3.5,3.5,3.0,4.5,4.0,0.85,3.5,4.5,4.0,0.75,4.0,4.0,4.5,2.74
boek,verhaal,2.5,2.5,3.5,3.0,3.5,3.5,0.6,3.0,3.0,3.0,0.6,3.0,3.0,4.0,2.14
winter,zomer,4.5,4.0,2.0,4.0,4.0,4.0,0.9,4.0,4.0,4.0,0.7,4.0,4.5,3.5,3.96
taxi,taxis,4.0,5.0,5.0,5.0,4.5,5.0,0.75,5.0,5.0,5.0,0.95,5.0,4.0,5.0,4.48
boom,esdoorn,2.0,2.5,3.0,2.0,2.0,2.0,0.6,3.5,2.5,2.0,0.5,3.0,3.5,2.5,2.1
bed,slaapkamer,1.5,1.0,1.0,1.0,1.0,3.0,0.4,1.5,1.5,1.0,0.55,2.0,2.0,2.5,1.98
dak,plafond,2.0,2.0,2.5,1.0,2.5,3.0,0.45,1.5,1.0,3.0,0.2,2.0,2.0,2.0,1.08
ziekte,infectie,3.5,3.5,4.0,4.0,4.5,4.5,0.8,3.5,3.75,3.0,0.7,3.0,3.5,3.5,2.04
arm,schouder,2.5,2.5,2.0,2.0,3.0,3.0,0.4,3.0,2.5,3.0,0.4,2.0,2.0,3.0,3.47
schaap,lam,3.5,3.5,4.5,4.0,4.5,4.5,0.8,4.5,4.5,4.0,0.75,4.0,4.5,4.5,4.22
dame,meneer,4.5,4.5,4.5,4.0,3.5,4.5,0.85,3.0,3.0,3.0,0.85,4.0,4.0,4.5,4.46
boot,anker,1.5,1.0,1.0,2.0,2.0,2.0,0.3,2.0,1.0,2.0,0.3,2.0,1.0,1.0,2.12
priester,monnik,3.5,3.5,3.5,3.0,4.0,4.0,0.9,3.0,4.0,2.0,0.9,4.0,3.0,4.0,3.66
teen,vinger,2.5,3.5,2.5,3.0,3.0,3.5,0.5,3.0,3.0,3.0,0.7,3.0,2.0,3.5,2.29
rivier,stroom,4.0,4.0,4.0,4.0,4.0,4.5,0.7,3.5,3.75,3.0,0.6,4.0,4.0,4.0,3.23
boosheid,woede,4.5,5.0,5.0,5.0,3.5,4.5,0.8,5.0,4.5,5.0,0.85,5.0,4.0,4.5,4.21
datum,kalender,3.5,3.0,2.5,3.0,3.5,2.0,0.6,4.5,3.5,3.0,0.4,3.0,2.0,3.0,2.94
zee,oceaan,4.5,4.5,4.0,4.0,4.5,4.5,0.8,4.0,4.5,4.0,0.9,4.0,3.5,4.5,3.77
seconde,minuut,3.5,4.0,4.0,3.0,3.5,4.5,0.7,4.0,4.0,4.0,0.6,4.0,3.0,4.0,3.78
hand,duim,2.5,2.0,1.0,2.0,3.5,2.0,0.4,2.0,1.5,3.0,0.55,2.0,1.0,3.5,2.43
hout,stam,2.0,2.5,0.2,2.0,2.0,3.0,0.3,1.0,1.0,2.0,0.25,2.0,2.0,2.5,2.02
modder,vuil,4.5,4.5,4.0,4.0,4.5,4.5,0.85,4.0,5.0,4.0,0.9,4.0,4.0,4.0,3.58
hal,gang,4.5,2.5,0.85,0.23,4.75,4.0,4.0,4.0,0.21,0.75,3.0,4.0,4.0,1.5,0.2
weg,manier,3.0,4.5,0.85,0.9,4.5,3.0,2.0,4.0,0.64,0.75,4.0,3.0,3.0,2.5,0.75
muis,kat,1.5,1.0,0.2,0.23,1.5,1.0,1.0,2.0,0.28,0.25,2.0,2.0,1.0,1.0,0.1
politieagent,sheriff,3.0,3.5,0.75,0.03,3.5,4.0,4.0,4.0,0.55,0.75,4.0,3.0,2.0,4.0,0.15
dood,begrafenis,4.5,4.5,0.85,0.95,4.75,3.0,3.0,4.0,0.67,0.75,4.5,4.0,4.5,3.5,0.85
muziek,melodie,4.5,4.5,0.85,0.92,4.75,4.0,5.0,4.0,0.91,0.85,4.5,4.0,4.5,4.0,0.9
bier,alcohol,4.0,4.0,0.9,0.93,4.25,4.0,4.0,4.0,0.86,0.85,4.0,4.0,3.5,3.0,0.8
mond,lip,3.5,3.5,0.9,0.8,3.25,3.0,3.0,3.0,0.74,0.75,3.5,2.0,4.0,3.5,0.75
storm,orkaan,4.5,4.5,0.8,0.9,4.5,4.0,4.0,4.0,0.87,0.8,4.5,4.0,4.5,4.0,0.9
belasting,inkomen,1.5,1.0,0.1,0.05,1.75,1.0,2.0,1.0,0.42,0.75,1.0,1.0,1.0,1.0,0.25
bloem,viooltjes,4.0,4.5,0.85,0.85,4.75,4.0,4.0,4.0,0.9,0.7,4.5,4.0,4.5,3.5,0.8
papier,karton,3.0,3.0,0.6,0.8,3.75,3.0,3.0,3.0,0.72,0.8,3.5,2.0,3.5,3.0,0.5
vloer,plafond,3.5,3.0,0.7,0.89,4.25,2.0,2.0,3.0,0.53,0.75,3.5,2.0,1.0,2.5,0.7
strand,kust,4.5,4.5,0.8,0.9,4.75,4.0,4.0,4.0,0.88,0.8,4.0,4.0,4.5,4.0,0.85
staaf,gordijn,2.0,1.0,0.05,0.25,2.0,1.0,1.0,1.0,0.19,0.4,1.0,1.0,1.0,0.5,0.2
jachthond,vos,2.0,2.0,0.7,0.01,3.0,2.0,2.0,2.0,0.35,0.4,3.0,1.0,2.0,3.0,0.2
straat,auto,1.0,2.0,0.15,0.11,2.5,1.0,2.0,2.0,0.4,0.25,3.0,1.0,1.0,1.5,0.15
boot,dek,2.0,2.5,0.75,0.9,4.0,4.0,3.0,4.0,0.67,0.75,3.0,2.0,3.0,2.5,0.75
auto,toeter,1.0,1.0,0.05,0.0,1.75,1.0,1.0,1.0,0.11,0.1,1.0,2.0,1.0,0.5,0.1
vriend,gast,3.5,4.0,0.85,0.75,4.25,3.0,4.0,4.0,0.62,0.6,4.0,3.0,4.0,2.5,0.4
werkgever,werknemer,4.5,4.0,0.85,0.93,4.5,4.0,3.0,4.0,0.71,0.85,4.5,4.0,4.5,4.0,0.9
hand,pols,2.0,3.5,0.7,0.45,3.5,3.0,3.0,3.0,0.84,0.75,3.5,3.0,2.0,2.5,0.65
bal,kostuum,1.0,1.0,0.05,0.02,1.25,1.0,1.0,1.0,0.15,0.1,1.0,1.0,1.0,0.5,0.1
alcohol,brandewijn,4.5,2.5,0.85,0.9,4.5,4.0,3.0,3.0,0.81,0.8,3.5,3.0,4.0,2.5,0.9
overwinning,zege,4.5,4.5,0.85,0.91,4.75,5.0,5.0,4.0,0.9,0.9,4.0,4.0,4.5,4.5,0.9
telefoon,cel,2.0,2.0,0.75,0.29,1.75,1.0,2.0,1.0,0.55,0.25,2.0,3.0,2.0,1.5,0.7
deur,ingang,3.5,4.0,0.55,0.75,4.25,3.0,3.0,3.0,0.64,0.7,4.5,3.0,2.0,2.5,0.7
motel,herberg,3.0,3.0,0.85,0.95,4.75,4.0,4.0,3.0,0.34,0.65,4.0,3.0,4.0,3.5,0.8
kleding,stof,2.0,3.5,0.7,0.82,3.25,2.0,2.0,3.0,0.61,0.65,3.0,3.0,2.0,2.5,0.7
steak,vlees,4.5,4.5,0.9,0.95,4.25,4.0,4.0,4.0,0.84,0.9,4.0,4.0,4.0,4.0,0.9
nagel,duim,2.0,2.5,0.6,0.7,4.75,3.0,4.0,3.0,0.49,0.75,3.5,3.0,3.0,3.5,0.8
muziekgroep,orkest,4.5,4.5,0.85,0.95,4.75,5.0,4.0,4.0,0.81,0.85,4.5,4.0,4.5,4.0,0.9
boek,bijbel,3.5,2.0,0.4,0.85,3.25,3.0,2.0,3.0,0.48,0.65,2.0,3.0,3.0,1.5,0.4
bedrijf,industrie,4.0,4.5,0.85,0.82,4.75,4.0,4.0,3.0,0.67,0.75,4.0,4.0,3.0,3.5,0.75
winter,seizoen,4.5,3.5,0.8,0.92,4.5,4.0,3.0,4.0,0.86,0.75,4.5,4.0,4.5,3.5,0.8
decennium,eeuw,3.5,4.5,0.6,0.92,4.0,3.0,2.0,3.0,0.52,0.75,2.0,3.0,2.0,3.5,0.75
alcohol,jenever,4.5,3.0,0.7,0.8,4.5,3.0,4.0,3.0,0.83,0.95,3.5,3.0,4.0,2.5,0.85
hoed,jas,3.5,2.5,0.8,0.8,4.25,3.0,3.0,3.0,0.64,0.4,4.0,3.0,2.0,3.5,0.65
raam,deur,4.0,4.5,0.7,0.82,2.5,3.0,2.0,3.0,0.62,0.7,4.0,3.0,3.0,3.5,0.7
arm,pols,2.5,3.5,0.65,0.77,3.75,2.0,3.0,3.0,0.86,0.75,2.5,2.0,2.0,2.0,0.6
