word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
schuldig,beschaamd,0.8,0.09,6.0,7.0,0.77,0.75,0.6,0.1,0.9,0.8,0.85,0.63,0.79,0.64,0.12
mooi,prachtig,0.8,0.08,7.0,8.0,0.73,0.85,0.8,0.85,0.8,0.9,0.9,0.85,0.91,0.86,0.87
zelfverzekerd,zeker,0.5,0.03,7.0,8.0,0.79,0.7,0.9,0.2,0.85,0.8,0.65,0.51,0.78,0.64,0.27
dom,onderontwikkeld,0.85,0.09,5.0,7.0,0.6,0.85,0.7,0.9,0.9,0.85,0.8,0.33,0.74,0.72,0.08
groot,flexibel,0.1,0.1,1.5,0.1,0.0,0.0,0.01,0.15,1.5,0.1,0.2,0.0,0.1,0.1,0.05
aardig,wreed,0.05,0.05,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.05,0.1,0.03
ongeduldig,nerveus,0.2,0.2,3.67,0.1,0.0,0.0,0.1,0.2,2.5,0.1,0.4,0.0,0.15,0.1,0.07
groot,breed,0.75,0.6,6.5,0.9,0.61,0.5,0.6,0.85,6.0,0.3,0.6,0.25,0.7,0.9,0.8
sterk,trots,0.3,0.3,1.5,0.1,0.0,0.0,0.2,0.1,1.0,0.1,0.4,0.0,0.3,0.2,0.4
onnodig,noodzakelijk,0.05,0.1,0.67,0.1,0.0,0.0,0.1,0.15,3.0,0.1,0.0,0.0,0.05,0.1,0.12
onrustig,jong,0.1,0.1,1.0,0.1,0.0,0.0,0.2,0.1,1.0,0.1,0.2,0.0,0.1,0.1,0.12
dom,intelligent,0.1,0.1,1.17,0.1,0.0,0.0,0.05,0.1,0.0,0.1,0.2,0.0,0.15,0.1,0.08
slecht,geweldig,0.05,0.05,0.0,0.1,0.0,0.0,0.01,0.1,1.0,0.1,0.0,0.0,0.05,0.1,0.03
moeilijk,eenvoudig,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.05,3.0,0.2,0.2,0.0,0.2,0.1,0.1
noodzakelijk,belangrijk,0.7,0.4,6.5,0.7,0.75,0.33,0.3,0.7,8.0,0.5,0.6,0.5,0.6,0.9,0.7
slecht,verschrikkelijk,0.85,0.6,4.0,0.7,0.7,0.67,0.5,0.5,6.0,0.3,0.6,0.25,0.6,0.8,0.5
boos,blij,0.05,0.1,0.0,0.1,0.0,0.0,0.1,0.05,1.0,0.1,0.0,0.0,0.15,0.1,0.02
eerlijk,schuldig,0.1,0.1,1.0,0.1,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.15
makkelijk,zwaar,0.1,0.05,0.0,0.1,0.0,0.0,0.05,0.05,0.0,0.1,0.0,0.0,0.05,0.1,0.05
makkelijk,flexibel,0.4,0.3,3.5,0.4,0.53,0.67,0.3,0.5,1.5,0.5,0.4,0.5,0.5,0.5,0.7
stellig,zeker,0.6,0.5,5.5,0.1,0.0,0.0,0.2,0.1,5.0,0.2,0.4,0.0,0.2,0.1,0.6
essentieel,noodzakelijk,0.7,0.6,6.0,0.7,0.0,0.33,0.7,0.6,6.0,0.7,0.4,0.5,0.65,0.6,0.7
anders,normaal,0.05,0.15,1.0,0.1,0.0,0.0,0.05,0.05,1.0,0.1,0.2,0.0,0.2,0.1,0.2
sluw,slim,0.6,0.3,4.0,0.1,0.0,0.0,0.4,0.3,4.0,0.4,0.2,0.0,0.3,0.4,0.45
cruciaal,belangrijk,0.7,0.5,7.0,0.7,0.0,0.33,0.7,0.6,7.0,0.3,0.6,0.0,0.8,0.7,0.6
hard,wreed,0.15,0.1,0.5,0.1,0.0,0.4,0.1,0.2,4.0,0.1,0.4,0.25,0.2,0.2,0.1
kinderachtig,dwaas,0.7,0.6,7.0,0.7,0.0,0.0,0.5,0.25,7.0,0.4,0.4,0.5,0.8,0.2,0.4
zelden,zeldzaam,0.9,0.8,8.0,0.7,0.0,0.67,0.9,0.9,8.0,0.8,0.8,1.0,0.85,0.9,0.9
vriendelijk,vrijgevig,0.7,0.6,5.0,0.1,0.0,0.0,0.6,0.45,4.0,0.3,0.4,0.0,0.4,0.4,0.6
breekbaar,kil,0.05,0.05,0.5,0.1,0.0,0.0,0.1,0.05,0.0,0.1,0.2,0.0,0.05,0.1,0.05
lang,smal,0.1,0.1,1.0,0.6,0.0,0.4,0.1,0.2,4.0,0.3,0.4,0.25,0.2,0.2,0.3
groot,zwaar,0.4,0.4,2.33,0.4,0.0,0.33,0.2,0.15,2.5,0.2,0.4,0.25,0.4,0.2,0.4
ruw,koel,0.15,0.1,0.5,0.1,0.0,0.0,0.2,0.1,1.0,0.1,0.2,0.0,0.05,0.1,0.2
bizar,vreemd,0.9,0.7,6.0,0.9,0.67,0.83,0.8,0.85,7.0,0.7,0.8,1.0,0.8,0.9,0.9
illegaal,immoreel,0.8,0.7,5.0,0.7,0.0,0.0,0.8,0.8,6.0,0.7,0.4,0.0,0.95,0.7,0.8
slecht,schuldig,0.1,0.05,1.5,0.2,0.0,0.0,0.1,0.05,2.0,0.1,0.2,0.0,0.1,0.1,0.1
modern,oud,0.1,0.2,0.5,0.1,0.0,0.0,0.1,0.1,2.0,0.1,0.4,0.0,0.3,0.1,0.1
nieuw,oud,0.1,0.2,0.0,0.2,0.0,0.0,0.1,0.15,3.0,0.1,0.4,0.0,0.75,0.1,0.05
saai,grappig,0.1,0.1,2.5,0.2,0.0,0.0,0.1,0.2,1.0,0.1,0.2,0.0,0.1,0.1,0.05
gelukkig,jong,0.2,0.1,1.0,0.1,0.0,0.0,0.1,0.05,5.0,0.1,0.0,0.0,0.15,0.1,0.15
makkelijk,groot,0.1,0.2,2.5,0.1,0.0,0.33,0.2,0.3,1.5,0.3,0.4,0.25,0.4,0.4,0.7
geweldig,vreselijk,0.1,0.6,3.0,0.1,0.0,0.0,0.5,0.2,2.5,0.4,0.6,0.0,0.15,0.1,0.6
klein,enorm,0.1,0.15,2.0,0.2,0.0,0.0,0.3,0.25,3.0,0.2,0.2,0.0,0.15,0.1,0.15
beleefd,gepast,0.6,0.7,2.67,0.4,0.0,0.0,0.6,0.6,5.0,0.5,0.6,0.0,0.3,0.2,0.7
bescheiden,beschaamd,3.33,0.1,2.0,1.0,0.15,2.0,0.1,0.2,0.21,2.0,0.1,4.0,0.2,0.21,2.0
exotisch,zeldzaam,1.0,0.1,2.0,0.0,0.1,4.0,0.25,0.25,0.1,3.0,0.0,2.0,0.25,0.06,3.0
dom,slim,2.0,0.1,1.0,0.0,0.05,2.0,0.1,0.1,0.1,1.0,0.2,3.0,0.1,0.07,3.0
heerlijk,prachtig,5.0,0.3,3.0,0.0,0.3,6.0,0.3,0.4,0.31,4.0,0.5,6.0,0.3,0.53,6.0
opvallend,duidelijk,3.0,0.2,1.0,0.0,0.2,3.0,0.4,0.2,0.1,3.0,0.3,5.0,0.15,0.35,4.0
angstig,bang,8.0,0.8,3.0,1.0,0.3,8.0,0.7,0.8,0.78,5.0,0.8,8.0,0.8,0.69,7.0
formeel,juist,1.0,0.1,1.0,0.0,0.1,4.0,0.2,0.15,0.1,3.0,0.1,3.0,0.15,0.13,2.0
somber,saai,4.0,0.5,2.0,0.0,0.6,6.0,0.6,0.7,0.41,6.0,0.3,6.0,0.6,0.51,6.0
heerlijk,vrolijk,6.0,0.4,2.0,0.0,0.4,6.0,0.5,0.6,0.41,5.0,0.5,3.0,0.3,0.47,7.0
ongelukkig,kwaad,2.0,0.1,1.0,0.0,0.2,2.0,0.3,0.1,0.18,2.0,0.6,1.0,0.4,0.5,4.0
verdrietig,vreselijk,7.0,0.3,2.0,0.0,0.15,6.0,0.8,0.75,0.21,4.0,0.6,7.0,0.75,0.68,6.0
ziek,gek,1.0,0.3,1.0,0.0,0.1,2.0,0.2,0.1,0.16,2.0,0.3,2.0,0.2,0.47,2.0
gewelddadig,boos,5.0,0.1,2.0,0.0,0.1,5.0,0.3,0.3,0.06,4.0,0.3,3.0,0.35,0.41,3.0
beladen,zwaar,7.0,0.5,2.0,1.0,0.6,8.0,0.9,0.5,0.71,5.0,0.6,6.0,0.7,0.45,7.0
vuil,goedkoop,1.0,0.1,1.0,0.0,0.05,1.0,0.05,0.15,0.07,1.0,0.1,2.0,0.1,0.06,1.0
elastisch,flexibel,8.0,0.8,4.0,1.0,0.85,8.0,0.9,0.9,0.57,9.0,0.8,9.0,0.95,0.61,8.0
hard,dicht,2.0,0.2,1.0,0.0,0.1,3.0,0.05,0.2,0.13,2.0,0.3,3.0,0.1,0.23,3.0
onlangs,nieuw,2.0,0.4,1.0,0.0,0.1,4.0,0.5,0.3,0.19,6.0,0.5,5.0,0.35,0.39,4.0
brutaal,trots,2.0,0.1,1.0,0.0,0.05,2.0,0.2,0.2,0.12,2.0,0.3,3.0,0.2,0.27,1.0
sluw,vreemd,2.0,0.1,2.0,0.0,0.05,3.0,0.2,0.05,0.07,2.0,0.2,1.0,0.15,0.19,3.0
vreemd,sluw,2.0,0.1,2.0,0.0,0.05,3.0,0.2,0.05,0.07,2.0,0.2,1.0,0.15,0.19,3.0
dom,zeldzaam,1.0,0.1,2.0,0.0,0.1,2.0,0.15,0.1,0.1,1.0,0.0,1.0,0.1,0.1,2.0
sluw,koppig,2.0,0.1,1.0,0.0,0.05,2.0,0.1,0.05,0.08,1.0,0.2,1.0,0.1,0.13,2.0
fantastisch,kwaad,1.0,0.1,1.0,0.0,0.05,2.0,0.15,0.05,0.07,2.0,0.2,1.0,0.15,0.12,1.0
bescheiden,flexibel,2.0,0.2,2.0,0.0,0.05,2.0,0.2,0.3,0.1,3.0,0.4,2.0,0.15,0.24,3.0
vers,breed,3.0,0.1,1.0,0.0,0.05,2.0,0.4,0.2,0.08,4.0,0.2,1.0,0.1,0.15,2.0
enorm,sprakeloos,1.0,0.1,1.0,0.0,0.05,1.0,0.05,0.1,0.06,1.0,0.0,1.0,0.1,0.0,1.0
groot,enorm,7.0,0.6,4.0,1.0,0.05,8.0,0.7,0.8,0.28,6.0,0.6,7.0,0.9,0.61,3.0
vuil,smal,1.0,0.1,1.0,0.0,0.05,1.0,0.1,0.05,0.12,1.0,0.1,1.0,0.1,0.08,1.0
echtgenote,echtgenoot,10.0,1.0,10.0,1.0,0.9,10.0,1.0,1.0,1.0,8.0,1.0,10.0,1.0,1.0,10.0
boek,tekst,7.0,0.3,5.0,0.0,0.6,6.0,0.6,0.25,0.28,5.0,0.4,7.0,0.7,0.38,6.0
bruidegom,bruid,10.0,1.0,10.0,1.0,0.9,10.0,1.0,0.9,1.0,9.0,1.0,10.0,0.85,0.78,9.0
nacht,dag,2.0,0.1,1.0,0.0,0.3,4.0,0.7,0.3,0.15,2.0,0.3,2.0,0.25,0.41,2.0
zuid,noord,6.0,0.8,1.0,0.0,0.9,8.0,0.8,0.8,0.52,9.0,0.5,8.0,0.9,0.69,9.0
vliegtuig,luchthaven,1.0,0.3,1.0,0.0,0.2,5.0,0.7,0.4,0.31,3.0,0.6,7.0,0.4,0.26,6.0
oom,tante,8.0,0.8,7.0,0.0,0.9,3.0,0.8,0.5,0.76,8.0,0.8,2.0,0.9,0.63,7.0
paard,merrie,8.0,0.9,10.0,1.0,0.9,8.0,0.9,0.85,0.74,9.0,0.8,10.0,0.85,0.66,10.0
onderkant,bovenkant,10.0,1.0,10.0,1.0,0.9,10.0,1.0,1.0,0.86,9.0,1.0,10.0,0.95,0.66,10.0
vriend,maat,7.0,0.5,4.0,0.0,0.9,5.0,0.9,0.7,0.81,6.0,0.7,4.0,0.7,0.56,8.0
student,leerling,8.0,0.8,8.0,1.0,0.9,8.0,0.9,0.9,0.42,8.0,0.9,9.0,0.95,0.85,8.0
wereld,wereldbol,8.0,6.67,6.67,8.0,7.5,7.0,8.0,7.5,7.5,8.0,8.0,6.0,8.0,6.67,7.0
been,arm,3.0,2.0,2.5,2.0,2.5,3.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.67,2.0
vliegtuig,straalvliegtuig,9.0,8.0,8.33,8.0,8.5,8.0,8.0,8.5,8.0,8.0,9.0,8.0,8.0,8.33,9.0
vrouw,man,8.0,4.0,7.5,8.0,5.0,8.0,7.0,7.0,6.0,8.0,7.0,7.0,5.0,6.67,8.0
paard,veulen,7.0,6.0,8.33,7.0,8.0,6.0,8.0,6.5,8.5,6.5,8.0,8.0,7.0,8.33,6.0
actrice,acteur,9.0,8.0,8.33,9.0,8.0,8.0,9.0,9.0,9.0,8.5,9.0,9.0,9.0,7.5,9.0
leraar,instructeur,7.0,6.0,6.67,6.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,6.0,7.5,7.0
film,filmrol,6.0,7.0,7.5,7.0,7.5,6.0,7.0,6.0,6.0,7.5,8.0,8.0,7.0,6.67,8.0
vogel,havik,6.0,4.0,6.67,5.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,5.0,5.0,5.0
woord,woordenboek,7.0,5.0,6.67,7.0,7.5,5.0,6.0,6.5,8.0,6.0,7.0,5.0,8.0,6.67,7.0
geld,salaris,4.0,3.0,3.33,3.0,5.5,4.0,3.0,4.0,2.5,4.0,6.0,4.0,4.0,2.5,5.0
hond,kat,3.0,1.0,3.33,2.0,3.0,3.0,2.0,2.0,2.0,3.5,5.0,2.0,2.0,1.67,3.0
gebied,regio,8.0,7.0,8.33,7.0,6.5,7.0,8.0,8.0,7.0,7.5,8.0,6.0,7.0,7.5,8.0
marine,leger,5.0,3.0,5.0,6.0,4.0,4.0,3.0,6.5,4.0,6.5,5.0,3.0,4.0,2.5,3.0
boek,literatuur,6.0,4.0,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,6.0
kleding,kast,2.0,2.0,2.5,2.0,2.0,2.0,2.0,3.0,1.5,2.0,4.0,1.0,3.0,1.67,2.0
zonsondergang,zonsopgang,7.0,7.5,8.33,8.0,8.0,8.0,8.0,7.5,9.0,8.0,7.0,8.0,8.0,8.33,8.0
kind,volwassen,4.0,2.0,3.33,4.0,3.0,4.0,2.0,2.5,2.0,6.0,6.0,4.0,3.0,2.5,4.0
koe,vee,9.0,5.0,5.0,6.0,6.5,8.0,8.0,7.0,8.0,7.0,8.0,8.0,6.0,8.33,8.0
boek,verhaal,5.0,3.0,5.0,6.0,5.0,6.0,7.0,6.5,5.0,6.0,6.0,6.0,6.0,5.0,6.0
winter,zomer,7.0,3.0,8.33,7.0,6.0,7.0,8.0,6.5,6.0,7.0,7.0,7.0,6.0,2.5,7.0
taxi,taxis,10.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
boom,esdoorn,7.0,6.0,6.67,5.0,6.5,7.0,6.0,8.0,8.0,6.5,6.0,7.0,7.0,5.0,7.0
bed,slaapkamer,3.0,3.0,3.33,6.0,4.0,5.0,2.0,3.5,6.0,4.0,5.0,3.0,4.0,2.5,4.0
dak,plafond,4.0,4.0,3.33,6.0,3.0,4.0,7.0,4.0,3.0,5.0,6.0,3.0,5.0,1.67,3.0
ziekte,infectie,6.0,6.0,6.67,7.0,6.5,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,6.0
arm,schouder,6.0,5.0,7.5,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0
schaap,lam,8.0,5.0,8.33,6.0,7.0,7.0,8.0,6.5,7.5,7.5,8.0,6.0,6.0,7.5,5.0
dame,meneer,7.0,5.0,7.5,9.0,6.5,8.0,8.0,7.5,9.0,7.5,7.0,7.0,7.0,5.0,8.0
boot,anker,4.0,2.0,3.33,4.0,3.0,3.0,4.0,3.5,3.0,4.0,5.0,4.0,4.0,2.5,3.0
priester,monnik,5.0,5.0,6.67,7.0,5.5,7.0,8.0,7.0,6.0,6.0,8.0,7.0,6.0,5.0,7.0
teen,vinger,6.0,3.0,5.0,5.0,4.5,7.0,5.0,3.5,3.0,5.0,6.0,4.0,5.0,5.0,7.0
rivier,stroom,8.0,6.0,6.67,6.0,5.0,6.0,7.0,7.0,6.5,6.0,8.0,4.0,7.0,5.0,6.0
boosheid,woede,9.0,8.0,10.0,9.0,8.5,8.0,8.0,9.0,9.0,8.5,9.0,9.0,9.0,10.0,9.0
datum,kalender,4.0,5.0,6.67,5.0,6.5,3.0,7.0,4.0,6.0,4.0,5.0,6.0,2.0,1.67,6.0
zee,oceaan,8.0,6.0,7.5,8.0,6.0,7.0,7.0,7.5,8.0,7.5,8.0,8.0,7.0,5.0,8.0
seconde,minuut,8.0,4.0,6.67,6.0,6.0,6.0,6.0,8.5,7.0,6.0,6.0,6.0,6.0,5.0,7.0
hand,duim,6.0,2.0,3.33,4.0,4.0,5.0,5.0,3.5,2.0,4.0,5.0,2.0,4.0,2.5,3.0
hout,stam,6.0,4.0,5.0,4.0,6.0,4.0,4.0,6.5,4.0,5.0,6.0,5.0,5.0,5.0,6.0
modder,vuil,8.0,6.0,7.5,7.0,8.0,8.0,8.0,8.0,7.0,6.5,7.0,7.0,7.0,7.5,8.0
hal,gang,0.01,0.28,0.1,3.0,3.0,0.1,4.0,0.0,1.0,2.5,1.2,2.0,2.0,2.5,0.1
weg,manier,0.6,3.77,0.1,3.0,5.0,0.25,4.0,0.0,2.0,6.5,3.0,4.0,3.0,5.0,0.2
muis,kat,0.03,2.42,0.1,2.0,1.0,0.2,5.0,0.0,1.0,3.0,2.0,1.0,1.0,1.5,0.3
politieagent,sheriff,0.75,7.46,0.0,1.0,5.0,0.1,1.0,0.0,1.0,8.0,5.0,6.0,1.0,7.5,0.0
dood,begrafenis,0.76,8.85,0.9,6.0,7.0,0.85,8.0,0.0,4.0,7.5,8.0,8.0,5.0,8.0,0.9
muziek,melodie,0.79,8.47,0.9,8.0,8.0,0.9,8.0,5.0,8.0,8.5,8.5,9.0,8.0,8.5,0.8
bier,alcohol,0.92,5.12,0.7,7.0,5.0,0.7,7.0,5.0,6.0,6.0,6.0,8.0,7.0,8.0,0.7
mond,lip,0.76,8.15,0.7,6.0,7.0,0.8,6.0,6.0,6.0,7.5,7.5,6.0,6.0,7.5,0.7
storm,orkaan,0.86,8.13,0.8,7.0,8.0,0.75,8.0,7.0,8.0,8.5,7.0,9.0,7.0,8.0,0.9
belasting,inkomen,0.02,1.76,0.1,1.0,2.0,0.1,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.1
bloem,viooltjes,0.6,7.88,0.7,8.0,6.0,0.75,7.0,7.0,7.0,8.0,8.0,8.0,8.0,6.0,1.0
papier,karton,0.46,6.96,0.3,5.0,4.0,0.4,4.0,4.0,4.0,6.5,5.5,5.0,6.0,7.0,0.5
vloer,plafond,0.4,5.37,0.4,4.0,3.0,0.3,4.0,5.0,2.0,6.0,2.0,2.0,6.0,4.0,0.2
strand,kust,0.85,6.71,0.8,6.0,7.0,0.6,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.5,0.8
staaf,gordijn,0.16,0.0,0.0,1.0,1.0,0.1,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.1
jachthond,vos,0.44,7.27,0.1,4.0,1.0,0.3,5.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,0.2
straat,auto,0.36,3.0,0.1,3.0,2.0,0.1,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,0.2
boot,dek,0.53,3.55,0.8,3.0,4.0,0.2,5.0,6.0,3.0,5.0,5.0,4.0,5.0,3.0,0.2
auto,toeter,0.16,1.98,0.1,2.0,1.0,0.1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
vriend,gast,0.61,7.43,0.9,5.0,4.0,0.6,6.0,5.0,4.0,6.5,6.0,7.0,6.0,6.5,0.9
werkgever,werknemer,0.64,7.05,0.9,6.0,6.0,0.2,8.0,8.0,7.0,7.5,7.0,9.0,5.0,8.0,0.8
hand,pols,0.77,7.0,0.8,4.0,4.0,0.6,4.0,4.0,4.0,6.5,7.5,5.0,3.0,6.0,0.7
bal,kostuum,0.2,1.2,0.0,1.0,1.0,0.1,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
alcohol,brandewijn,0.87,8.22,0.9,7.0,7.0,0.8,8.0,9.0,7.0,6.5,6.5,8.0,8.0,9.0,0.9
overwinning,zege,0.93,9.39,0.9,8.0,9.0,0.8,9.0,9.0,9.0,8.5,8.0,9.0,8.0,9.0,0.9
telefoon,cel,0.5,3.42,0.1,1.0,2.0,0.1,2.0,0.0,3.0,4.0,4.0,3.0,3.0,4.0,0.2
deur,ingang,0.64,5.4,0.8,5.0,5.0,0.5,6.0,4.0,3.0,6.0,6.0,6.0,5.0,5.5,0.6
motel,herberg,0.75,6.96,0.5,7.0,6.0,0.6,6.0,8.0,6.0,5.5,7.0,7.0,6.0,7.0,0.9
kleding,stof,0.52,3.23,0.7,4.0,4.0,0.4,3.0,0.0,3.0,3.0,2.0,3.0,5.0,3.0,0.4
steak,vlees,0.86,8.03,0.8,5.0,7.0,0.7,7.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,0.7
nagel,duim,0.69,7.77,0.5,2.0,5.0,0.7,3.0,5.0,3.0,7.5,6.5,3.0,2.0,3.0,0.8
muziekgroep,orkest,0.94,9.4,0.9,8.0,8.0,0.9,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.5,0.9
boek,bijbel,0.69,6.34,0.4,7.0,5.0,0.4,2.0,4.0,4.0,6.0,2.0,4.0,5.0,3.0,0.4
bedrijf,industrie,0.81,6.55,0.8,6.0,6.0,0.4,7.0,6.0,7.0,5.5,6.0,7.0,5.0,6.0,0.3
winter,seizoen,0.87,8.49,0.9,6.0,7.0,0.7,8.0,7.0,7.0,6.0,4.0,6.0,7.0,7.0,0.7
decennium,eeuw,0.78,3.0,0.7,4.0,8.0,0.1,7.0,7.0,6.0,2.0,1.0,5.0,5.0,3.0,0.3
alcohol,jenever,0.73,8.11,0.8,8.0,6.0,0.6,7.0,8.0,8.0,7.0,8.0,7.0,7.0,9.0,1.0
hoed,jas,0.67,5.65,0.8,6.0,5.0,0.6,7.0,5.0,5.0,5.5,3.0,3.0,4.0,5.0,0.7
raam,deur,0.72,5.25,0.8,6.0,6.0,0.3,6.0,6.0,6.0,6.5,6.0,7.0,7.0,6.5,0.6
arm,pols,0.74,7.75,0.7,5.0,5.0,0.6,5.0,5.0,5.0,7.5,7.5,5.0,4.0,5.5,0.8
