word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
eigenaardig,vreemd,8.56,10.0,9.0,9.8,8.5,9.8,9.68,9.75,9.33,10.0,9.64,8.5,8.5,8.33,8.7
gelukkig,boos,1.45,1.67,1.0,2.22,2.0,1.52,1.82,2.05,1.0,2.5,1.97,1.0,2.38,2.5,1.02
smal,breed,1.56,0.0,2.0,2.34,1.0,1.0,1.55,1.73,1.0,1.67,2.61,2.0,1.0,2.5,1.07
eenvoudig,gemakkelijk,8.43,8.33,8.0,6.78,7.0,8.55,8.38,8.72,6.0,8.33,8.74,8.5,8.0,7.5,6.55
oud,vers,1.89,0.0,1.0,2.98,1.0,1.0,1.9,2.89,1.0,0.0,2.5,3.0,1.5,1.67,1.56
kennelijk,duidelijk,3.21,0.0,6.0,6.37,4.0,4.14,3.97,3.95,5.17,5.0,2.62,4.0,6.13,3.33,4.18
betaalbaar,goedkoop,9.76,10.0,8.0,9.07,9.0,9.49,9.54,9.06,9.5,8.33,9.3,9.0,9.0,9.17,8.95
leuk,grootmoedig,2.38,0.0,1.0,1.15,2.0,4.06,1.35,1.36,1.0,0.0,1.66,1.0,1.0,1.67,1.03
raar,vreemd,7.58,8.33,8.0,8.67,8.0,8.21,8.08,8.48,7.0,8.33,9.38,8.5,7.5,8.33,7.57
vreemd,normaal,1.23,0.0,2.0,1.95,2.0,1.0,1.62,1.67,1.0,2.5,1.77,1.0,2.0,1.67,1.98
slecht,immoreel,7.12,8.33,5.0,8.33,6.0,7.35,4.69,5.35,9.5,0.0,6.36,7.5,6.5,6.67,5.96
verdrietig,grappig,1.46,0.0,2.0,2.0,2.0,1.21,2.46,1.34,1.0,0.0,2.21,1.0,1.0,1.67,1.2
prachtig,geweldig,8.32,8.33,8.0,8.95,8.0,8.64,9.2,8.75,8.0,8.33,8.92,8.5,8.0,9.17,8.27
schuldig,beschaamd,6.58,0.0,1.0,6.5,3.0,7.96,7.96,6.04,6.0,0.0,2.52,8.0,6.5,5.0,3.41
mooi,prachtig,8.79,8.33,7.0,8.88,7.5,6.47,7.88,8.83,7.5,8.33,8.55,8.5,8.64,8.33,7.71
zelfverzekerd,zeker,3.43,8.33,6.0,6.59,6.0,8.39,2.09,6.54,5.0,0.0,7.21,7.0,6.0,5.0,6.53
dom,onderontwikkeld,6.9,6.67,8.0,2.62,3.0,5.92,6.33,7.07,8.0,1.67,7.51,8.0,3.5,2.5,3.1
groot,flexibel,0.84,1.01,0.0,0.36,0.23,0.43,1.36,0.5,0.55,1.05,0.0,0.0,0.0,0.0,0.14
aardig,wreed,0.02,0.0,0.0,0.0,0.12,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.11
ongeduldig,nerveus,0.62,1.04,0.0,2.19,0.27,1.39,3.21,0.2,0.5,2.31,0.0,0.0,0.0,0.0,0.29
groot,breed,0.93,6.08,6.11,6.51,0.42,5.95,6.57,0.8,0.77,4.47,7.52,8.46,6.11,6.53,0.83
sterk,trots,0.37,1.04,0.0,1.17,0.14,3.42,3.03,0.4,0.4,0.0,0.0,1.36,0.0,0.0,0.61
onnodig,noodzakelijk,0.15,0.0,0.0,0.78,0.19,0.5,2.0,0.1,0.25,1.43,3.98,0.0,0.0,0.0,0.21
onrustig,jong,0.13,0.0,0.0,0.61,0.15,0.0,0.55,0.3,0.0,0.16,0.0,0.36,0.0,0.0,0.11
dom,intelligent,0.08,0.0,0.0,0.01,3.09,1.32,0.0,0.1,0.19,0.22,3.81,0.06,3.31,1.48,0.07
slecht,geweldig,0.03,0.0,0.0,0.09,0.14,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,1.14,0.1
moeilijk,eenvoudig,0.07,1.05,4.34,0.72,0.28,0.99,3.3,0.2,0.24,0.0,4.94,0.17,0.0,4.63,0.2
noodzakelijk,belangrijk,0.75,5.95,5.15,3.79,0.56,7.17,4.83,0.7,0.44,5.43,4.13,6.51,3.41,4.23,0.56
slecht,verschrikkelijk,0.08,2.37,4.15,6.92,0.66,4.9,3.33,0.4,0.16,4.57,1.22,7.71,0.0,5.23,0.16
boos,blij,0.01,0.0,0.0,0.0,0.06,1.07,0.89,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.1
eerlijk,schuldig,0.01,0.0,0.0,0.19,0.11,2.01,1.03,0.1,0.2,0.07,0.0,0.18,0.0,1.65,0.24
makkelijk,zwaar,0.04,0.0,0.0,0.85,0.35,0.17,1.41,0.1,0.12,0.0,0.0,0.0,0.0,0.0,0.15
makkelijk,flexibel,0.6,3.02,0.0,2.37,0.37,1.07,3.11,0.5,0.41,0.42,5.39,2.45,0.0,5.08,0.67
stellig,zeker,0.65,1.04,0.0,5.05,0.17,5.35,7.25,0.6,0.23,0.46,7.12,0.0,0.0,5.49,0.84
essentieel,noodzakelijk,0.73,7.14,7.48,8.4,0.53,8.36,8.6,0.8,0.75,6.44,6.07,7.73,0.0,7.44,0.46
anders,normaal,0.1,1.02,0.0,0.39,0.28,0.37,3.03,0.1,0.25,0.0,0.0,0.0,0.0,1.79,0.05
sluw,slim,0.55,2.55,6.31,2.13,0.25,5.52,2.73,0.6,0.55,1.79,5.26,6.29,0.0,3.01,0.61
cruciaal,belangrijk,0.82,7.59,6.14,7.05,0.53,7.61,8.36,0.8,0.65,4.9,7.72,6.89,0.0,6.75,0.72
hard,wreed,0.19,0.0,0.0,0.67,0.15,2.01,3.36,0.3,0.55,0.16,0.0,0.0,0.0,1.68,0.29
kinderachtig,dwaas,0.74,4.84,6.86,2.45,0.32,5.0,6.8,0.5,0.73,4.15,6.07,7.81,7.38,3.78,0.51
zelden,zeldzaam,0.87,8.59,0.0,8.9,0.74,8.53,7.0,0.9,0.87,5.66,7.67,8.73,8.81,7.05,0.62
vriendelijk,vrijgevig,0.51,5.79,6.86,5.12,0.36,4.43,6.84,0.7,0.73,3.69,6.92,6.25,0.0,4.49,0.63
breekbaar,kil,0.03,0.0,0.0,0.0,0.09,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.09
lang,smal,0.85,3.38,0.0,6.34,0.56,2.01,6.4,0.6,0.15,0.61,5.77,8.08,0.0,2.45,0.58
groot,zwaar,0.64,2.42,0.0,3.98,0.37,4.11,3.57,0.6,0.47,3.67,2.64,0.0,0.0,0.0,0.49
ruw,koel,0.18,1.05,0.0,0.0,0.21,3.31,3.05,0.2,0.05,0.0,0.0,0.0,0.0,0.0,0.09
bizar,vreemd,0.85,7.14,8.69,8.67,0.69,8.9,7.46,0.8,0.9,7.27,7.22,8.56,9.03,7.53,0.63
illegaal,immoreel,0.84,5.62,8.3,7.58,0.22,7.96,8.82,0.8,0.26,7.44,7.35,7.01,7.26,0.0,0.78
slecht,schuldig,0.01,0.0,0.0,0.0,0.15,0.37,0.0,0.2,0.08,0.28,0.0,0.0,0.0,0.0,0.06
modern,oud,0.07,0.0,0.0,1.14,0.2,1.39,1.68,0.2,0.32,0.39,1.75,2.3,0.0,1.26,0.48
nieuw,oud,0.28,0.0,0.0,1.82,0.18,1.94,1.68,0.1,0.35,0.0,2.44,0.39,0.0,3.8,0.62
saai,grappig,0.07,1.29,0.0,0.18,0.31,2.57,2.0,0.3,0.15,0.0,4.5,5.75,5.82,0.0,0.07
gelukkig,jong,0.21,0.0,0.0,0.36,0.12,0.64,1.57,0.4,0.18,0.0,0.0,1.0,0.0,0.0,0.12
makkelijk,groot,0.11,1.01,0.0,0.5,0.35,0.17,1.36,0.3,0.25,0.22,1.79,0.0,0.0,0.0,0.15
geweldig,vreselijk,1.16,1.17,0.53,0.18,1.1,1.35,1.11,1.28,0.23,2.16,2.2,1.58,2.32,0.46,1.96
klein,enorm,0.02,0.65,0.28,0.1,0.98,1.15,1.11,1.15,0.14,2.17,1.11,1.56,1.76,0.78,2.03
beleefd,gepast,5.72,6.06,6.26,5.58,8.39,6.55,4.6,7.56,8.12,6.24,7.65,6.05,7.13,6.54,6.52
bescheiden,beschaamd,0.01,3.29,2.22,2.24,4.08,2.15,1.11,1.67,0.12,7.14,2.38,4.48,4.33,2.36,1.98
exotisch,zeldzaam,0.21,3.72,1.15,2.19,3.01,2.35,1.11,5.82,2.86,5.09,5.12,3.54,5.67,2.54,6.4
dom,slim,1.91,0.89,2.14,0.1,2.04,5.25,1.11,2.14,0.13,1.64,1.68,1.73,1.48,2.36,2.42
heerlijk,prachtig,5.33,7.51,5.1,6.4,9.18,8.85,7.2,8.59,4.57,6.17,7.94,7.94,9.29,7.88,8.07
opvallend,duidelijk,3.17,4.39,2.45,0.1,5.46,5.75,1.11,6.13,7.12,5.13,6.29,5.02,5.63,6.12,5.17
angstig,bang,7.88,8.48,6.34,8.48,8.39,8.95,4.6,6.97,9.21,8.76,6.1,5.98,7.97,7.82,8.69
formeel,juist,0.68,3.22,3.52,0.1,2.34,5.45,1.11,4.69,0.21,4.86,4.28,3.22,3.57,2.36,3.22
somber,saai,3.41,4.71,6.12,7.22,6.02,3.95,7.2,3.45,3.12,5.55,7.05,7.45,7.57,6.75,3.28
heerlijk,vrolijk,5.84,3.86,5.77,5.73,8.64,8.55,4.6,4.55,6.89,3.7,6.53,8.06,4.68,7.82,6.9
ongelukkig,kwaad,1.18,2.42,4.55,0.1,2.05,2.45,1.11,5.67,3.04,3.43,4.57,2.45,5.54,2.35,2.59
verdrietig,vreselijk,5.31,3.14,2.75,0.1,4.57,3.45,4.6,4.05,1.78,4.64,5.01,2.09,5.41,5.56,4.54
ziek,gek,1.51,2.42,1.34,1.85,2.43,5.15,1.11,1.42,2.14,6.06,2.12,1.65,5.19,4.78,5.37
gewelddadig,boos,0.17,5.98,5.42,2.87,3.21,7.05,4.6,3.52,1.23,3.38,4.86,1.92,3.0,4.25,5.62
beladen,zwaar,4.0,4.14,6.56,5.92,6.19,3.55,4.6,6.08,7.41,5.78,4.98,4.74,8.23,7.21,6.84
vuil,goedkoop,0.1,0.63,0.92,0.14,0.98,1.45,1.11,1.39,0.14,1.97,1.92,1.22,2.08,1.54,1.46
elastisch,flexibel,8.46,9.77,8.32,7.98,9.18,8.65,7.2,8.11,9.34,8.53,8.79,8.74,8.53,9.87,9.28
hard,dicht,1.41,2.15,1.98,0.1,2.01,4.35,3.14,3.66,2.12,3.27,4.09,2.86,3.2,3.25,2.23
onlangs,nieuw,2.38,6.38,4.67,1.6,6.72,6.75,4.6,3.61,4.93,4.67,5.09,3.42,2.44,6.78,5.67
brutaal,trots,0.31,4.94,2.91,1.09,4.15,3.15,1.11,3.86,0.15,3.51,2.99,2.83,3.53,1.25,1.47
sluw,vreemd,0.1,2.11,1.16,0.1,1.04,2.45,1.11,1.43,0.12,1.33,1.6,1.22,2.8,1.25,2.15
vreemd,sluw,0.1,2.11,1.16,0.1,1.04,2.45,1.11,1.43,0.23,1.33,1.6,1.22,2.8,1.25,2.15
dom,zeldzaam,0.01,1.1,0.93,0.1,0.95,2.35,1.11,2.92,0.12,1.71,2.19,1.85,2.12,2.36,1.38
sluw,koppig,0.12,1.5,1.32,0.45,1.21,2.75,1.11,1.98,0.12,1.36,1.94,1.88,1.87,1.25,2.33
fantastisch,kwaad,0.06,1.41,0.24,0.1,1.63,2.55,1.11,3.57,0.12,2.61,3.34,2.38,1.32,2.36,1.92
bescheiden,flexibel,0.04,1.76,2.05,0.1,2.76,3.45,1.11,1.33,1.34,3.85,2.85,3.45,3.35,1.54,3.18
vers,breed,0.95,1.3,2.11,1.75,5.17,2.65,1.11,4.21,0.78,4.03,3.02,2.65,1.66,1.36,4.33
enorm,sprakeloos,0.03,1.35,0.05,0.2,0.98,1.55,1.11,1.32,0.12,1.88,0.63,1.58,1.06,1.25,1.13
groot,enorm,2.88,0.73,5.67,2.33,3.41,6.45,1.11,5.82,6.12,3.2,3.68,1.77,3.76,2.36,5.91
vuil,smal,0.07,0.5,0.36,0.1,0.98,1.85,1.11,1.24,0.12,2.15,0.94,1.91,1.93,1.25,1.81
echtgenote,echtgenoot,9.65,9.6,9.42,9.27,8.78,9.8,10.0,9.11,9.87,9.56,9.68,9.13,8.6,9.86,9.75
boek,tekst,5.8,5.78,5.78,4.42,6.92,5.35,6.6,6.17,5.23,5.19,5.02,7.24,5.95,4.75,6.1
bruidegom,bruid,9.23,9.8,8.76,8.91,8.19,9.55,10.0,8.39,9.34,8.16,9.14,9.34,8.95,9.78,8.55
nacht,dag,3.41,2.49,3.12,4.33,2.01,5.05,1.11,7.32,3.67,1.69,3.21,2.09,4.27,3.25,2.84
zuid,noord,3.63,8.13,6.88,2.06,9.18,8.75,1.11,5.46,6.78,8.89,8.79,3.75,8.12,8.75,9.05
vliegtuig,luchthaven,1.45,1.25,2.78,2.12,1.53,1.39,2.14,1.56,2.89,2.0,1.0,2.56,2.5,2.08,2.38
oom,tante,5.0,4.1,5.0,8.35,7.42,6.58,3.95,7.68,6.55,5.0,5.0,7.0,3.21,6.27,6.54
paard,merrie,6.71,8.67,7.8,8.74,8.6,8.75,8.23,8.02,8.42,9.0,5.0,9.7,8.29,6.36,9.42
onderkant,bovenkant,9.45,9.05,8.82,8.85,8.12,7.5,8.78,8.48,8.62,8.0,7.0,8.91,8.72,7.89,3.63
vriend,maat,2.25,7.0,7.0,5.66,7.85,5.0,6.45,7.21,5.28,7.0,6.0,5.0,6.43,6.12,6.31
student,leerling,8.72,8.2,8.5,8.23,9.22,8.0,8.61,8.89,8.21,9.0,7.0,8.17,9.13,8.79,8.16
wereld,wereldbol,4.6,7.9,8.8,7.39,8.97,7.5,9.78,7.85,7.8,8.0,9.0,6.55,7.12,6.79,5.38
been,arm,1.15,1.75,2.78,2.87,3.18,1.82,1.63,4.36,4.84,2.0,2.0,3.4,1.42,4.69,0.74
vliegtuig,straalvliegtuig,7.58,8.45,5.0,8.42,7.31,8.21,6.69,7.26,6.44,6.0,8.0,5.26,7.85,7.23,8.53
vrouw,man,1.0,6.1,2.0,5.66,8.98,3.07,2.18,6.32,4.59,2.0,7.0,1.67,2.16,2.27,5.38
paard,veulen,9.26,9.2,8.5,8.93,9.27,8.95,8.92,7.8,7.88,9.0,8.0,9.5,7.63,7.86,9.21
actrice,acteur,8.4,8.8,9.0,8.87,8.76,8.64,8.72,8.52,7.77,8.0,9.0,8.55,8.94,7.53,8.68
leraar,instructeur,7.21,7.15,6.5,6.12,8.58,7.5,6.35,6.32,7.0,7.0,6.0,6.02,7.31,5.87,7.84
film,filmrol,7.09,6.75,7.5,6.68,7.67,6.39,5.91,7.99,6.36,6.0,5.0,7.68,6.27,7.89,7.45
vogel,havik,6.71,6.3,6.0,7.29,6.82,7.0,6.52,7.54,6.54,7.0,7.0,6.25,6.91,7.46,6.3
woord,woordenboek,7.53,8.75,7.5,7.85,7.91,4.37,8.16,6.87,5.61,8.0,8.0,7.39,8.12,7.14,6.42
geld,salaris,1.7,5.1,4.5,7.56,4.11,2.5,3.02,5.69,3.72,4.0,4.0,3.2,2.84,4.17,3.76
hond,kat,1.0,3.6,1.5,2.41,1.95,2.74,2.36,2.47,2.71,2.0,3.0,1.75,2.57,3.08,2.22
gebied,regio,6.45,8.7,9.0,8.23,8.21,8.75,8.88,7.89,8.14,8.0,9.0,8.03,9.23,7.84,8.15
marine,leger,3.0,4.25,1.5,3.41,3.78,4.69,3.76,3.54,2.63,5.0,4.0,3.01,1.5,4.02,3.01
boek,literatuur,4.15,5.15,6.0,5.67,7.38,3.21,5.28,6.48,3.96,3.0,6.0,6.3,6.71,4.68,2.81
kleding,kast,2.35,3.75,3.0,6.12,6.72,2.0,3.18,5.21,3.5,5.0,2.0,3.0,6.05,2.76,3.29
zonsondergang,zonsopgang,8.79,8.9,9.0,8.74,8.63,7.69,8.25,7.98,9.22,9.0,8.0,8.89,8.65,7.75,8.61
kind,volwassen,3.26,3.2,3.0,6.41,7.11,5.69,2.35,5.13,5.71,2.0,6.0,5.77,6.35,4.97,6.59
koe,vee,8.6,9.35,7.5,8.88,7.8,7.5,6.54,8.27,8.81,8.0,6.0,6.95,8.76,6.83,8.66
boek,verhaal,6.59,6.85,4.0,5.65,7.36,5.47,7.42,5.37,4.3,5.0,7.0,5.22,5.13,6.32,6.08
winter,zomer,2.0,6.45,4.0,7.32,7.22,4.42,6.22,5.69,6.86,3.0,5.0,3.17,7.29,4.35,8.73
taxi,taxis,8.93,6.5,10.0,9.98,5.1,6.0,5.0,8.6,9.87,7.0,9.0,9.1,9.56,7.82,9.07
boom,esdoorn,5.0,7.4,6.0,8.75,7.09,7.0,6.67,4.95,4.96,6.0,6.0,3.53,6.12,6.03,3.77
bed,slaapkamer,2.9,4.6,4.5,7.55,7.78,6.71,7.68,4.36,5.65,5.0,3.0,6.93,7.87,6.58,3.29
dak,plafond,2.17,5.85,6.5,7.74,7.63,2.5,6.19,5.76,3.44,3.0,4.0,5.6,8.43,3.72,1.79
ziekte,infectie,7.7,7.8,8.0,7.12,7.78,6.5,7.45,5.93,5.17,7.0,6.0,7.26,8.26,7.91,6.77
arm,schouder,5.2,4.05,5.0,4.65,6.69,6.0,6.15,5.21,3.32,3.0,5.0,4.35,3.78,6.43,4.23
schaap,lam,8.1,8.75,8.5,8.92,8.8,7.5,8.67,7.54,7.68,8.0,7.0,8.21,7.49,6.26,8.43
dame,meneer,2.0,8.1,5.5,7.87,8.74,5.0,6.35,7.89,5.69,5.0,8.0,7.5,8.72,5.97,6.34
boot,anker,2.0,3.1,3.0,4.26,2.83,4.69,3.65,4.02,3.15,3.0,3.0,3.68,3.91,5.09,4.08
priester,monnik,7.77,7.0,7.0,7.96,7.86,8.0,7.55,7.54,8.76,7.0,7.0,7.25,8.23,6.92,8.14
teen,vinger,2.1,2.0,3.45,0.6,3.33,3.33,1.88,0.83,1.9,3.7,2.13,1.55,2.0,2.36,3.21
rivier,stroom,7.08,5.0,7.86,7.5,4.42,8.33,6.29,5.6,6.33,6.12,6.21,5.63,7.55,7.35,6.22
boosheid,woede,9.35,9.0,9.62,8.45,9.43,10.0,9.19,9.11,9.04,9.63,9.45,9.56,9.59,9.5,8.94
datum,kalender,6.22,5.5,2.16,3.5,6.81,1.67,5.88,4.98,4.48,5.9,7.67,7.75,3.46,6.08,7.89
zee,oceaan,8.9,8.5,8.21,9.2,8.13,8.33,8.18,8.55,9.31,8.78,9.15,9.01,8.73,8.56,9.03
seconde,minuut,7.72,4.0,7.69,7.2,7.09,5.0,6.48,7.05,3.85,3.4,3.26,6.42,6.23,6.28,6.57
hand,duim,5.67,2.0,3.61,2.0,6.0,4.17,3.35,5.18,3.71,6.95,6.15,5.72,3.0,4.29,4.36
hout,stam,6.4,4.5,7.39,5.5,7.14,3.33,3.05,4.23,2.38,6.45,6.78,7.89,7.55,5.56,4.57
modder,vuil,8.67,7.5,8.57,6.8,8.62,8.33,9.66,6.05,6.44,8.28,7.89,8.45,9.03,8.73,7.89
hal,gang,5.4,4.0,7.63,5.8,8.6,6.67,4.35,6.44,6.69,5.92,8.76,4.25,8.76,7.28,5.76
weg,manier,4.55,5.0,5.25,6.7,6.36,3.33,5.68,4.53,3.73,4.1,4.56,3.68,2.38,5.72,7.12
muis,kat,5.75,2.5,8.73,1.5,6.76,6.67,7.04,3.14,5.1,7.33,5.67,4.36,4.88,7.24,3.21
politieagent,sheriff,7.6,7.0,7.14,3.2,8.8,6.67,8.58,5.42,7.06,8.3,7.32,7.89,5.61,8.64,8.45
dood,begrafenis,6.5,8.5,6.15,6.8,8.79,1.67,6.6,4.33,6.62,8.53,7.89,6.75,8.14,7.33,8.76
muziek,melodie,9.75,9.5,8.89,8.5,9.38,8.33,8.16,8.98,8.74,8.72,8.97,8.98,7.7,8.56,9.12
bier,alcohol,8.2,5.5,7.29,4.8,8.08,6.67,6.21,5.7,8.32,7.55,8.21,8.75,8.76,7.62,6.45
mond,lip,7.35,6.0,6.11,7.5,5.73,6.67,7.07,4.51,7.44,6.73,7.32,7.06,6.81,6.95,8.57
storm,orkaan,8.55,8.0,8.25,8.4,8.74,8.33,8.07,8.67,8.86,8.42,7.89,8.74,8.7,7.88,8.76
belasting,inkomen,2.6,1.5,2.17,1.5,4.7,1.67,2.45,2.82,2.37,4.78,2.67,3.15,1.95,2.56,3.65
bloem,viooltjes,7.2,8.5,8.16,6.5,8.1,5.0,7.56,6.55,7.96,7.7,8.76,8.57,8.41,8.95,8.21
papier,karton,6.75,5.0,7.06,6.0,7.96,5.0,7.09,6.54,7.38,6.8,7.45,7.42,7.92,8.13,6.12
vloer,plafond,3.7,4.0,5.31,5.3,6.12,1.67,3.3,5.0,4.79,5.43,5.67,4.32,6.05,4.13,5.32
strand,kust,8.45,8.5,8.48,8.6,7.46,8.33,7.72,8.3,8.45,7.65,8.45,8.74,8.52,8.4,8.76
staaf,gordijn,4.9,1.0,5.29,2.5,4.44,1.67,1.44,2.13,1.52,2.64,3.98,3.65,4.23,1.28,2.34
jachthond,vos,6.7,2.0,8.77,2.4,5.36,5.0,6.58,2.97,5.12,6.3,6.78,5.24,5.96,7.2,4.12
straat,auto,2.1,1.0,4.34,1.8,3.03,1.67,1.94,1.91,1.85,3.25,2.34,2.16,2.42,1.93,2.34
boot,dek,5.85,3.0,5.29,4.5,5.61,5.0,3.05,3.43,4.66,6.15,6.45,6.15,5.06,5.97,5.12
auto,toeter,1.3,1.0,1.7,1.2,1.55,1.67,1.5,1.75,1.44,1.8,1.23,1.58,1.25,2.47,1.23
vriend,gast,6.45,6.5,7.19,7.0,6.11,5.0,7.56,6.37,7.97,7.55,6.89,6.25,6.28,6.55,7.65
werkgever,werknemer,9.1,8.0,8.22,7.8,8.04,5.0,4.73,8.74,6.5,8.68,8.34,7.94,8.61,8.48,8.43
hand,pols,4.05,1.5,5.1,5.8,3.73,3.33,5.62,6.49,7.37,6.65,6.12,4.15,6.27,4.75,4.56
bal,kostuum,1.8,1.0,3.08,1.2,2.33,1.67,1.82,1.4,1.08,2.1,3.47,2.36,1.58,1.68,1.23
alcohol,brandewijn,8.3,7.0,7.62,8.9,7.83,6.67,8.31,6.2,7.09,8.22,8.76,8.62,8.06,6.36,7.89
overwinning,zege,8.0,8.5,9.16,9.4,7.57,8.33,9.87,8.95,7.99,8.2,8.45,9.11,8.84,8.88,9.34
telefoon,cel,3.1,5.0,5.26,3.2,5.46,3.33,3.13,3.22,2.83,5.1,6.54,5.16,4.29,5.89,5.76
deur,ingang,7.55,6.5,7.17,6.8,7.08,5.0,5.33,5.92,4.78,6.0,6.78,7.15,7.39,7.77,5.87
motel,herberg,5.3,5.0,8.5,7.6,8.89,5.0,8.6,6.15,5.44,6.55,9.23,6.94,7.11,8.69,8.21
kleding,stof,1.12,2.14,3.21,1.85,2.14,2.15,1.36,1.2,2.14,2.0,2.14,2.17,2.43,2.11,1.23
steak,vlees,8.79,8.01,8.75,9.23,8.65,8.7,8.42,8.5,9.37,8.7,8.25,9.22,8.78,6.11,9.45
nagel,duim,2.09,1.98,0.34,1.15,1.8,1.84,1.24,2.1,2.25,0.82,1.75,1.94,3.16,1.43,1.67
muziekgroep,orkest,8.52,9.16,8.92,8.67,8.75,8.42,8.75,8.9,9.58,8.27,9.3,9.64,8.92,6.33,9.12
boek,bijbel,3.01,4.58,6.75,2.1,3.2,2.17,4.49,1.5,5.29,7.59,6.2,3.96,5.31,3.21,2.56
bedrijf,industrie,6.45,6.21,6.12,7.8,6.2,6.82,6.71,7.1,7.1,6.69,7.1,5.76,6.17,6.67,6.78
winter,seizoen,6.98,3.56,7.46,6.5,6.9,7.53,7.14,4.8,6.63,6.68,8.4,4.18,6.41,7.89,7.89
decennium,eeuw,5.14,5.62,7.21,4.35,4.1,5.16,6.14,1.3,7.88,4.08,7.0,3.09,7.03,5.87,2.34
alcohol,jenever,7.68,6.74,8.02,8.8,7.87,6.46,7.85,8.5,6.0,8.08,8.7,7.41,6.05,7.32,8.76
hoed,jas,3.77,4.69,4.26,1.5,3.1,3.38,2.68,3.2,2.19,2.15,3.8,2.73,3.47,2.67,3.45
raam,deur,2.92,3.01,5.33,2.48,4.5,4.05,5.53,4.5,4.34,3.08,5.5,3.47,5.11,5.0,5.67
arm,pols,4.55,5.21,2.14,3.25,4.35,3.15,2.76,4.6,2.1,4.11,3.25,1.9,4.16,5.11,4.32
huis,appartement,4.73,6.73,6.45,6.3,4.8,6.75,6.92,6.5,5.12,6.92,6.9,6.13,6.65,6.0,7.21
glas,kristal,6.62,6.87,6.84,4.6,6.5,6.51,6.07,7.8,6.8,7.53,7.8,6.76,7.22,4.67,8.76
wijn,brandewijn,8.07,7.88,8.46,8.7,8.75,7.76,7.69,8.8,8.11,8.82,9.0,7.64,6.68,7.88,9.54
