word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
nail,hand,6.25,6.5,6.25,3.25,3.25,6.25,2.34,4.25,3.25,5.5,4.5,4.25,3.25,3.25,0.25
dog,horse,6.2,6.45,6.25,6.42,6.67,6.5,6.5,6.67,7.22,6.45,6.5,7.22,6.2,7.22,6.5
arm,neck,7.22,6.25,6.25,3.25,6.25,6.25,6.25,6.25,6.25,7.25,3.25,4.5,6.67,6.25,6.25
ball,glove,4.2,3.45,3.25,4.5,3.25,3.25,3.45,4.2,3.2,4.25,5.25,3.25,3.25,3.25,4.25
flu,fever,8.5,8.75,7.8,8.5,8.5,7.8,8.67,8.5,8.25,8.5,7.82,8.75,8.5,7.85,7.89
fee,salary,2.45,3.25,3.25,3.45,3.25,2.5,3.25,3.25,3.25,3.25,3.45,2.45,3.5,2.5,2.5
nerve,brain,7.89,4.5,3.5,6.25,8.54,4.5,6.5,7.68,7.25,7.25,7.88,7.45,7.68,7.65,7.25
beast,animal,8.5,8.5,8.5,8.75,8.5,8.67,8.8,8.75,8.5,8.5,8.5,8.5,9.5,9.5,8.5
dinner,chicken,7.5,7.45,7.25,7.25,7.5,7.68,7.25,6.0,7.25,7.25,7.22,7.85,7.45,7.25,7.65
girl,maid,4.25,6.45,7.25,7.25,5.45,6.5,6.25,6.25,6.45,6.25,6.66,6.67,6.5,5.25,6.25
child,boy,8.5,8.5,7.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.5,8.5,8.25,7.5,8.5
alcohol,wine,8.75,8.5,8.5,8.75,8.67,8.5,8.75,8.75,8.75,8.5,8.75,8.67,8.75,8.67,8.5
nose,mouth,7.22,7.25,7.45,7.5,8.5,7.67,7.25,7.2,8.5,7.25,7.5,7.25,7.5,7.25,7.5
street,car,6.5,6.25,4.25,5.25,6.25,5.25,4.25,4.2,6.5,4.5,5.25,5.25,6.25,5.25,5.5
bell,door,3.45,3.14,3.25,3.25,2.5,2.45,3.25,1.67,3.25,2.45,2.5,2.34,3.25,2.5,1.23
box,hat,1.23,0.2,0.2,0.2,1.23,0.2,1.23,1.23,1.23,0.0,1.23,1.23,0.2,0.2,0.0
belief,impression,7.34,7.22,6.75,6.8,7.25,7.25,6.75,6.75,6.75,6.75,7.5,7.68,6.66,6.25,7.25
bias,opinion,7.25,8.5,7.67,8.67,7.25,7.8,7.65,7.65,7.67,7.67,7.67,7.5,7.65,7.67,8.5
attention,awareness,8.75,8.5,9.5,8.75,8.67,8.67,8.67,8.75,8.67,8.75,8.33,8.45,8.88,8.67,8.75
anger,mood,7.32,7.25,7.22,6.25,6.25,7.25,7.22,6.25,6.75,7.5,6.5,6.5,7.25,6.88,6.75
elegance,style,8.5,8.75,8.5,8.75,8.67,8.75,8.75,8.5,8.75,8.68,8.65,8.75,8.5,8.5,8.67
beauty,age,1.23,1.67,2.5,1.23,1.23,1.23,2.34,2.34,2.34,2.34,1.23,1.23,2.34,2.34,2.34
book,theme,3.25,2.34,3.45,3.25,2.34,3.45,2.34,2.34,2.34,3.45,2.34,3.25,3.25,3.25,3.25
friend,mother,4.25,3.25,3.2,2.12,2.22,2.5,2.5,3.25,3.25,3.25,4.2,3.25,2.32,1.0,1.0
vitamin,iron,1.5,1.5,2.0,1.5,2.0,1.5,2.22,3.25,3.25,3.25,0.65,2.34,3.25,2.45,2.45
car,factory,3.25,2.34,3.25,3.25,2.34,2.45,2.34,2.22,3.45,2.34,2.45,2.34,2.34,2.34,0.1
pact,condition,2.34,2.12,2.5,6.5,2.34,6.5,3.25,2.34,2.34,2.67,2.12,3.25,3.25,2.34,2.5
chapter,choice,1.23,1.23,1.23,0.2,0.6,1.23,2.12,0.2,1.23,2.34,1.23,0.45,1.23,1.23,1.23
arithmetic,rhythm,2.34,0.22,0.45,1.23,0.68,2.45,2.5,1.23,1.23,3.25,0.68,0.22,4.2,2.5,0.45
winner,presence,1.23,0.0,1.23,0.2,1.23,0.25,1.23,1.23,0.2,1.23,1.23,0.2,0.2,1.23,2.34
belief,flower,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
winner,goal,6.45,6.5,6.67,6.25,7.25,5.25,6.25,7.68,7.22,6.25,7.25,6.5,6.25,5.25,7.25
trick,size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
choice,vein,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hymn,conquest,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.25,0.0,0.0,0.0,0.0,0.2,0.2
endurance,band,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
jail,choice,0.2,0.0,0.2,0.25,0.2,0.0,0.2,0.2,0.2,0.25,0.0,0.0,0.2,0.0,0.25
condition,boy,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
flower,endurance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hole,agreement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doctor,temper,0.0,0.2,0.25,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,1.23,0.2,1.23,0.2
fraternity,door,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
task,woman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fraternity,baseball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cent,size,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0
presence,door,1.23,0.0,0.2,0.25,1.23,1.23,0.2,1.23,1.23,0.2,0.25,0.2,0.2,0.25,0.2
mouse,management,0.0,0.12,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0
task,highway,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquor,century,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
task,straw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
island,task,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
night,chapter,1.23,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.25,0.2,0.2
pollution,president,0.12,0.12,0.12,0.0,0.12,0.12,0.12,0.25,0.0,0.0,0.25,0.12,0.0,0.0,0.12
gun,trick,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.13,0.0
bath,trick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diet,apple,6.25,5.25,6.45,4.12,4.25,5.25,4.5,6.25,6.25,6.25,4.5,4.25,6.25,6.25,6.25
cent,wife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chapter,tail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
course,stomach,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
hymn,straw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dentist,colonel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wife,straw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hole,wife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pupil,president,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bath,wife,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
people,cent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formula,log,0.0,0.85,2.1,0.22,1.23,0.2,1.23,0.25,1.23,1.23,1.23,0.2,1.23,1.23,0.2
woman,fur,0.0,0.0,0.0,1.23,1.23,0.0,0.0,0.25,0.12,0.25,0.0,0.0,0.0,0.25,0.25
apple,sunshine,1.23,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.2,0.0,0.0,0.0,1.23,0.0,1.23
gun,dawn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meal,waist,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2
camera,president,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liquor,band,0.0,0.2,0.0,1.23,0.0,0.0,0.2,1.23,0.2,1.23,1.23,0.0,0.0,0.2,0.0
stomach,vein,0.2,1.23,1.23,0.45,0.2,0.2,0.2,1.23,1.23,0.4,0.12,0.2,0.25,1.23,0.68
gun,fur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
couch,baseball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
worker,camera,0.2,1.23,1.67,0.0,1.23,0.25,1.23,1.23,0.1,0.25,1.23,0.0,0.0,0.2,0.25
deck,mouse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rice,boy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
people,gun,1.23,0.12,2.34,1.23,1.23,2.34,1.23,1.23,1.23,1.23,1.23,2.34,1.23,1.23,1.23
cliff,tail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ankle,window,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
princess,island,1.23,1.23,1.23,1.23,1.23,2.34,1.23,2.5,2.12,2.34,2.34,1.23,2.34,2.34,1.23
container,mouse,0.0,0.2,0.0,0.0,0.22,0.22,0.0,0.2,0.25,0.0,0.2,0.0,0.25,0.0,0.0
wagon,container,7.25,6.25,5.67,6.25,6.45,6.25,4.2,6.25,7.82,6.25,6.5,6.25,7.22,5.45,5.25
people,balloon,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.2,1.23,0.12,0.1,0.2,0.1,0.0
dollar,people,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bath,balloon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stomach,bedroom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
bicycle,bedroom,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
log,bath,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
bowl,tail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
go,come,7.8,7.2,8.5,7.5,7.5,7.5,8.5,7.5,8.5,7.5,7.5,8.5,7.5,8.5,7.8
take,steal,7.5,7.5,7.5,8.5,7.5,8.5,7.8,8.45,7.5,8.25,7.5,7.8,7.5,8.5,7.5
listen,hear,8.75,8.5,8.75,8.75,8.75,8.5,8.67,8.5,8.5,8.75,9.5,8.75,8.5,8.5,8.75
think,rationalize,8.5,7.85,7.8,7.88,8.5,7.25,7.8,8.5,8.32,7.8,7.5,7.67,7.68,7.65,7.67
occur,happen,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.89,9.99,9.8,9.8
vanish,disappear,9.8,9.8,9.8,9.9,9.8,9.8,9.8,9.8,9.8,9.8,9.5,9.99,9.8,9.9,9.8
multiply,divide,7.5,8.25,6.66,6.66,7.25,7.5,6.5,7.5,7.5,8.25,6.67,7.5,7.5,7.25,4.2
plead,beg,8.95,8.5,8.75,9.5,9.2,8.98,8.8,8.5,8.75,8.75,9.5,8.75,8.67,9.25,8.75
begin,originate,9.25,8.75,8.75,8.75,8.75,8.75,8.98,9.12,8.9,8.75,8.8,9.25,8.92,8.75,8.75
protect,defend,9.5,9.25,9.5,9.8,9.5,9.25,9.25,9.25,9.5,9.5,9.2,9.25,8.88,9.8,9.4
kill,destroy,8.88,8.75,8.75,8.67,8.75,8.75,8.75,8.67,8.75,8.67,8.75,8.75,8.75,8.75,8.75
create,make,8.88,8.75,8.75,8.75,8.5,9.2,9.2,8.33,8.75,8.75,8.5,8.88,8.75,8.75,8.75
accept,reject,9.0,0.0,0.0,8.8,8.6,8.88,0.0,9.8,8.6,0.0,0.0,8.5,0.0,8.6,0.0
ignore,avoid,7.8,8.5,8.5,8.2,8.25,8.75,8.4,8.6,8.5,7.8,8.75,7.89,8.75,8.5,8.22
carry,bring,8.75,8.5,8.5,8.9,8.8,8.75,8.75,8.5,8.5,8.75,8.75,8.75,8.5,8.5,8.75
leave,enter,2.0,0.2,0.0,2.5,2.34,1.8,1.2,0.2,1.2,2.0,3.25,0.2,0.2,2.0,0.0
choose,elect,8.75,8.5,8.75,8.25,8.67,8.67,8.2,8.5,8.5,8.75,8.75,8.75,8.67,8.75,8.5
lose,fail,8.5,8.5,8.5,8.75,8.5,8.5,8.67,8.75,8.5,8.5,8.75,8.75,8.5,8.5,8.5
encourage,discourage,8.8,8.5,8.5,8.67,8.5,8.68,8.5,8.5,9.2,8.5,8.5,8.5,8.88,8.5,8.5
achieve,accomplish,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.8,9.5,9.8,9.8,9.8,9.75,9.8,9.8
make,construct,8.75,8.5,8.5,8.75,8.67,8.5,8.75,8.75,8.75,8.75,8.75,9.5,8.67,8.5,8.75
listen,obey,3.25,2.5,3.25,3.45,3.25,3.2,3.25,4.2,3.25,3.45,3.25,2.34,3.25,3.25,2.5
inform,notify,8.9,8.88,8.88,9.2,8.98,9.25,9.25,8.98,9.2,8.5,8.75,8.75,8.75,8.67,8.75
receive,give,2.5,3.5,2.5,2.5,3.2,2.5,3.2,3.45,3.2,7.5,1.67,0.2,0.2,0.2,2.5
borrow,beg,6.25,6.5,6.67,6.25,6.2,6.25,4.22,6.67,4.5,3.2,6.25,6.67,6.5,7.25,7.25
take,obtain,9.5,8.75,8.5,8.67,8.5,9.5,8.5,8.75,8.5,8.75,8.75,8.5,8.5,8.75,8.5
advise,recommend,8.75,8.5,8.75,8.75,8.75,8.75,8.75,8.75,8.9,8.5,8.75,8.75,8.75,8.5,8.82
imitate,portray,8.67,8.67,8.5,8.5,8.75,7.8,8.5,7.85,8.67,8.6,8.5,8.5,8.5,8.5,8.5
win,succeed,9.25,8.75,8.75,8.67,8.75,8.5,8.5,8.5,8.5,8.75,8.8,8.5,9.5,8.75,8.5
think,decide,7.25,7.62,7.67,7.6,7.68,7.85,7.5,7.68,7.67,7.67,7.67,7.5,6.75,7.25,7.5
greet,meet,6.67,7.5,7.65,7.33,7.5,7.68,7.25,7.67,7.5,7.5,8.5,7.5,7.5,7.5,6.67
agree,argue,2.5,2.5,2.5,0.2,2.5,3.5,2.5,2.5,2.5,3.25,2.5,2.5,2.5,2.5,1.23
enjoy,entertain,8.5,8.5,7.66,8.5,8.5,8.75,8.5,8.5,7.65,8.5,7.82,8.25,8.5,7.85,8.5
destroy,make,1.23,0.0,1.23,0.2,1.23,1.25,0.0,1.23,0.0,2.5,0.2,0.2,0.0,1.44,1.23
save,protect,8.75,8.75,8.5,8.75,8.8,8.5,8.75,8.5,8.75,8.75,8.5,8.75,8.75,8.5,8.75
give,lend,7.89,7.8,8.5,7.67,8.5,8.67,8.5,7.8,8.75,8.5,8.5,8.75,6.67,7.67,8.5
understand,know,8.5,8.5,8.5,8.5,8.67,8.5,8.5,7.88,8.5,8.5,8.5,8.75,8.5,8.5,8.5
take,receive,7.5,7.22,7.6,6.75,7.8,7.5,7.5,9.5,7.88,7.2,7.22,7.5,6.67,6.67,6.5
accept,acknowledge,8.75,8.5,8.5,8.5,8.67,8.5,8.5,8.75,8.5,7.89,8.67,8.5,8.75,8.5,7.88
decide,choose,8.5,8.75,8.75,8.75,8.67,8.9,8.75,8.75,8.75,8.75,8.5,8.9,8.98,8.9,8.8
accept,believe,6.25,6.25,6.8,6.5,6.67,6.25,6.25,7.33,6.45,6.5,6.25,6.66,6.75,6.5,7.25
keep,possess,7.8,7.8,8.5,7.8,7.8,7.67,7.2,7.8,7.67,7.65,7.67,9.5,8.5,8.2,8.5
roam,wander,9.8,9.8,9.8,9.75,9.5,9.8,9.5,9.75,9.8,9.8,9.5,9.8,9.8,9.8,9.8
succeed,fail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spend,save,6.25,7.5,7.5,7.8,7.68,7.25,7.25,6.25,7.5,7.6,7.67,7.5,7.25,6.66,7.88
leave,go,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
come,attend,7.45,7.5,7.78,7.25,7.5,8.5,8.67,7.8,8.5,2.5,8.67,7.67,7.5,7.8,7.5
know,believe,7.5,7.68,6.75,7.25,7.8,7.5,7.68,7.5,7.67,7.67,7.8,7.65,7.67,7.22,6.5
gather,meet,7.8,7.5,7.5,7.65,7.25,8.5,7.25,7.89,6.5,7.25,7.25,7.8,7.25,7.45,7.25
make,earn,6.8,6.45,4.22,6.25,6.25,5.45,6.25,6.25,6.8,6.45,6.66,7.25,4.5,6.25,7.22
forget,ignore,7.8,7.8,6.8,7.82,7.65,8.5,7.5,7.89,7.89,7.6,8.5,7.8,8.5,7.62,8.5
multiply,add,6.67,3.2,3.5,6.67,4.5,6.67,5.25,5.5,5.2,6.25,7.22,3.25,4.2,7.25,6.67
shrink,grow,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,2.5
arrive,leave,2.34,3.25,0.2,2.5,1.22,3.2,4.5,2.5,3.2,2.45,2.5,2.5,2.22,2.5,3.45
succeed,try,3.25,6.25,5.25,4.2,6.25,5.25,4.5,6.5,4.25,6.23,6.25,4.25,5.5,6.5,6.25
accept,deny,0.0,0.0,8.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
arrive,come,8.75,8.5,9.5,8.75,8.5,8.5,8.5,8.88,8.75,8.5,8.75,8.75,8.75,8.75,8.88
agree,differ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0
send,receive,8.5,8.67,8.5,7.22,8.5,8.67,7.22,7.8,7.22,7.8,7.5,7.67,7.5,8.5,7.22
win,dominate,8.5,8.5,8.75,8.8,7.89,8.6,8.75,8.5,8.65,8.5,8.67,8.75,8.75,8.75,8.5
add,divide,2.34,6.67,3.45,2.22,2.0,3.25,2.0,6.66,2.5,2.22,2.5,0.45,7.25,4.5,3.67
kill,choke,8.75,7.64,8.5,7.65,8.45,7.68,7.85,8.5,7.89,7.83,8.5,6.5,7.5,7.65,7.88
acquire,get,8.5,8.5,8.75,8.5,8.5,8.5,8.5,8.75,8.5,8.75,8.75,9.5,8.5,8.5,8.75
participate,join,8.5,8.67,8.5,8.5,8.5,8.75,8.75,8.75,9.5,8.5,9.5,8.5,8.5,8.75,8.75
leave,remain,2.5,3.2,2.5,2.34,2.5,2.5,1.25,0.4,2.22,2.5,2.5,1.23,8.2,1.22,2.5
go,enter,8.75,8.67,8.5,8.5,8.5,8.5,8.5,8.5,7.85,8.5,8.75,8.5,8.67,7.89,8.5
take,carry,8.5,8.5,8.67,8.5,8.88,8.5,8.5,9.5,8.5,8.75,8.5,8.75,8.5,8.75,8.75
forget,learn,3.25,3.25,2.75,3.2,2.5,2.5,2.5,2.5,2.5,3.2,3.25,7.65,2.22,2.5,3.2
appoint,elect,8.25,8.5,8.5,8.67,8.5,8.75,8.45,8.36,8.75,3.5,4.5,8.25,8.5,8.67,8.75
engage,marry,8.67,8.33,7.89,7.5,8.25,7.5,7.89,8.75,7.5,7.25,7.8,8.5,3.0,7.65,8.5
ask,pray,4.25,5.75,6.25,7.25,4.5,4.5,7.25,5.25,3.25,6.25,3.67,4.25,3.25,7.25,6.5
go,send,4.2,5.25,4.2,6.5,5.5,3.2,3.25,3.25,5.22,3.25,3.25,4.2,3.25,3.22,4.2
take,deliver,6.5,5.25,4.2,7.25,6.25,4.5,4.2,6.25,3.5,6.25,5.5,4.5,3.45,5.25,7.6
speak,hear,5.2,7.2,6.75,6.67,5.25,6.25,5.62,6.67,7.5,3.25,7.25,0.25,7.33,3.25,4.2
analyze,evaluate,8.67,8.5,8.5,8.75,8.5,8.5,8.5,8.5,8.5,8.75,8.67,8.6,8.5,8.75,8.67
argue,rationalize,7.35,7.25,7.25,7.65,7.65,6.5,6.5,7.8,7.25,6.5,7.6,6.5,7.85,7.65,7.25
lose,keep,7.5,7.5,8.5,7.8,8.22,7.5,7.8,7.8,7.2,6.66,8.5,7.8,7.22,8.5,7.5
compare,analyze,7.67,7.5,7.65,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,7.68
disorganize,organize,8.88,5.0,8.5,5.0,8.67,8.67,8.67,9.2,5.0,8.88,8.5,4.5,8.5,9.2,8.67
go,allow,1.0,2.5,1.23,1.23,3.22,3.25,2.34,1.23,2.5,1.0,1.0,2.34,2.45,2.5,1.0
take,possess,7.5,6.25,6.75,6.5,8.5,6.67,6.25,7.25,6.5,6.67,6.66,7.8,8.5,6.75,6.25
learn,listen,6.25,5.25,6.5,2.5,7.25,7.6,6.66,7.22,7.25,2.5,7.25,7.22,2.5,2.5,7.22
destroy,construct,0.0,0.0,0.0,2.0,1.44,0.0,0.0,0.2,1.24,0.0,0.0,0.0,0.0,0.0,0.0
create,build,8.75,8.75,9.5,8.75,8.75,8.75,8.75,8.5,8.75,8.75,8.45,8.75,8.75,8.5,9.0
steal,buy,1.23,2.34,1.23,0.2,2.12,2.34,1.23,1.23,1.23,1.23,1.23,2.34,1.23,1.23,2.5
kill,hang,7.68,7.8,8.67,3.56,7.68,7.68,7.8,7.45,7.68,7.67,7.8,7.25,7.67,7.88,7.89
forget,know,2.45,1.44,2.5,2.22,2.34,2.34,2.34,2.5,3.2,2.34,1.23,1.23,3.25,2.5,2.34
create,imagine,7.8,7.5,7.5,7.8,7.85,7.8,7.89,7.68,8.67,7.25,7.67,7.85,7.67,8.5,8.5
do,happen,7.5,7.25,7.5,6.25,7.8,6.75,7.8,6.25,7.22,6.66,8.75,7.6,6.67,7.25,6.5
win,accomplish,8.75,8.75,8.5,8.5,8.5,8.5,9.5,8.5,9.5,9.5,8.65,8.67,8.5,9.5,8.75
give,deny,2.45,2.5,2.5,1.44,1.67,1.2,2.0,2.0,1.2,2.0,2.0,2.5,0.2,2.0,1.8
deserve,earn,8.75,7.5,7.5,8.5,7.5,8.75,8.9,8.75,8.75,8.75,8.5,8.75,8.75,8.5,8.75
get,put,3.0,3.0,6.5,2.0,7.68,6.25,6.67,7.2,7.67,2.0,7.22,2.0,7.22,7.5,6.5
locate,find,8.75,9.5,9.5,8.67,8.5,8.67,8.5,9.25,8.75,8.5,8.88,8.88,8.8,8.75,8.9
appear,attend,2.45,2.45,2.34,2.34,2.22,0.25,1.23,2.34,2.45,2.34,0.25,2.34,2.12,2.34,2.34
know,comprehend,8.75,9.5,8.9,8.9,8.75,8.67,8.9,9.5,9.5,8.75,9.5,8.75,8.75,9.5,9.5
