word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
anatomy,biology,8.5,7.5,8.75,8.75,8.75,8.75,7.85,8.67,8.5,8.45,8.5,7.5,8.75,6.5,7.5
college,profession,2.5,6.45,6.5,5.22,2.5,6.25,6.25,6.5,2.5,6.5,6.25,6.25,2.5,2.5,2.5
book,topic,5.5,4.23,5.5,2.5,5.25,4.2,3.25,2.5,4.22,6.25,3.22,2.5,4.25,4.5,4.5
formula,equation,9.5,9.5,9.5,9.5,9.5,8.99,8.75,8.75,8.75,8.75,8.75,9.5,9.2,8.8,8.75
book,information,8.5,7.5,7.5,8.5,7.89,7.5,7.25,7.5,7.25,7.25,7.5,7.5,7.25,7.89,7.5
boy,partner,0.0,0.0,2.34,0.0,1.25,2.34,1.23,1.23,0.0,1.23,2.34,2.34,1.23,0.0,2.34
sky,universe,7.89,8.5,7.89,7.85,8.5,3.5,8.75,7.8,8.67,3.5,3.5,7.67,8.75,3.5,8.67
population,people,9.5,8.75,9.5,8.98,9.5,9.2,9.5,9.6,9.9,8.88,9.5,9.5,9.5,9.45,9.8
college,class,7.67,7.25,7.88,7.65,8.5,7.89,7.25,8.45,8.32,8.67,7.33,7.89,7.25,7.85,7.25
chief,mayor,7.22,6.8,7.2,7.6,7.5,7.5,7.68,7.6,7.68,7.65,6.5,7.22,7.68,7.8,7.5
rabbi,minister,7.8,6.5,7.45,7.85,7.5,7.25,7.65,7.25,7.25,7.68,7.45,7.25,6.5,6.5,6.45
meter,inch,7.82,8.67,8.75,2.0,7.85,8.75,8.67,8.75,8.45,8.5,8.67,8.5,2.0,8.5,9.1
polyester,cotton,2.0,7.8,7.2,7.25,7.68,8.62,7.5,6.25,7.25,2.0,7.8,7.65,6.5,7.22,7.25
lawyer,banker,5.25,6.25,2.5,5.67,7.32,7.67,6.25,5.25,2.5,7.65,6.25,6.25,6.5,2.5,6.25
violin,instrument,9.8,8.5,9.5,8.5,9.8,9.8,8.5,8.9,9.8,9.5,8.5,9.8,9.8,8.75,9.8
camp,cabin,7.5,7.5,7.62,7.25,7.85,7.5,7.45,7.45,7.5,8.25,7.85,7.68,7.8,7.45,7.5
pot,appliance,6.5,7.5,6.8,7.67,7.65,7.5,6.5,1.5,7.25,7.6,6.25,7.25,7.5,7.25,1.5
linen,fabric,8.75,9.5,9.5,9.5,8.75,9.5,9.5,9.5,9.5,8.5,9.5,8.5,8.75,9.5,8.75
whiskey,champagne,6.82,1.0,5.25,5.25,1.0,6.25,4.5,1.0,6.25,6.25,1.0,6.25,5.25,6.25,6.25
girl,child,8.5,9.5,9.5,8.5,9.5,8.5,8.5,8.5,9.5,8.5,9.5,8.5,8.5,9.5,8.5
cottage,cabin,8.75,8.67,8.75,8.75,8.75,8.67,8.75,8.5,8.75,8.75,8.5,8.75,8.75,8.5,8.75
bird,hen,7.8,8.5,8.75,8.5,8.5,8.5,8.5,9.5,8.5,9.8,8.5,8.5,8.5,8.5,9.5
racket,noise,2.5,2.5,8.5,2.5,8.67,8.5,8.75,8.5,8.5,8.5,9.25,8.5,8.8,2.5,8.5
sunset,evening,8.45,8.67,8.5,8.5,8.75,8.5,8.5,8.75,8.5,8.5,7.83,8.75,8.75,8.5,8.5
drizzle,rain,8.5,9.5,9.5,8.75,8.5,9.5,9.5,8.5,8.75,8.75,9.5,8.5,8.5,9.5,9.5
adult,baby,2.34,2.34,2.45,2.5,2.34,2.22,1.23,2.34,2.12,2.34,2.0,0.25,2.1,2.5,2.0
charcoal,coal,8.5,8.67,8.67,8.67,8.5,8.67,8.5,8.5,9.5,8.67,8.67,9.5,8.5,8.5,8.5
body,spine,8.75,8.75,8.25,3.5,8.25,3.5,8.5,8.67,8.75,3.5,7.8,8.5,8.5,8.5,8.5
head,nail,0.0,0.0,0.0,1.23,0.0,0.2,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
log,timber,8.75,8.5,8.67,8.75,8.5,8.5,3.5,8.75,3.5,3.5,8.5,9.25,8.5,8.75,8.5
spoon,cup,2.5,2.5,7.67,6.25,7.5,2.5,6.25,6.23,6.25,6.25,2.5,6.67,7.25,2.5,6.5
body,nerve,3.5,4.25,4.23,6.5,3.5,6.25,6.25,2.34,6.25,4.75,3.5,6.25,6.25,3.5,5.25
man,husband,9.5,8.5,9.5,9.5,8.5,9.5,9.5,9.5,9.5,8.5,8.5,8.5,8.5,9.5,9.5
bone,neck,4.2,2.5,3.25,6.25,3.45,3.45,2.0,2.34,3.45,2.5,4.25,2.0,2.0,3.25,2.0
