word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
nose,mouth,4.0,7.5,4.0,6.0,6.0,7.2,6.5,5.0,3.5,4.0,5.2,4.5,6.0,7.5,4.5
street,car,2.5,3.5,2.5,0.1,2.5,2.0,3.5,3.0,1.5,3.0,2.0,3.0,2.5,3.0,3.0
bell,door,2.0,1.0,3.75,2.5,1.0,2.5,2.5,2.0,2.5,0.1,1.0,1.5,2.0,1.5,0.5
box,hat,2.0,0.1,2.0,0.1,2.0,0.1,1.5,0.1,1.0,0.0,3.0,2.0,1.5,1.0,2.5
belief,impression,4.0,2.0,5.5,4.0,3.75,4.5,4.5,4.5,3.5,4.2,2.5,4.5,5.5,4.5,4.5
bias,opinion,5.5,6.5,5.5,7.0,7.5,7.5,6.75,7.5,5.5,5.5,6.5,7.0,6.8,6.5,7.0
attention,awareness,7.5,8.5,8.5,8.5,7.75,7.5,8.5,7.5,8.5,8.25,8.0,7.5,7.5,8.5,8.0
anger,mood,6.5,3.5,5.0,4.0,4.0,5.0,4.5,5.0,4.5,2.5,6.0,4.5,4.5,4.0,4.75
elegance,style,7.8,8.25,8.5,7.5,7.5,7.5,7.5,8.5,7.5,8.5,7.8,8.5,8.2,7.5,7.5
beauty,age,1.5,0.15,1.5,1.5,0.0,1.2,2.0,1.5,1.5,2.7,2.5,2.5,2.0,1.0,2.5
book,theme,2.5,2.0,1.5,1.75,2.0,2.3,2.5,0.1,2.5,1.5,1.5,2.5,1.25,2.5,2.0
friend,mother,3.0,2.5,3.2,0.0,2.2,2.8,2.0,2.5,3.25,3.0,2.3,2.0,2.0,1.3,1.5
vitamin,iron,4.25,5.0,4.5,4.0,3.2,5.2,4.0,3.0,5.5,4.5,4.5,4.5,2.5,3.0,5.0
car,factory,0.2,1.5,1.0,2.0,0.45,1.5,3.0,2.5,2.5,3.5,1.0,1.5,1.5,3.0,2.5
pact,condition,3.5,2.0,2.5,2.5,4.5,3.5,4.0,3.5,3.75,2.5,3.0,2.0,3.66,3.5,2.0
chapter,choice,1.5,1.5,0.4,0.0,0.1,1.25,0.15,0.2,0.05,0.1,1.5,1.5,0.2,1.5,0.1
arithmetic,rhythm,1.75,1.0,2.0,1.2,0.0,0.3,0.0,0.3,1.5,2.5,2.5,2.0,1.0,0.3,0.1
winner,presence,0.2,0.1,0.0,0.1,0.0,0.05,0.1,0.1,1.0,0.2,1.5,0.0,0.1,0.0,0.05
belief,flower,1.0,0.1,0.0,0.05,0.0,1.2,0.0,0.05,0.0,0.05,0.1,0.0,0.0,0.0,0.0
winner,goal,3.5,3.5,4.5,3.0,4.5,2.5,6.0,4.5,4.5,3.3,5.0,3.0,2.5,4.75,2.5
trick,size,0.0,0.0,0.1,0.05,0.05,0.02,0.0,0.0,0.0,0.1,0.05,0.05,0.0,0.0,0.1
choice,vein,0.1,0.1,0.0,0.05,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.1,0.1
hymn,conquest,0.5,0.2,0.05,0.1,0.3,1.0,1.0,1.25,0.05,0.1,0.05,0.1,0.02,0.5,0.1
endurance,band,0.2,0.0,0.02,1.0,0.0,0.1,0.2,0.1,0.1,0.15,0.05,0.1,0.0,0.0,0.0
condition,boy,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
flower,endurance,0.05,0.0,0.1,0.1,0.05,0.2,0.0,0.1,0.05,0.0,0.1,0.15,0.0,1.0,0.05
hole,agreement,0.0,0.0,0.0,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
doctor,temper,1.0,0.0,0.1,0.5,0.05,0.1,0.05,0.0,0.0,0.2,0.0,0.1,0.0,1.0,0.1
fraternity,door,0.1,0.05,0.05,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.1,0.1,0.0,0.0,0.05
fraternity,baseball,1.0,1.5,0.1,0.0,0.3,2.0,0.2,0.0,0.0,1.25,1.5,0.3,0.2,0.0,0.05
cent,size,0.04,0.0,0.1,0.05,0.15,1.0,0.1,0.0,1.2,0.1,1.5,0.1,0.15,1.0,0.1
presence,door,0.5,0.2,1.2,0.1,0.2,1.5,1.0,0.0,0.0,1.5,0.0,0.2,1.25,1.0,0.05
mouse,management,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,1.2,0.0,0.05,0.1,0.3,0.05,0.05
task,highway,0.0,0.0,0.1,0.1,0.05,0.0,0.01,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
liquor,century,0.05,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
task,straw,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.05
island,task,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.1,0.0,0.2,0.0,0.1,0.05,0.0,0.0
night,chapter,0.05,0.5,1.0,0.05,0.05,0.2,0.1,1.2,0.1,1.0,1.25,0.0,0.05,0.25,1.0
pollution,president,1.5,0.0,1.0,0.25,0.05,0.1,0.1,0.1,1.0,0.05,0.3,0.1,1.0,0.1,1.0
gun,trick,0.0,0.0,1.25,0.12,1.0,1.5,0.1,1.0,0.1,0.2,0.15,0.2,0.1,0.0,0.1
bath,trick,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0
diet,apple,2.0,2.5,2.0,3.0,2.5,2.0,2.5,2.5,3.0,1.5,1.5,1.75,0.3,5.0,2.5
cent,wife,0.0,0.1,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0
chapter,tail,2.0,1.5,0.0,0.1,0.0,1.0,1.5,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.2
course,stomach,0.1,0.05,0.1,0.02,1.02,0.05,0.05,0.0,0.02,0.0,1.2,0.1,0.0,0.2,0.0
hymn,straw,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02
dentist,colonel,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.1,0.1
wife,straw,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
pupil,president,0.0,0.1,0.0,0.0,0.1,2.5,1.2,0.1,1.0,0.2,0.0,0.0,0.05,0.3,0.05
bath,wife,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
people,cent,0.0,0.04,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0
formula,log,2.5,0.15,3.0,2.5,2.5,2.5,2.5,4.5,3.0,4.75,2.0,2.5,2.5,1.5,1.75
woman,fur,0.0,0.0,0.1,0.0,0.1,0.05,0.0,0.1,0.2,0.08,0.0,0.05,0.5,0.0,0.1
apple,sunshine,0.1,0.0,2.0,0.1,0.05,0.05,1.25,1.0,0.05,0.0,1.2,1.5,0.1,0.0,0.1
gun,dawn,0.0,0.0,0.0,0.05,0.1,0.0,0.05,0.05,0.0,0.0,0.01,0.0,0.05,0.0,0.0
meal,waist,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
camera,president,0.0,0.0,0.2,0.1,0.05,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.1
liquor,band,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.0,0.0
stomach,vein,2.0,2.0,1.5,1.5,2.0,1.5,4.5,2.75,0.2,2.5,0.15,2.5,2.5,2.5,1.0
gun,fur,0.0,0.0,0.01,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
couch,baseball,0.0,0.2,0.0,0.0,0.0,0.05,0.1,0.05,0.5,0.0,0.0,0.0,0.0,0.02,2.0
worker,camera,0.1,0.05,0.0,0.0,0.0,0.1,0.02,0.0,1.5,0.1,0.0,0.1,0.0,0.0,0.1
rice,boy,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
people,gun,0.05,2.5,0.0,0.1,0.0,0.1,0.2,0.1,0.5,0.0,0.0,1.75,0.1,0.2,0.5
cliff,tail,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.05,0.02,0.0,0.0,0.0,0.1
ankle,window,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
container,mouse,0.1,0.1,0.1,2.0,0.0,1.5,0.1,0.1,0.1,0.1,0.0,0.2,0.0,0.1,0.1
wagon,container,2.5,5.75,5.5,4.5,7.5,5.75,4.5,4.5,5.5,6.5,7.0,6.75,6.7,7.5,7.5
people,balloon,0.0,0.05,0.0,0.1,0.05,0.0,0.02,0.0,0.1,0.01,0.0,0.05,0.05,0.05,1.0
dollar,people,0.2,0.0,0.1,0.2,0.3,0.2,0.3,1.0,0.0,1.5,1.0,0.1,0.1,0.2,0.0
bath,balloon,0.1,0.1,0.1,0.07,0.1,1.25,0.05,0.1,0.1,1.0,0.1,0.05,0.0,0.0,0.1
stomach,bedroom,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.1,0.0,0.0
bicycle,bedroom,0.0,0.1,0.05,0.05,0.0,0.1,0.05,0.0,0.2,0.0,0.01,0.0,0.05,0.1,0.0
log,bath,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.1
bowl,tail,0.0,0.02,0.15,0.05,1.5,0.0,1.0,0.0,0.2,0.0,0.05,0.0,0.03,0.0,0.0
go,come,5.5,5.0,1.25,3.0,5.5,2.0,6.0,4.5,3.75,2.5,4.0,1.5,2.0,5.5,2.5
take,steal,7.5,7.5,8.5,6.75,7.25,6.25,7.5,6.75,6.5,8.0,6.5,7.5,6.75,8.0,8.5
listen,hear,8.5,8.0,8.7,8.5,8.5,8.5,7.5,8.5,8.5,7.5,8.5,8.0,8.5,7.5,8.5
think,rationalize,7.0,4.5,6.25,5.25,7.5,4.5,5.0,4.0,6.5,7.5,7.56,6.0,7.2,6.5,5.5
occur,happen,8.75,9.5,8.8,9.8,8.5,9.8,9.0,9.75,9.0,9.5,9.75,9.5,9.5,9.0,9.5
vanish,disappear,9.0,9.5,9.5,9.5,9.5,9.75,9.5,9.9,9.0,9.5,9.0,9.8,9.5,9.5,9.7
multiply,divide,3.5,3.0,2.5,3.0,4.0,1.2,1.0,3.5,2.0,2.0,4.0,4.5,3.0,2.5,3.0
plead,beg,8.75,7.5,8.7,8.5,7.5,8.5,8.5,8.5,9.75,8.5,8.5,8.5,8.7,9.0,8.5
begin,originate,9.0,8.5,9.5,9.0,9.5,8.5,8.5,8.5,8.5,8.0,8.5,9.5,8.5,9.5,8.5
protect,defend,8.5,8.7,8.5,9.0,8.5,9.0,8.75,8.5,9.0,8.5,8.75,8.5,8.75,8.5,8.5
kill,destroy,6.75,6.75,8.5,8.0,7.5,8.5,8.5,6.5,8.0,8.3,8.0,7.5,7.5,8.5,8.0
create,make,8.5,9.0,8.5,8.5,8.75,8.5,9.2,9.5,8.1,8.5,8.0,8.75,8.5,8.5,8.75
accept,reject,0.0,2.0,0.0,1.5,0.1,0.0,2.0,0.05,2.0,0.0,0.2,0.2,0.2,0.1,0.0
ignore,avoid,4.0,6.5,5.5,6.0,6.5,5.2,6.0,6.5,4.5,6.0,6.33,4.75,4.2,6.0,5.5
carry,bring,7.5,8.5,8.5,8.5,8.25,8.5,8.5,8.25,8.5,7.5,8.5,7.25,8.0,8.5,7.5
leave,enter,1.5,0.1,2.0,3.0,1.5,2.0,2.0,2.5,0.1,2.5,1.5,0.0,2.0,0.1,0.1
choose,elect,8.5,8.5,8.5,8.3,7.5,8.5,8.5,8.5,8.5,8.75,9.0,7.5,9.0,9.0,8.75
lose,fail,7.5,7.5,7.5,7.75,8.5,6.0,7.5,7.5,7.25,7.5,7.0,7.25,7.5,8.0,7.5
encourage,discourage,0.05,0.1,0.1,1.0,0.05,1.2,0.0,0.0,1.0,0.0,0.05,0.0,0.0,0.05,0.0
achieve,accomplish,9.0,9.0,9.0,9.8,9.5,9.0,9.2,9.75,9.5,9.0,9.5,9.25,9.5,9.5,9.75
make,construct,8.5,8.5,7.5,8.0,8.0,8.75,7.5,8.5,8.5,8.5,7.5,8.5,8.75,7.5,7.75
listen,obey,4.0,2.5,4.0,3.0,3.0,2.5,1.5,3.0,2.5,2.5,2.5,3.0,4.5,3.5,2.0
receive,give,0.15,2.0,2.0,2.0,0.1,3.0,0.2,1.0,1.5,2.5,2.5,3.0,2.0,0.1,0.1
borrow,beg,2.35,0.05,2.5,2.0,3.0,1.0,4.25,2.5,0.3,2.0,3.0,2.5,3.0,1.75,2.0
take,obtain,9.0,9.0,8.5,8.75,8.3,8.5,8.5,8.5,8.5,8.9,8.5,8.0,8.5,9.0,9.5
advise,recommend,8.75,8.5,8.5,8.5,8.75,8.5,8.0,8.5,8.5,8.0,8.5,8.5,8.3,9.2,8.5
imitate,portray,6.5,6.5,6.0,6.5,7.0,4.5,6.5,5.0,6.5,6.5,6.0,6.0,6.0,7.3,6.5
win,succeed,9.0,9.0,9.75,8.9,9.5,8.75,9.0,9.0,8.5,8.75,8.75,9.25,8.75,9.25,9.8
think,decide,6.5,6.5,6.5,7.5,6.5,7.5,7.5,7.5,7.42,6.5,7.5,7.4,7.5,6.75,7.0
greet,meet,6.5,6.5,5.8,6.5,6.5,5.0,4.5,5.5,6.5,3.5,7.2,5.5,5.0,6.75,4.0
agree,argue,2.0,0.2,4.0,0.15,3.0,6.0,1.0,2.5,2.0,2.0,2.5,5.0,3.0,2.5,0.2
destroy,make,0.1,1.0,0.05,1.5,0.15,1.0,0.05,0.0,0.0,0.05,0.1,0.1,0.0,0.0,0.1
save,protect,8.5,8.5,8.5,8.4,8.5,8.5,8.5,8.7,7.85,7.3,8.5,8.7,7.5,7.5,7.5
give,lend,7.5,7.5,8.25,7.5,7.5,7.5,6.5,7.5,8.25,7.3,7.0,7.5,7.5,8.0,7.0
understand,know,8.5,7.5,7.5,7.5,8.5,8.5,8.5,8.5,8.25,8.5,8.5,8.25,7.5,8.5,8.5
take,receive,8.5,8.5,7.5,8.5,8.0,8.5,8.5,7.5,7.85,8.2,7.5,7.5,7.5,8.0,7.0
accept,acknowledge,7.25,6.25,7.0,8.5,7.5,8.7,7.5,8.75,8.5,8.5,8.0,7.5,8.5,7.5,7.5
decide,choose,9.5,8.5,8.5,8.75,8.5,9.0,8.75,8.25,9.25,8.5,8.5,8.75,8.75,8.5,8.7
accept,believe,5.5,4.75,5.2,3.5,4.5,4.25,7.5,4.2,5.0,3.75,5.5,4.75,6.5,2.5,5.3
keep,possess,7.2,8.5,8.0,7.25,8.5,8.0,8.5,8.5,8.0,7.5,8.0,7.5,7.5,8.5,7.5
succeed,fail,0.1,0.0,0.0,0.05,2.0,1.0,0.0,0.0,0.0,0.05,0.1,0.0,0.1,0.1,2.0
spend,save,2.0,3.0,1.2,1.0,2.5,2.0,0.2,4.0,2.0,2.5,3.0,2.5,2.5,1.0,0.5
leave,go,8.5,8.5,8.5,8.5,8.75,8.33,8.5,9.5,8.75,8.0,8.5,8.5,8.5,8.5,8.0
know,believe,6.0,5.5,4.5,6.5,5.2,4.0,7.5,4.5,4.5,4.5,4.5,6.75,6.0,5.5,5.5
gather,meet,8.5,7.5,8.3,8.5,7.8,7.25,7.25,7.5,7.0,7.5,8.5,8.5,8.5,8.5,7.25
make,earn,3.5,5.75,4.75,5.5,4.2,5.0,5.5,4.5,3.0,3.5,4.5,5.0,3.5,4.5,3.0
forget,ignore,6.15,5.0,7.5,7.5,6.5,6.5,7.5,6.5,5.5,7.5,6.5,6.5,7.5,5.35,5.0
multiply,add,2.0,5.75,4.5,3.0,2.5,4.5,4.0,4.0,3.5,4.0,7.5,6.5,4.0,4.5,4.0
shrink,grow,0.1,0.0,1.0,0.0,0.0,0.05,0.2,0.1,0.1,0.0,1.0,1.0,0.05,0.05,1.0
arrive,leave,0.3,2.0,1.0,0.5,0.15,0.0,2.0,0.0,2.0,2.0,1.5,3.0,0.0,3.0,0.0
accept,deny,2.0,0.5,1.5,0.1,1.0,1.0,1.5,0.0,0.0,1.0,0.1,0.0,0.1,0.05,0.0
arrive,come,9.1,8.5,7.5,8.5,8.0,8.5,8.5,9.0,8.5,9.0,8.75,7.8,8.75,7.5,8.0
agree,differ,0.1,0.0,1.0,0.1,0.05,0.2,0.05,0.1,0.0,0.0,0.0,0.05,0.1,1.0,0.15
send,receive,3.0,2.5,6.5,7.5,6.5,2.14,7.5,6.2,7.5,4.0,7.5,2.0,2.5,7.5,7.0
win,dominate,7.5,7.5,7.5,8.5,6.75,7.5,6.5,7.5,8.5,7.5,7.5,7.5,6.5,7.5,7.5
add,divide,5.0,3.0,3.0,2.5,0.1,2.0,3.0,1.0,2.5,3.0,3.5,1.0,2.5,2.5,2.0
kill,choke,7.5,7.5,6.5,6.32,0.7,7.5,7.5,7.5,4.0,6.5,5.75,7.0,7.0,7.5,6.75
acquire,get,8.5,8.0,8.5,7.75,8.5,9.0,9.0,8.75,8.7,8.5,9.5,8.5,8.75,8.5,8.5
participate,join,8.75,8.5,8.5,8.5,8.8,8.5,9.0,8.5,8.5,8.75,8.0,9.3,8.5,8.5,8.5
leave,remain,1.0,0.1,0.1,0.05,0.25,0.05,0.0,0.0,0.02,0.05,0.1,0.1,0.0,0.05,0.0
go,enter,4.0,5.0,4.5,5.5,6.0,6.5,6.0,6.5,6.5,6.5,6.5,6.0,7.2,6.5,6.5
take,carry,7.5,8.0,8.3,7.5,7.5,7.5,7.2,6.5,7.5,7.5,7.5,7.5,7.25,7.5,8.5
forget,learn,3.0,0.1,0.1,0.1,2.5,2.0,2.0,2.5,1.0,2.5,2.0,1.5,2.0,3.5,0.1
engage,marry,7.0,7.5,7.2,2.5,3.75,4.5,3.5,7.5,5.5,6.5,7.25,3.25,7.5,3.0,9.0
ask,pray,4.5,3.75,5.2,4.5,4.5,4.5,5.25,4.5,5.0,2.5,5.7,4.5,5.0,6.5,4.25
go,send,3.0,2.5,4.2,1.75,4.5,5.0,3.75,3.0,2.5,3.5,3.5,4.5,4.0,3.75,3.0
take,deliver,4.0,3.0,4.5,5.8,5.0,3.5,3.5,5.2,2.2,3.75,5.5,2.0,4.0,4.2,5.5
speak,hear,6.5,6.5,4.75,6.5,7.0,5.5,5.0,4.5,5.5,5.0,3.0,4.5,3.5,4.2,4.5
analyze,evaluate,7.5,8.5,7.5,8.5,7.5,8.3,8.0,8.0,7.2,7.5,7.5,7.5,7.8,8.32,8.5
argue,rationalize,3.75,4.5,6.5,5.5,7.3,5.1,7.5,4.5,4.35,4.5,5.75,4.2,5.5,6.5,6.5
lose,keep,1.0,0.0,0.2,0.0,0.05,0.05,0.0,0.05,1.0,0.1,2.0,0.2,0.15,0.25,2.0
compare,analyze,6.5,7.25,7.5,8.0,8.0,6.5,6.75,6.5,7.3,7.5,8.0,7.3,8.0,6.5,6.5
disorganize,organize,2.5,0.2,4.0,0.5,0.1,2.0,0.5,2.0,2.5,1.5,2.5,2.5,2.0,0.0,2.5
go,allow,2.5,2.5,1.75,1.75,1.4,2.0,0.2,0.2,0.1,1.0,1.0,2.5,2.5,1.0,0.2
take,possess,7.5,7.25,6.5,7.5,7.0,7.25,8.0,7.6,7.5,7.5,7.0,7.5,6.5,6.5,7.5
learn,listen,3.2,2.5,4.5,4.5,2.9,3.5,3.5,3.25,3.0,3.5,3.5,4.5,3.0,2.0,4.0
destroy,construct,0.0,0.1,2.0,0.1,0.1,1.0,0.1,2.0,2.0,0.1,0.1,0.0,0.05,0.15,0.2
create,build,8.5,7.8,8.0,8.2,8.5,8.75,7.5,7.5,8.25,8.5,8.5,8.12,8.0,8.2,8.5
steal,buy,0.1,5.0,0.1,0.3,2.4,0.5,3.0,1.5,1.5,2.5,0.2,4.0,0.3,1.5,0.0
kill,hang,5.0,6.0,2.5,6.5,8.5,6.5,7.5,6.3,4.5,7.8,5.5,5.5,2.0,6.0,8.0
forget,know,0.1,1.5,0.2,1.0,1.25,2.5,1.0,0.05,0.0,0.21,3.0,2.0,2.0,0.05,2.0
create,imagine,7.0,7.0,7.0,6.0,7.25,7.7,7.75,7.5,7.5,7.2,6.5,8.0,6.5,7.0,7.25
do,happen,1.5,2.5,2.0,2.3,1.0,4.0,4.0,2.5,3.0,1.5,4.0,3.5,3.75,1.5,4.5
win,accomplish,8.5,8.5,7.5,7.8,8.5,8.2,7.5,7.5,8.5,7.5,7.5,8.75,7.5,7.0,7.5
give,deny,1.5,1.25,0.0,0.0,0.0,0.0,1.0,0.0,0.2,2.5,0.2,0.1,0.0,1.0,0.0
deserve,earn,8.5,7.0,7.5,7.5,8.5,7.5,7.5,8.0,8.0,8.0,8.75,8.5,7.0,8.0,8.75
get,put,3.75,2.0,2.0,1.5,2.0,2.5,2.0,1.2,1.0,2.0,1.0,2.0,2.0,2.0,2.0
locate,find,9.7,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.75,8.5,7.8,9.0,8.1,8.5,8.5
appear,attend,4.5,4.0,2.75,4.5,6.25,4.0,4.0,2.0,7.5,5.0,6.5,4.5,4.5,5.75,4.5
know,comprehend,7.5,8.5,8.3,8.5,8.5,8.0,7.5,9.0,8.0,7.8,8.5,8.5,8.5,8.0,8.2
pretend,imagine,7.5,7.5,7.5,7.0,7.5,6.9,7.3,7.5,6.33,6.75,7.5,8.5,6.0,8.5,6.75
satisfy,please,8.5,8.3,7.25,8.5,8.5,8.5,8.7,7.5,8.5,8.5,8.5,8.5,8.5,8.75,7.5
cherish,keep,4.5,6.5,5.5,6.0,3.5,5.0,6.75,6.0,5.0,5.5,6.0,6.5,5.5,6.0,7.5
argue,differ,7.5,7.5,7.5,7.2,7.5,7.25,6.75,6.8,6.5,7.5,6.5,8.0,7.25,6.5,7.5
overcome,dominate,4.5,4.5,5.5,6.0,5.25,3.0,4.2,3.5,5.5,6.25,5.5,4.2,5.25,5.5,5.0
behave,obey,6.5,7.25,5.5,4.5,5.75,6.0,7.2,6.2,6.0,5.75,5.25,6.5,6.3,6.75,6.3
cooperate,participate,7.3,7.35,6.5,7.5,7.5,8.75,6.5,7.5,7.5,7.2,7.5,7.5,6.5,8.5,7.5
achieve,try,5.0,5.5,3.5,5.5,5.0,4.5,5.5,4.33,3.5,4.5,6.0,4.25,3.5,4.5,4.5
fail,discourage,1.5,2.5,3.25,3.0,2.5,2.5,2.5,3.0,2.0,2.5,2.5,2.0,2.5,3.0,2.5
begin,quit,0.1,1.5,0.1,2.0,0.0,1.0,0.05,0.5,0.05,1.0,0.5,1.0,0.1,0.1,0.2
say,participate,2.0,1.5,1.5,1.0,1.5,1.5,2.0,1.0,0.2,0.5,0.1,1.2,1.25,1.2,1.0
come,bring,4.75,5.0,6.5,4.0,2.0,4.5,4.5,6.5,3.5,4.0,5.0,4.0,5.5,4.0,3.5
declare,announce,8.5,8.5,8.5,9.0,8.85,8.75,8.75,9.0,8.5,8.0,8.5,8.5,9.5,9.3,9.0
