word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
bottom,top,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.2,0.0
friend,buddy,9.5,8.5,8.5,9.5,9.75,8.75,9.5,9.5,9.0,8.5,8.7,9.0,9.0,8.5,8.7
student,pupil,9.75,9.5,9.5,9.7,9.25,9.0,9.5,9.0,9.2,8.5,9.5,9.5,9.2,9.25,9.8
world,globe,9.5,9.0,8.5,9.0,9.0,8.5,9.0,9.0,9.5,9.0,9.0,8.95,8.5,8.5,9.5
leg,arm,6.0,5.5,5.5,8.5,6.0,6.5,8.0,8.0,7.5,7.5,4.5,6.75,7.0,6.8,7.5
plane,jet,7.75,8.7,8.2,8.5,8.0,7.5,8.5,8.5,8.0,8.5,7.5,8.5,8.75,8.5,8.5
woman,man,8.5,6.0,6.75,7.5,6.8,8.0,7.0,7.5,8.5,8.5,8.0,9.0,8.0,8.5,8.5
horse,colt,9.0,8.8,8.5,8.75,8.5,9.0,9.5,8.5,8.5,8.5,8.0,9.0,8.5,9.0,9.0
actress,actor,9.0,7.0,8.5,8.5,8.5,9.0,9.0,9.8,8.5,9.0,8.5,8.5,8.75,8.5,9.0
teacher,instructor,8.7,9.25,9.75,9.0,8.5,9.0,9.5,9.5,9.0,8.5,9.0,7.75,8.5,8.7,8.5
movie,film,9.8,9.0,9.75,9.5,9.5,9.8,9.75,9.9,10.0,9.75,9.5,9.5,9.8,9.5,9.8
bird,hawk,9.0,8.75,9.0,8.0,8.0,8.4,8.5,8.5,8.5,8.5,8.5,7.5,8.43,8.5,9.0
word,dictionary,3.0,4.5,2.0,3.25,4.2,4.2,2.5,4.0,4.08,6.75,8.5,3.25,5.5,4.75,7.0
money,salary,8.0,8.0,7.8,7.0,7.5,8.5,7.5,7.5,8.5,7.0,8.5,8.5,8.75,7.0,9.0
dog,cat,8.5,6.0,7.5,7.5,6.0,7.0,5.75,6.0,7.5,7.5,7.5,8.0,6.0,8.0,7.3
area,region,8.5,8.75,8.5,9.0,9.0,7.5,8.2,8.5,7.5,8.5,8.5,8.5,8.0,7.5,8.0
navy,army,5.0,6.5,7.5,6.5,8.5,7.2,8.0,5.5,6.5,6.0,7.2,7.0,7.5,7.0,6.5
book,literature,8.25,7.5,8.4,7.5,8.2,7.5,7.8,8.7,6.0,7.5,8.75,7.5,7.5,7.5,6.5
clothes,closet,4.5,5.0,3.5,4.5,4.5,4.7,4.5,7.0,3.0,5.0,5.5,4.8,7.5,6.5,5.5
sunset,sunrise,5.5,7.5,7.5,7.75,8.5,5.2,6.5,5.0,7.5,7.5,5.5,5.0,8.0,7.5,7.8
child,adult,3.0,2.75,3.0,3.0,5.0,4.5,3.5,4.75,3.75,5.0,4.5,4.0,3.0,4.0,4.5
cow,cattle,8.7,9.5,9.0,9.5,9.0,8.5,8.8,9.2,8.5,8.5,9.0,8.75,9.5,9.0,9.0
book,story,7.8,4.5,5.25,7.5,7.5,7.2,7.8,7.0,7.5,6.75,6.5,7.5,7.25,6.0,7.8
winter,summer,2.5,0.05,0.0,2.0,1.5,0.1,2.5,0.3,2.0,0.0,2.5,2.33,2.0,2.5,1.0
taxi,cab,9.5,9.8,9.5,9.8,9.5,10.0,9.0,9.0,10.0,9.5,9.5,9.5,9.5,9.0,10.0
tree,maple,8.0,9.4,9.75,9.0,9.0,8.5,9.0,8.5,9.0,9.3,9.0,8.5,7.5,8.75,8.5
bed,bedroom,8.5,8.5,7.5,6.5,7.5,6.5,5.0,7.5,6.5,7.5,6.5,7.5,7.0,7.0,7.5
roof,ceiling,8.0,4.5,7.5,6.25,6.5,5.0,5.3,7.5,8.0,700.0,6.5,6.0,7.5,7.5,7.67
disease,infection,8.0,8.5,8.25,8.5,8.0,8.5,8.5,8.5,7.5,7.5,8.25,8.0,8.5,8.25,8.5
arm,shoulder,5.75,6.0,7.0,5.0,5.0,5.25,5.5,6.5,7.4,7.5,5.25,7.5,5.2,4.0,7.5
sheep,lamb,8.5,8.75,6.8,9.0,8.5,8.0,7.5,8.5,8.75,8.5,8.5,8.5,7.5,8.75,9.0
lady,gentleman,5.0,7.0,5.5,8.0,4.5,8.0,8.5,9.0,4.5,7.5,7.5,7.5,3.5,7.5,8.0
boat,anchor,4.2,6.75,4.5,4.5,5.0,6.0,3.5,4.5,5.0,4.5,4.5,4.0,3.2,5.0,3.2
priest,monk,8.5,8.75,8.0,7.5,7.5,7.5,7.5,7.5,7.5,7.75,8.3,8.5,8.5,8.5,7.5
toe,finger,8.0,8.5,7.5,7.5,7.5,6.5,6.5,8.5,7.5,8.0,8.0,5.5,7.5,7.5,7.5
river,stream,8.25,7.75,8.0,7.5,8.5,8.7,7.8,7.5,8.5,8.5,7.8,8.0,8.7,8.0,7.5
anger,fury,9.2,9.0,9.0,9.5,8.5,8.5,8.5,9.3,8.5,8.5,9.5,8.5,8.5,9.75,9.0
date,calendar,7.2,5.75,6.0,5.5,7.5,6.5,5.5,7.5,6.5,7.5,7.5,7.4,8.5,7.25,7.0
sea,ocean,8.0,9.5,9.0,8.5,9.0,9.2,8.5,9.5,9.0,8.75,8.75,9.5,9.25,9.8,9.0
second,minute,8.5,7.0,7.5,8.75,8.5,7.5,7.0,6.5,7.5,7.0,7.8,7.5,8.0,7.5,8.0
hand,thumb,6.5,6.5,7.7,8.5,6.5,5.75,7.5,8.5,4.5,7.75,7.5,7.5,7.0,7.5,5.0
wood,log,7.5,8.2,8.0,8.0,8.0,8.5,7.5,7.5,8.5,8.0,7.5,7.8,8.0,7.5,8.5
mud,dirt,9.75,8.5,9.0,8.5,8.5,8.5,8.5,8.75,8.7,8.5,8.5,9.0,8.75,8.5,9.0
hallway,corridor,8.5,9.5,9.25,9.8,8.5,9.5,9.0,9.8,9.5,9.0,9.5,9.0,9.75,9.8,9.5
way,manner,8.7,8.75,8.0,9.0,8.75,8.75,8.5,8.8,8.75,8.5,8.75,9.75,8.5,9.0,9.5
mouse,cat,3.0,3.2,3.5,6.25,4.2,5.75,3.25,5.0,4.5,4.5,5.5,2.5,4.0,4.0,6.0
cop,sheriff,8.0,8.7,8.5,8.5,8.0,9.0,7.5,8.5,8.5,8.5,8.5,8.5,8.5,7.5,8.5
death,burial,7.5,6.25,7.0,6.75,5.0,6.5,4.5,6.75,5.5,5.7,6.5,5.5,5.5,7.5,5.5
music,melody,7.5,8.5,7.5,7.8,7.5,7.6,7.5,9.5,7.5,8.5,6.5,6.8,8.75,8.5,7.5
beer,alcohol,8.75,8.0,8.5,8.5,8.5,8.0,8.7,7.5,8.5,8.75,8.0,8.5,8.6,8.0,7.8
mouth,lip,7.5,7.65,7.8,7.0,6.0,7.2,7.25,8.0,8.0,6.7,7.5,7.0,7.5,8.5,6.5
storm,hurricane,8.5,9.0,8.0,7.5,8.0,8.5,8.5,8.75,9.0,9.0,9.0,8.8,9.5,7.5,8.5
tax,income,4.2,4.5,3.5,4.0,5.0,6.0,4.5,5.7,3.5,4.0,3.5,4.5,4.75,4.0,6.5
flower,violet,8.5,8.5,8.5,8.5,9.0,8.5,9.0,9.0,7.5,8.75,9.0,8.5,8.5,7.5,8.0
paper,cardboard,8.5,6.75,7.5,7.5,7.5,6.3,7.5,7.5,8.0,7.3,7.5,7.5,7.0,8.5,7.5
floor,ceiling,4.5,0.1,3.8,4.5,4.0,3.0,4.5,6.0,4.0,4.5,0.15,4.5,4.5,3.5,3.2
beach,seashore,9.5,9.5,9.5,9.75,9.5,8.5,9.75,8.8,8.7,9.5,9.5,9.5,8.5,9.2,9.75
rod,curtain,1.2,2.5,0.0,2.0,1.0,2.0,2.5,0.3,2.5,2.5,4.0,4.0,2.3,1.5,1.25
hound,fox,2.5,6.25,3.5,5.0,3.5,2.5,3.0,4.5,2.5,2.5,1.5,4.0,4.5,2.0,4.0
street,alley,7.0,8.5,7.25,8.0,7.2,7.0,7.5,7.5,7.5,7.5,7.2,7.5,7.5,7.5,7.5
boat,deck,6.5,4.0,3.5,4.0,5.0,4.5,3.0,4.5,7.5,6.0,4.5,4.5,6.3,3.0,4.0
car,horn,3.0,2.5,3.0,2.0,1.2,4.5,3.5,1.5,2.5,2.5,2.0,1.5,4.5,3.0,1.5
friend,guest,4.25,3.0,2.5,4.0,4.5,3.0,3.0,3.5,2.5,3.5,3.5,2.5,4.0,3.5,2.5
employer,employee,3.75,4.0,4.5,5.0,4.5,6.0,5.0,4.0,4.0,5.5,4.0,4.0,3.5,5.0,4.5
hand,wrist,8.0,7.5,7.5,7.6,6.0,5.0,7.5,7.5,6.5,6.5,7.5,7.5,8.5,6.0,4.5
ball,cannon,0.0,1.0,2.5,0.0,0.0,0.0,1.2,1.0,1.5,2.0,1.0,1.2,0.05,0.1,1.0
alcohol,brandy,8.0,8.5,7.5,7.3,8.0,8.5,8.75,8.5,8.5,8.5,8.5,8.0,8.0,8.5,8.5
victory,triumph,9.0,9.2,9.75,8.5,9.5,9.5,9.0,9.0,9.75,9.5,9.2,9.3,9.2,9.75,9.5
telephone,booth,2.0,2.0,4.0,3.0,1.5,3.5,2.8,4.25,2.5,4.5,5.0,2.4,5.0,6.5,3.0
door,doorway,8.5,8.5,7.5,8.75,8.5,8.5,8.5,8.5,8.5,8.0,8.5,8.5,9.0,8.5,9.1
motel,inn,7.7,8.0,8.5,7.5,7.5,7.5,7.2,8.0,7.5,7.5,7.5,7.5,7.5,7.5,7.5
clothes,cloth,8.5,7.5,7.0,8.5,8.5,8.5,8.5,7.0,7.5,9.0,7.0,6.0,7.3,8.5,7.25
steak,meat,8.5,9.0,8.5,8.5,8.0,8.75,8.7,8.7,8.0,8.5,8.5,9.5,9.0,8.0,9.0
nail,thumb,2.5,4.0,2.0,1.5,1.2,3.0,3.5,1.5,1.2,0.5,3.0,3.25,1.5,1.5,2.5
band,orchestra,8.3,8.0,8.75,8.5,7.5,8.0,7.3,8.5,8.5,8.0,7.5,7.5,7.5,7.25,8.5
book,bible,7.65,8.0,7.5,7.5,8.75,8.5,7.5,7.8,8.4,8.0,8.5,8.5,8.5,8.5,7.5
business,industry,8.5,8.5,8.75,8.5,8.05,8.5,8.5,8.7,7.0,8.5,8.25,8.8,8.5,8.0,8.5
winter,season,8.5,8.5,8.5,7.5,9.0,8.5,7.5,8.5,8.0,7.5,7.5,8.75,8.5,6.5,8.0
decade,century,7.5,6.5,8.0,8.5,8.0,8.0,8.5,7.0,7.5,8.25,7.5,8.5,7.5,8.75,7.0
alcohol,gin,8.75,6.5,7.5,7.5,7.8,8.0,8.5,8.0,8.5,8.0,8.5,8.5,8.0,9.0,8.0
hat,coat,5.0,4.75,5.3,3.5,4.5,4.75,4.5,4.0,3.2,4.2,4.5,4.0,4.5,4.25,4.5
window,door,6.0,7.0,4.5,5.2,7.5,7.4,5.0,6.0,5.5,5.0,6.5,3.5,7.5,7.5,6.0
arm,wrist,5.0,6.8,7.5,4.5,6.5,7.0,7.5,7.5,7.5,7.5,6.5,7.5,8.5,7.0,5.5
house,apartment,7.5,7.2,7.5,8.2,7.5,8.5,7.5,8.0,7.5,8.5,6.25,7.5,7.5,7.0,6.5
glass,crystal,7.5,7.5,8.5,7.8,6.5,7.5,7.5,8.0,8.0,7.5,7.5,8.2,8.5,8.0,8.2
wine,brandy,6.75,7.25,6.0,7.5,6.5,7.5,7.25,7.5,7.5,7.5,6.5,8.5,7.3,7.5,7.5
creator,maker,8.5,9.0,8.5,8.5,8.75,8.5,9.5,8.5,8.5,8.0,8.5,8.4,9.5,9.0,9.4
