word1,word2,similarity_score_1,similarity_score_2,similarity_score_3,similarity_score_4,similarity_score_5,similarity_score_6,similarity_score_7,similarity_score_8,similarity_score_9,similarity_score_10,similarity_score_11,similarity_score_12,similarity_score_13,similarity_score_14,similarity_score_15
makkelijk,flexibel,5.12,2.0,4.95,2.0,4.81,5.5,5.56,4.0,3.46,4.62,5.69,4.47,1.16,4.68,6.33
stellig,zeker,8.2,5.33,7.28,6.73,5.26,6.5,7.43,5.5,7.55,7.77,4.78,6.13,8.92,6.83,7.63
essentieel,noodzakelijk,8.63,8.0,7.81,7.7,6.46,4.5,7.96,6.5,7.79,7.0,6.61,6.7,7.89,7.55,7.33
anders,normaal,7.2,3.0,4.21,8.94,5.27,4.0,5.35,7.5,6.5,5.86,3.33,5.31,3.02,5.69,3.29
sluw,slim,7.55,4.0,6.38,6.03,5.63,7.5,7.06,6.0,7.52,7.93,7.76,5.18,7.0,7.26,7.21
cruciaal,belangrijk,8.21,6.0,7.49,7.5,6.51,6.75,8.44,6.5,7.1,7.58,7.15,6.43,8.92,8.18,7.46
hard,wreed,2.57,2.82,1.12,3.26,1.29,2.45,2.24,2.48,1.34,1.24,2.45,0.25,3.15,1.46,0.22
kinderachtig,dwaas,8.0,6.28,6.1,5.07,6.96,7.33,7.0,5.83,6.67,7.74,7.35,4.88,7.94,6.07,6.89
zelden,zeldzaam,8.39,4.59,9.55,8.84,10.0,8.78,6.8,8.1,9.17,9.57,9.21,7.13,9.74,8.69,5.48
vriendelijk,vrijgevig,8.67,8.51,7.91,7.61,8.56,7.78,7.99,7.18,7.95,8.15,7.89,7.63,8.17,7.61,8.95
breekbaar,kil,0.48,2.43,1.87,1.72,1.29,1.89,1.13,1.25,1.12,1.25,2.13,0.63,2.34,1.05,1.62
lang,smal,2.02,2.96,1.93,3.63,2.85,4.33,1.94,2.46,3.58,1.84,3.78,3.0,4.61,3.16,3.39
groot,zwaar,0.7,3.66,1.64,2.09,3.2,3.33,5.21,3.63,2.02,3.13,4.67,3.75,5.18,3.8,2.14
ruw,koel,3.55,2.34,1.38,3.0,2.85,2.67,3.11,2.4,1.45,6.14,4.12,1.25,3.02,2.02,2.65
bizar,vreemd,9.06,6.64,9.06,8.54,9.42,8.33,8.59,8.82,9.14,8.75,8.76,8.25,9.59,8.8,8.57
illegaal,immoreel,2.31,1.68,4.83,6.22,6.96,7.22,1.94,5.18,6.96,3.66,4.67,2.75,7.34,3.81,2.62
slecht,schuldig,1.58,3.49,2.18,0.5,2.08,2.22,1.89,2.17,1.22,1.62,2.12,1.5,2.47,2.06,1.64
modern,oud,0.67,2.08,0.67,1.92,1.25,4.44,4.33,1.08,2.09,2.23,2.75,2.25,4.63,2.78,1.95
nieuw,oud,2.11,1.94,0.69,1.94,1.25,1.94,1.94,1.94,3.61,1.94,3.67,1.81,1.94,1.94,2.14
saai,grappig,1.94,3.15,1.58,0.58,1.67,2.78,3.46,2.59,1.34,1.51,3.21,0.69,3.12,2.57,1.96
gelukkig,jong,1.87,1.87,1.11,0.67,1.87,3.33,4.04,1.92,1.36,1.2,2.34,0.94,2.64,3.68,2.01
makkelijk,groot,1.82,2.01,1.85,0.61,1.67,2.22,1.86,1.56,1.15,1.41,1.89,0.63,1.86,2.93,2.31
geweldig,vreselijk,1.27,2.84,2.62,3.84,1.67,3.11,2.44,2.12,4.48,2.57,4.56,2.38,3.53,2.74,1.77
klein,enorm,1.0,2.24,1.45,1.19,2.5,2.67,2.44,2.81,2.53,1.74,3.24,1.06,3.82,2.03,1.9
beleefd,gepast,6.73,5.58,5.64,7.32,5.62,7.56,6.08,6.48,7.48,3.58,5.78,5.0,6.7,7.01,5.45
bescheiden,beschaamd,2.9,2.18,1.38,3.15,3.33,2.22,4.43,1.69,1.32,1.44,4.23,3.38,2.8,5.75,3.57
exotisch,zeldzaam,5.69,3.64,3.07,4.81,3.33,4.44,1.36,4.71,2.74,6.88,5.32,1.25,4.41,4.35,3.42
dom,slim,7.44,5.35,6.36,2.97,6.04,5.33,6.25,5.06,7.17,4.72,6.72,3.19,7.53,4.88,3.77
heerlijk,prachtig,5.66,8.07,7.33,7.77,7.08,7.33,7.91,5.08,8.68,5.64,6.45,6.56,8.32,5.27,7.49
opvallend,duidelijk,4.29,5.27,2.01,5.33,4.38,4.78,5.51,3.12,4.63,2.11,4.56,2.88,6.45,4.83,6.35
angstig,bang,8.27,7.36,7.58,7.68,5.63,7.33,6.15,7.91,8.72,7.16,7.32,8.25,6.5,7.97,6.36
formeel,juist,5.26,2.41,1.37,4.14,4.38,3.44,3.8,2.63,2.38,1.45,4.56,2.25,3.47,4.06,1.76
somber,saai,3.76,2.68,3.03,0.79,3.33,4.22,3.02,3.02,3.22,4.16,5.87,1.38,5.33,2.6,3.37
heerlijk,vrolijk,6.63,7.64,5.73,5.72,2.08,6.33,6.23,3.08,4.08,7.0,7.21,3.56,6.84,5.13,5.95
ongelukkig,kwaad,5.29,4.58,4.98,6.28,5.0,3.67,4.72,3.28,2.31,6.79,5.65,0.5,2.69,3.08,2.61
verdrietig,vreselijk,1.79,1.33,3.37,3.5,6.6,2.08,5.25,4.36,4.77,6.49,2.69,2.12,3.0,3.4,2.16
ziek,gek,4.11,1.63,2.33,5.73,4.32,1.92,2.73,3.42,3.86,3.6,1.52,2.83,3.0,1.03,2.53
gewelddadig,boos,6.74,3.84,6.55,3.11,3.75,2.08,4.5,5.2,4.09,4.66,3.97,5.92,4.0,4.1,4.29
beladen,zwaar,3.2,7.66,7.67,7.5,7.26,7.08,8.25,7.71,6.01,6.82,7.0,5.92,7.0,1.65,5.86
vuil,goedkoop,1.43,1.53,2.33,1.88,3.15,2.08,3.25,3.19,2.23,0.92,3.45,1.08,2.0,0.95,2.89
elastisch,flexibel,8.67,9.36,7.88,8.75,8.77,7.75,9.25,9.49,8.94,7.67,8.73,8.16,9.0,8.73,8.72
hard,dicht,3.61,2.38,4.22,5.63,4.31,4.08,4.0,3.41,4.27,4.31,4.64,3.75,3.0,3.3,2.82
onlangs,nieuw,2.57,7.36,6.11,7.25,5.95,6.25,7.5,5.53,7.11,5.03,6.53,6.45,7.0,2.78,6.39
brutaal,trots,3.45,1.97,3.11,2.75,3.56,4.33,4.5,5.65,1.95,4.63,4.05,2.03,4.0,1.95,3.17
sluw,vreemd,2.73,1.49,2.22,1.6,3.47,2.08,3.0,4.33,2.81,4.65,2.03,3.13,3.0,2.08,1.54
vreemd,sluw,2.73,1.49,2.22,1.6,3.47,2.08,3.0,4.33,2.81,4.65,2.03,3.13,3.0,2.08,1.54
dom,zeldzaam,1.23,1.49,1.67,1.38,1.87,1.25,1.5,2.71,1.22,1.64,1.64,1.05,2.0,0.56,1.54
sluw,koppig,2.17,1.82,3.44,2.63,1.9,2.08,3.25,4.42,2.38,3.12,1.1,0.11,1.0,0.84,1.53
fantastisch,kwaad,3.01,2.69,1.89,1.38,3.04,2.92,1.5,3.43,3.48,2.98,1.39,2.02,2.0,1.35,1.54
bescheiden,flexibel,2.96,1.07,2.11,1.75,2.77,1.83,3.25,3.31,3.21,4.27,2.07,2.8,1.0,0.75,1.54
vers,breed,2.51,2.1,3.22,2.13,2.6,2.75,1.5,2.95,1.6,2.26,3.92,3.28,4.0,2.65,3.53
enorm,sprakeloos,1.89,1.43,2.11,1.25,1.83,1.5,2.88,1.46,1.07,2.11,0.41,1.0,3.25,1.54,1.23
groot,enorm,7.79,4.48,6.89,5.0,7.7,7.83,8.5,6.5,7.76,6.22,7.65,8.37,6.0,3.15,3.55
vuil,smal,1.68,1.41,1.56,1.5,1.77,1.67,1.5,1.85,1.94,1.17,1.22,1.12,1.0,0.86,1.93
echtgenote,echtgenoot,8.69,5.03,7.56,9.63,9.83,8.83,9.5,9.58,9.7,7.94,9.4,7.95,8.0,6.75,7.55
boek,tekst,5.2,3.23,5.44,5.13,4.78,4.17,6.25,5.95,4.08,5.92,5.45,6.12,4.0,5.05,3.33
bruidegom,bruid,8.67,6.59,9.0,9.25,9.5,7.83,9.5,8.38,9.36,8.43,9.86,7.25,9.0,6.75,6.62
nacht,dag,3.95,2.59,3.22,1.5,3.08,3.92,2.0,4.63,3.59,3.93,5.19,4.07,3.0,2.95,5.44
zuid,noord,7.68,7.12,7.44,8.13,4.65,8.25,8.0,6.63,8.14,7.82,8.57,7.28,8.0,8.75,6.0
vliegtuig,luchthaven,4.61,4.4,7.11,5.63,6.1,2.92,3.0,7.56,4.07,5.5,5.24,3.71,3.0,4.55,6.6
oom,tante,7.04,5.39,7.78,8.63,8.25,7.17,7.75,8.15,8.16,7.36,8.18,8.11,7.0,6.85,6.3
paard,merrie,6.16,8.22,8.56,9.63,8.55,9.17,8.75,7.52,8.79,7.96,8.94,8.87,9.0,7.65,8.2
onderkant,bovenkant,9.1,7.32,9.22,9.5,9.43,9.33,9.25,7.56,8.21,7.68,9.9,9.15,8.0,8.4,8.59
vriend,maat,3.98,3.92,4.56,4.5,5.9,2.83,2.5,3.29,2.65,6.09,4.43,2.57,4.0,3.4,3.24
student,leerling,9.23,9.63,8.88,9.87,7.36,8.72,9.72,9.33,8.91,9.46,8.5,9.53,7.26,8.58,8.0
wereld,wereldbol,4.63,7.48,6.34,8.58,9.07,5.44,9.05,6.2,6.1,7.64,6.0,6.56,6.12,7.81,4.0
been,arm,1.5,2.92,3.02,6.12,3.75,3.0,4.4,2.55,2.15,1.28,4.5,6.09,2.13,5.58,1.0
vliegtuig,straalvliegtuig,8.15,6.35,8.26,6.1,8.58,6.19,8.15,8.63,6.78,6.73,8.0,7.89,7.48,7.4,9.0
vrouw,man,6.0,7.57,6.21,8.24,6.11,7.56,7.39,7.88,8.03,7.59,7.5,2.32,4.08,5.86,4.0
paard,veulen,6.21,7.1,4.99,8.49,7.92,7.72,7.84,7.56,5.63,7.31,6.5,8.7,6.77,6.67,7.0
actrice,acteur,8.58,9.3,8.1,9.81,8.39,8.22,9.0,9.05,8.83,8.82,8.5,9.34,6.99,8.74,6.0
leraar,instructeur,6.92,7.65,6.86,7.85,7.75,7.55,8.72,7.38,7.06,7.21,7.0,7.07,6.42,7.5,5.0
film,filmrol,5.52,6.48,6.65,7.38,7.94,6.33,7.47,5.69,7.31,6.91,6.0,6.81,5.03,6.51,3.0
vogel,havik,4.63,6.7,5.42,8.58,5.21,5.67,6.68,7.59,5.04,6.37,6.5,7.81,5.69,6.24,6.0
woord,woordenboek,6.54,8.68,6.94,8.95,7.21,6.0,8.3,6.91,6.61,7.32,7.5,7.44,4.08,7.94,4.0
geld,salaris,3.29,5.71,5.86,6.18,7.07,5.56,6.35,3.52,2.31,4.81,2.5,5.69,5.16,5.45,4.0
hond,kat,2.21,2.77,3.19,6.22,4.62,4.44,6.44,2.37,3.68,2.72,3.5,2.08,3.15,3.99,2.0
gebied,regio,7.0,8.1,7.72,8.47,7.27,7.67,8.92,7.84,7.13,6.48,7.5,6.33,7.8,8.07,6.0
marine,leger,4.0,7.86,6.38,7.34,7.5,5.56,6.85,5.0,5.89,5.17,5.5,5.14,5.13,4.36,3.0
boek,literatuur,3.13,5.37,6.11,6.22,7.71,5.5,5.73,3.16,3.64,6.5,5.0,4.77,5.02,5.06,1.0
kleding,kast,3.46,4.08,4.03,6.33,6.29,4.33,5.63,5.83,4.54,2.93,5.0,3.59,4.7,4.64,3.0
zonsondergang,zonsopgang,6.04,8.76,7.67,8.84,8.93,6.44,8.96,8.0,7.81,6.91,8.0,8.64,8.07,8.46,6.0
kind,volwassen,7.75,5.55,6.12,7.39,5.86,4.33,8.06,6.18,6.0,4.46,7.0,5.15,2.59,3.7,2.0
koe,vee,6.92,5.77,6.62,7.49,7.79,6.0,7.57,7.29,8.13,8.27,6.5,8.55,8.32,5.0,3.0
boek,verhaal,4.58,6.06,5.64,6.8,6.29,4.11,6.08,4.16,4.38,5.21,6.0,5.94,4.02,6.91,3.0
winter,zomer,3.46,7.64,7.54,8.17,7.86,5.22,8.81,5.98,7.48,5.59,2.5,7.08,8.54,5.86,2.0
taxi,taxis,4.46,9.05,7.02,8.43,8.13,6.94,10.0,9.67,8.0,9.65,9.5,10.0,10.0,9.41,10.0
boom,esdoorn,4.38,5.03,4.87,5.3,6.71,4.0,6.77,5.15,3.49,4.87,4.0,4.9,6.44,7.22,2.0
bed,slaapkamer,3.88,3.69,5.53,7.57,7.29,5.11,5.0,5.18,4.87,1.52,5.0,3.91,4.93,7.72,3.0
dak,plafond,3.67,6.68,4.73,5.91,5.79,3.56,5.53,4.58,5.82,2.1,5.5,5.39,4.85,5.4,4.0
ziekte,infectie,2.92,6.77,6.33,7.89,7.43,5.0,6.33,6.27,3.2,4.14,6.5,6.0,4.69,6.59,3.0
arm,schouder,4.25,5.18,4.66,7.0,7.0,6.0,4.83,5.22,4.44,3.12,7.0,5.89,3.14,6.04,5.0
schaap,lam,7.08,7.06,6.29,8.04,7.21,6.33,6.85,8.43,5.68,5.54,6.5,6.97,7.68,6.54,7.0
dame,meneer,5.93,1.5,1.23,4.68,2.31,5.64,6.51,2.0,3.71,1.25,4.51,3.0,1.83,2.83,3.2
boot,anker,2.3,3.16,1.23,3.35,2.69,2.41,2.85,2.0,3.57,2.5,1.44,2.0,2.89,1.0,1.7
priester,monnik,7.38,4.47,5.42,5.82,4.92,7.36,5.87,5.0,7.38,7.5,6.2,7.5,6.28,6.0,6.9
teen,vinger,3.1,3.89,5.28,4.8,2.38,5.16,5.36,3.0,5.28,3.75,4.18,4.5,4.22,6.0,2.7
rivier,stroom,6.9,3.46,7.42,6.13,4.77,5.16,3.42,1.0,6.28,5.5,4.95,7.5,5.89,4.0,5.2
boosheid,woede,7.33,9.32,8.45,8.98,7.85,9.27,7.78,9.0,8.71,9.25,8.49,8.0,7.44,8.0,8.7
datum,kalender,5.75,4.43,5.52,6.1,6.85,2.24,3.36,6.0,7.14,2.0,3.04,2.0,3.33,7.0,5.9
zee,oceaan,7.41,7.87,8.34,7.33,7.54,7.12,7.82,6.0,7.57,8.5,7.56,7.5,8.06,7.0,7.4
seconde,minuut,6.2,6.56,7.56,7.1,6.46,7.98,5.67,6.0,7.43,4.75,4.75,3.5,6.33,6.0,6.8
hand,duim,5.67,3.13,4.12,5.47,3.92,3.54,5.67,4.0,6.14,2.75,4.83,5.0,4.61,5.0,3.6
hout,stam,4.07,6.77,7.38,6.18,5.38,6.09,5.01,5.0,5.17,10.0,4.95,6.0,7.94,4.0,6.1
modder,vuil,6.2,7.96,6.15,5.6,6.08,5.58,6.73,5.0,8.71,7.5,6.89,6.0,7.39,6.0,6.7
hal,gang,6.92,4.29,5.62,6.91,4.15,4.98,4.73,2.0,6.29,2.5,2.01,5.0,5.39,5.0,3.9
weg,manier,3.8,2.5,4.56,4.2,4.31,2.17,4.7,3.0,6.29,1.5,2.26,2.0,4.67,3.0,3.2
muis,kat,3.89,3.12,1.15,4.8,3.92,7.77,2.64,3.0,5.43,2.25,4.29,6.0,4.78,2.0,4.4
politieagent,sheriff,6.46,6.72,5.78,4.35,6.31,4.38,4.14,7.0,7.71,7.0,3.67,8.5,6.67,4.0,8.4
dood,begrafenis,6.23,7.58,7.28,6.4,6.77,5.52,6.1,6.0,7.29,8.75,7.39,6.5,6.83,6.0,5.6
muziek,melodie,8.45,8.18,8.76,8.15,8.69,5.92,7.88,8.0,6.57,9.5,7.28,7.5,8.44,8.0,8.3
bier,alcohol,5.88,8.18,4.34,5.35,7.92,7.45,7.07,7.0,6.29,2.75,5.23,6.0,6.44,6.0,6.7
mond,lip,5.53,2.83,6.18,5.7,6.38,6.55,5.77,6.0,7.14,6.75,5.76,6.5,5.78,6.0,7.0
storm,orkaan,5.91,8.5,7.89,7.47,7.0,8.19,4.83,5.0,8.71,8.75,7.18,8.0,7.83,7.0,7.7
belasting,inkomen,3.42,3.14,2.78,3.8,5.23,1.13,2.36,2.0,4.14,2.0,1.49,5.0,2.56,2.0,3.2
bloem,viooltjes,5.19,8.65,6.78,7.25,7.46,6.22,5.28,8.0,7.29,6.5,5.55,6.0,6.56,7.0,6.8
papier,karton,5.35,6.46,6.23,6.1,5.85,5.06,6.14,5.0,5.71,7.0,7.4,5.0,5.56,6.0,6.0
vloer,plafond,6.33,6.92,5.67,4.2,6.15,4.38,5.33,3.0,6.29,3.75,3.74,5.0,6.28,3.0,2.7
strand,kust,7.01,7.51,7.89,7.7,7.23,6.45,6.38,8.0,6.14,9.25,6.82,7.0,7.89,6.0,6.0
staaf,gordijn,2.43,2.45,2.56,3.68,2.15,2.88,4.49,2.0,3.43,1.5,1.83,3.0,2.94,1.0,3.4
jachthond,vos,4.57,2.77,2.12,4.75,3.15,6.3,2.91,4.0,4.86,5.5,2.26,4.0,3.44,3.0,4.5
straat,auto,2.9,1.05,2.34,2.95,3.62,1.58,2.6,1.0,2.43,1.25,1.68,3.0,2.72,1.0,3.0
boot,dek,0.63,1.82,1.78,1.67,0.45,2.33,1.0,1.25,1.0,0.0,3.24,1.91,2.45,1.29,1.25
auto,toeter,0.0,1.05,0.0,0.0,0.15,0.0,0.0,1.0,0.0,0.0,1.52,0.79,1.15,0.0,0.0
vriend,gast,1.25,1.98,2.0,0.0,2.13,1.5,2.0,2.5,2.0,0.0,3.13,1.38,3.3,1.67,2.5
werkgever,werknemer,6.25,7.09,4.5,6.5,7.35,4.2,3.0,4.0,7.5,0.0,7.19,4.32,7.8,7.86,3.75
hand,pols,4.38,2.22,4.3,3.0,6.53,2.0,3.0,3.0,3.0,0.0,3.42,1.72,5.05,3.58,5.0
bal,kostuum,0.63,1.05,0.0,0.0,0.12,0.0,0.0,1.0,0.0,0.0,1.75,0.63,1.4,0.0,0.0
alcohol,brandewijn,5.63,8.55,5.0,7.0,9.55,6.33,6.0,6.5,7.0,6.84,6.53,6.63,7.5,6.52,7.5
overwinning,zege,8.75,8.79,8.5,8.0,9.77,9.33,8.0,6.5,9.0,8.87,8.68,8.57,9.4,6.43,7.5
telefoon,cel,1.25,1.82,2.0,0.0,1.11,0.0,2.0,2.5,0.0,0.0,1.34,2.72,2.7,2.86,0.0
deur,ingang,3.44,3.52,5.0,3.5,6.88,4.67,3.0,3.5,3.0,0.0,5.12,4.98,4.2,6.57,7.5
motel,herberg,2.81,6.09,7.0,6.0,7.11,6.33,5.0,3.5,4.0,0.0,4.76,1.49,6.2,6.67,5.0
kleding,stof,2.5,3.6,3.5,4.5,4.69,1.0,2.0,3.5,3.0,0.0,2.58,4.98,2.2,2.86,2.5
steak,vlees,8.13,8.61,6.0,2.0,6.77,8.33,7.0,7.0,7.5,0.0,7.53,5.69,7.2,5.48,5.0
nagel,duim,3.75,3.75,7.0,3.5,5.55,5.33,3.0,7.5,6.5,6.57,4.57,6.76,1.05,0.0,5.0
muziekgroep,orkest,8.75,8.51,7.5,8.5,8.55,8.67,8.0,8.0,7.5,8.85,7.45,6.23,9.2,7.14,7.5
boek,bijbel,2.81,6.15,7.0,5.5,6.66,4.67,3.0,3.0,6.5,0.0,6.22,3.54,5.6,2.86,2.5
bedrijf,industrie,5.63,4.7,4.0,4.5,5.33,5.67,6.0,5.5,6.0,0.0,6.78,3.16,6.9,4.76,5.0
winter,seizoen,7.66,5.54,6.0,1.67,6.33,4.33,6.0,5.5,4.0,5.31,6.58,4.12,8.9,6.86,5.0
decennium,eeuw,2.5,3.0,1.5,3.5,2.5,1.33,2.0,2.0,3.0,0.0,3.93,2.21,4.6,5.0,0.0
alcohol,jenever,5.0,7.14,6.5,6.5,8.34,6.33,6.0,7.0,8.0,6.46,6.68,7.52,8.1,4.76,5.0
hoed,jas,2.5,3.54,3.5,1.0,6.55,2.33,2.0,4.0,2.0,0.0,4.85,3.09,2.9,2.14,2.5
raam,deur,5.31,2.1,5.0,3.0,7.44,5.0,5.0,5.0,5.5,0.0,4.76,6.74,8.3,4.29,2.5
arm,pols,5.0,5.58,7.0,5.5,6.11,6.0,4.0,7.0,7.0,4.0,6.16,4.19,7.4,5.0,7.5
huis,appartement,3.75,3.23,2.5,1.67,3.1,3.67,3.0,3.0,3.0,0.0,5.23,5.18,4.9,4.0,2.5
glas,kristal,4.38,4.17,3.5,4.0,6.3,3.67,4.0,4.5,4.5,0.0,4.57,6.26,6.4,3.57,2.5
wijn,brandewijn,7.5,7.95,4.0,7.0,8.88,6.33,7.0,6.0,7.5,7.39,7.15,6.86,7.4,5.48,7.5
